PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
-0.7177837616932035,0.6547886178519421,-0.22569246024644526,-0.05053171154240102,-0.1546294105091568,-0.20520845295246606,0.13545034107045142,0.2520077399855391,-0.02564027074400702,0.09956610052820745,0.06653853143332197,0.09869002359734264,0.014365657622181362,-0.15034452517231137,-0.028826209171248285,-0.23929186744376382,0.007487635551325067,-0.0886257230673574
-0.9852735234130967,-0.9195893846802955,0.9447604808056947,1.036020406735158,0.04534260100261205,0.08814008448003552,0.46121527614697444,0.16417836490039117,-0.4585576487154889,-0.3053270185813717,0.20987698621520648,-0.050538843782700155,0.4548503426286929,-0.01882461012482638,-0.32608731819869247,0.20878431036424963,-0.24159251136358256,-0.1926004335382359
-0.8242480782081296,-0.09780099216302296,1.2983889128196062,-0.13653651582056997,0.7048750070878591,0.4612572493969827,0.044316532399691674,0.7594985559023497,-0.21901173989055925,-0.03444340451401868,0.0805771398467587,0.08104090191070015,0.03314240924025888,-0.09677293009595164,-0.13334484644385586,0.009107577645249502,-0.2203295434141464,0.02390297336480013
-0.7198796545734478,-0.013300395003585945,-0.3067749474998205,0.19927314401963528,0.5760032843242018,-0.5430994857055667,-0.19423087469768022,-0.14775974245501425,-0.1462240219805766,-0.07974076523480317,0.20857480565108932,-0.005695146445743103,0.12639499920392827,-0.19647920986372075,0.05981894585151504,0.0025186629576578485,-0.27546107051172203,-0.019805584580226562
0.6762886017642693,-0.050771648048121655,-0.20140792988809852,-0.6775807607162642,-0.24066824119044172,0.07198687054024207,-0.3250333468113098,-0.27536925201666423,-0.12217100399413124,-0.5733600491866369,-0.11136820217255179,-0.0999382889269897,-0.04638151707265788,0.1842148296972601,-0.024095754792740485,-0.05917431380132838,-0.053656435185381324,0.10260622000028434
0.7690753455057258,-0.4653416587678863,-0.06153709179974889,0.9931932242607567,0.43849715997545496,0.17978274996465413,0.29110314524032915,0.1443954714870506,-0.4279578463461229,-0.3344432420517792,0.21908288517527802,-0.37108198057714165,0.38445137307820526,0.08210205313559142,-0.09736059043214716,-0.007274538800350756,-0.1528712512344253,-0.09195048791862168
0.8259736588515888,0.4214308978638724,0.2875944939080961,-0.12899505001256004,0.6884124759441664,0.2636224917405027,-0.2976740731298351,-0.2422753820086522,0.0498356200678067,0.14516901988486064,-0.0038104546149737477,0.160912779114261,0.036843180678511625,-0.02415352782852832,0.04870353889774073,-0.01720183400626134,-0.12005807856221669,0.13700924811596282
-0.5386909530784307,-0.7238570940122482,-0.17220284459409127,1.037239350169718,1.0042521930200237,0.5872612973412171,0.3618913872129145,0.22325254307575976,0.5274120230314792,-0.030043169257493885,0.5488063199683423,0.17062095349056586,0.4672507598218238,0.21591393167678968,-0.19376401930096446,0.38692421802825266,0.314029846206643,-0.05119238004140377
-0.6296510739329589,0.24750693794922077,-0.414688213147846,0.7857952606775669,-0.24358010250277978,0.6310947844251705,-0.8383353712354945,0.035221772482449336,-0.16441298903004237,-0.27272496735484286,-0.03877975930902933,-0.14824719134537212,-0.43263935013578053,-0.16508875064687836,0.07155973866702783,-0.23359816374606296,0.34267943356294467,-0.023252271355701064
0.4489599683425291,0.11247086515548349,1.378705941406876,-0.16451694714215498,0.18059809844317065,-0.019083579256324753,-0.6341927819338854,0.08516220471141203,-0.13593992854707154,-0.34318197520221344,-0.13445421378399158,0.34414277691074757,0.14253200573696775,-0.04507765516545418,0.04600075941194186,0.18385826829631768,0.07420185272580021,0.18914276164612295
0.7246726087340506,0.51958592578095,0.07178287983649066,0.12791347391086305,-0.23088247301048415,-0.1645346350268417,0.2865419975268541,-0.21547229463137715,-0.00016095380905739899,-0.1869355344528632,-0.009963406708603764,0.039932247739148455,0.12264547798677827,-0.12130903071762729,0.26789227612886907,-0.37758130411463536,0.5057867928417098,-0.10318417954761294
-0.7435112066295516,0.5613549274687157,-0.13937651783120317,0.03271726269102026,-0.16209495548756547,-0.14230966477350473,0.21988797365489354,-0.2555680130042364,0.015633858131003976,-0.05626198767192767,0.010086505411621986,-0.15535914149687896,-0.06595417589982716,-0.009950836368973884,-0.1546433677599794,0.02988859683325104,-0.1310359629853163,-0.1590333837595186
-0.7190610994130023,-0.13372900693701226,-0.20085607018245497,0.2695004731492096,0.7026803788201421,-0.3801738249622388,0.062236751375112136,-0.5159081182813539,-0.05559640426979615,-0.011124608799294437,0.1862432286158328,0.23821012816676654,0.14150350725959643,-0.24289098398693837,0.12238700159403429,0.08763862210917021,-0.1409762386821125,0.27088974034425095
0.859201017351552,-0.24673736934027327,-0.28440193347495163,0.9752591953349264,0.05654271400788557,-0.5821424984538223,-0.36544532830752,0.3359513541228912,-0.40190794233548494,0.40139094487155663,-0.23407232987022264,-0.1217324553691794,0.17581271867578374,0.5989701783806567,-0.1343985404263962,0.013710514459287863,0.09970897419196488,-0.0007718124724457264
0.8992649992391797,0.27469896569319363,0.34805632155351024,-0.12174938647888155,1.1370022365931027,0.6277915441522823,0.19059372966486768,0.6790028984571159,-0.204323078210362,0.18939706961735664,0.0885940516258875,0.1780852270751002,0.011858940894303244,-0.036086431376584335,0.11668553610248009,0.4277994793614071,-0.06456361880296456,-0.2716622619174764
-0.6363985127634867,-0.862416329028617,-0.45666594636458163,-0.4659814177045682,1.0449958054832096,0.19496372195733583,0.016198618895527622,0.38155160597530574,-0.3762877184584282,-0.4460688980521338,0.2401626773915683,0.03895120509462878,0.10126599678619531,-0.0935625304648282,-0.12861570597819014,-0.10862567131324076,-0.1943686266262602,0.04208606465068787
0.6665721144205402,-0.1721365462988389,-0.14385242041188193,-0.5163616182382855,-0.3782447046703361,0.10950646348765755,0.35402319488591344,-0.4068667790849506,-0.022528183740996206,-0.23760449983906778,-0.036310653601466666,0.43423206638024187,0.0542187250484148,-0.019316662433478956,0.34998667612028556,-0.1552316078820404,0.0250121192111905,0.020007188782063094
0.8115214616652047,0.6672973964557096,0.07105013561962716,-0.021565811219493393,-0.23600082986818893,-0.2894976258256675,0.06590342454447594,0.3089247876668269,-0.07089809758222142,0.30480545546885207,0.09175925325202315,-0.1716434272389211,-0.07989121023398772,-0.018631938604764132,0.047522523781360834,0.42604890913904636,0.004920364762780188,-0.17626111086074062
-0.9332874476829618,0.2860450936231988,0.9700380075762676,-0.03523388003448347,-0.5964950555723592,-0.40906092982499476,-0.08919360920577397,0.45512974458097716,-0.12316936855284372,-0.028248366281137728,0.03313334150867876,0.028983980896289244,0.09256677278529397,-0.15990068522276032,-0.1615390595652219,-0.22587404630693833,0.1284255063254327,0.2802027325137801
0.8918820966952263,0.36229962676446814,0.2609134431212284,0.000572623134556774,0.48952039071194514,0.12165894903204671,-0.3674557354249822,-0.025469572461596972,0.8956709059981253,0.05253032192411205,0.3010795627212122,-0.20401741599762468,-0.11424368571287967,0.37321895096708085,0.14298064925311438,0.287555789686958,-0.02270692731884292,0.006470917653393579
0.6902661239640696,-0.9002610940048826,1.2338223025862765,-0.44969788344301026,-0.43714426401565126,0.08004333498177216,-0.06405775724460394,-0.03370126712736643,1.2182723176690227,0.13408522921031954,-0.34887837458634247,-0.33167720026070674,0.039910594680367756,-0.07599556238384744,-0.1301306931100618,0.22563562761061484,0.1209761799263887,-0.04208009854781711
0.9354099216229096,0.1016157109829871,0.22128713396153898,0.5445376932971498,0.47489532062186623,0.8398646645113723,-0.3514339530984514,-0.3718067582756659,0.003652666460911745,0.4677835445293003,0.024641464178471843,0.17652629226626884,0.4302961609303733,0.12420063781147479,0.25770523120618427,-0.24496350584551804,-0.24855822617273143,0.42181854544447805
0.9801718211684834,-0.7033896244782112,-0.18657888221631705,-0.4246324089932666,0.5104116504754503,-0.2378891562895263,-0.2694261054446244,-0.02882464247484479,-0.1577561191918556,0.4150003126934188,0.32768705562684625,0.016906023300744803,0.10786924131537633,-0.13574572999077641,0.010827486861955808,0.14251341324056654,0.16975735453981197,0.16059019386428305
-0.8766025313658504,-1.6217913532760992,0.4756230329369819,0.7490380835572684,-0.5043475804546744,-0.090726301712677,-0.6573402812097503,-0.3334638265270416,-0.4156959539246442,-0.10958288915932934,-0.36157976172466477,0.061052687773545986,-0.7002333775802807,0.458777945727799,0.35569864167834003,0.09856199020729045,0.09958650751499325,0.1906257509375823
0.9002462877816612,0.43836389655583824,0.217703185463332,0.14123833608642727,-0.07098938080192008,-0.06985435575385197,0.290999165334991,-0.18793888118142257,0.06371815395813347,0.414391519118455,0.11195673371826212,-0.31331314149564954,-0.02165253270488105,-0.03414656683467732,0.5931308357455948,-0.2129231122605703,0.19716104236588733,-0.519126331414573
-0.9526202494726244,0.07664813668135895,0.9838258605145346,0.3476205772079171,-0.7978249986836607,-0.2284182116457435,-0.009444475600598513,0.12912440247217524,-0.05460817743611952,-0.06162057930699049,0.06572235856544024,0.11578636728320897,-0.7865883405121887,-0.45920461307510085,-0.28282091139249976,-0.17530961137909673,0.011000665570329953,0.15272733206309513
0.9196309764720503,0.30839111296236627,0.06733643272685537,0.49249169598439774,0.04222246665272975,0.504680060763928,-0.49297483483138554,0.11087381384256959,-0.10853348007809069,0.4038224565846746,0.057216949284383256,-0.17105418315337786,0.3244976308771785,0.159158990543171,-0.012863826764207926,0.025900234950431297,-0.08049578838972546,-0.12054165017770112
0.8733958006243063,-0.37581437510691185,-0.17686479366751265,0.05053952545609614,-0.6028879475698061,0.5866450499780586,0.012937133228990054,-0.2714626437213523,-0.12184275633463641,0.4087762121636696,0.04548412475333416,-0.042009635140328794,0.2112127497671264,0.31555874939470363,0.10501072803274117,0.2954725684894114,-0.14702128962215402,0.13606707708860263
0.6187271035320304,-0.278175348904495,-0.20946043051217336,0.9204312708045297,-0.2057681137164353,-0.9828274519444483,0.4639810928221322,-0.35437432195011215,-0.18342879421079356,-0.17159738446128192,-0.26497301903755877,0.39661185833047374,-0.9180582255514848,-0.021320313418036505,-0.1572208499329019,-0.3750622618857569,0.08026654312605963,-0.13459890693913493
0.9176451436019026,-0.8606795622955224,-0.4131850140874539,0.11597050643765554,0.1695054129392826,0.1455599813854451,-0.6374560958373503,0.16309827220363568,-0.34517110960193603,0.30700373446113943,0.26557481165767965,0.12348027314048642,0.48232798673768856,0.052794826328685915,-0.11327003564262059,0.24384620254890732,-0.0236177610442035,0.008129342416284246
0.9721484356480515,-0.7418789415280922,-0.11270845077273181,0.08129062330199271,-0.04095833343902334,1.0504131061939639,0.49566455755482286,0.4615050862927457,0.09479006898948067,0.290971772033187,-0.5347461177122099,-0.3546711489882053,0.3805524838219915,-0.2227765699447015,-0.04942565023982311,0.21440560039590853,-0.11683484202749062,-0.05971742041927694
-0.674586660018944,-0.1995046864334477,-0.5039287504443698,0.8784161725191602,0.0049860767410407686,-0.17736503378607146,-0.38079240743398673,-0.15385293576417167,-0.3036289353857585,-0.11329928559176686,0.1590509518723378,-0.25445205935422605,0.46115884789482975,0.018727410605716397,0.08078613075030372,0.2837799717624013,0.3116806013083817,-0.1229291455319616
-0.6714060238603157,0.44678511177093044,-0.37006223092031065,0.4726009323027583,-0.24311027804121726,0.345097612646133,-0.5460199728348957,0.13493697149145364,-0.19245486546466004,-0.09100215377390555,-0.04165300319274469,-0.22636205517481686,0.34459708817949103,0.1983588958426226,-0.3400589693708868,-0.059855996819846,-0.07091554287172037,0.22451787824958966
0.6486478709077169,0.016673919634437456,1.545788894269374,0.03209630084540843,-0.08622024277146491,-0.06480868668594386,-0.27305060954307064,-0.3434619195194631,0.018837757391751666,0.0662091126431682,0.006414365176654982,-0.4822479242051959,-0.03797120214680871,0.06595244769357385,-0.13699818719181275,-0.18002916821982573,0.08685065373462349,0.12472845097402359
0.9170059154981767,-0.849357974715434,-0.4805682988601446,0.31411850394361857,-0.3855421132619381,-0.11131220855790669,-0.24676932722511893,0.06007600416535813,-0.31060582207156234,0.3132533954514031,0.32057599435108575,-0.2605996298795106,0.41996557934476925,0.0947058021314743,0.38528346631674204,-0.1367809331341892,-0.13213762593998807,-0.0968012933237626
0.8293938494010381,0.23382576654425777,0.17019388910187855,0.14405050879328646,0.21474979958204696,0.1295079612585563,0.8523788385556245,0.6463991515725519,0.23312133656668282,0.10389128608287101,-0.8612574228098375,-0.4437862129221312,0.011732388365501592,-0.38866756756136356,-0.24433916569511827,0.3560759909825243,-0.11325669498872072,-0.007763979642511266
0.8939595615582975,0.4616932257172948,0.29219550705963315,0.0002207416072026413,0.2349928889593219,0.05620696002345155,-0.1500831963171028,-0.4621789055138461,0.07473450656012555,0.11095817409826397,0.028351819508542576,-0.5812684632420877,-0.12532927654351816,0.10712489815928566,-0.24121604369171867,-0.023143245694342413,0.04648324641691801,-0.02084390199530618
0.7675752420150508,0.2793842266869832,0.030002005228454764,0.7124028114265916,-0.4812530395366742,0.3136431554043568,0.12155327843155862,-0.3643975727647888,-0.08721731241424338,0.09162133820078064,-0.003405772184045361,-0.09233853400621614,0.36241372783429604,0.15498598610543327,-0.45411723920777725,-0.022367407952941298,0.03363603783560954,-0.05989777997752284
0.7367252998932797,-0.044858676228900794,-0.16925829868613296,-0.7602459114732274,-0.052152739085535894,0.1281641362592112,-0.4929482549360747,-0.07553014956314404,-0.11387544453236936,-0.35211526132111665,-0.06986015339098978,-0.09560640525263361,-0.08456528436567345,0.17394951757321347,0.01857149521653091,-0.035085161205119904,-0.08856557764730201,-0.12851350500284764
0.816073190930282,0.4398560021994353,0.24018120828872785,0.028902319377283103,0.1808162391683569,0.0224168109457498,-0.1217937871166324,-0.46575031870124073,0.05388512663752763,-0.04612951650390982,-0.011059462793417896,-0.47077051225005023,-0.08935886520387863,0.10062951998169828,0.20845468041776377,-0.17441655481411777,-0.1369192611673573,-0.33507793049402146
-0.6767437888935242,-0.09201972767909253,-0.6041245308339461,0.8156209961072945,-0.12124627884939951,-0.32782483731202566,-0.4493484872161082,0.2988462768375873,-0.35781811098693883,-0.01011682726872228,0.21724548950904976,-0.1957856251741316,0.4729766134234223,-0.040985278100624925,0.2044330146691129,0.17358728133115042,0.09842749015301736,-0.283653950795132
-0.6119582046611702,0.6579060538511472,-0.19497058952920576,-0.0645569270680143,-0.05926068334343656,-0.14372964867900886,-0.07462420142462005,0.15196079029512455,-0.021965746060769616,0.11490341034983098,0.062042734843394974,-0.2522332041447663,-0.02357128082974439,-0.04728792420560729,-0.19011523707874403,-0.11113074941514224,0.1272924006586681,0.2777809314316468
0.6421521456956044,0.41598716395030044,-0.17241248671603582,0.6785464825723788,-0.713125555640416,0.13350265523528904,0.07095469526442648,0.04479501351432883,-0.20960202555401863,-0.1218853786554308,-0.05953178265305674,0.2370349707101369,0.41333651585929565,0.12388001312557735,0.2580937774775819,0.24583804531397807,-0.04254828770216303,0.32112178711455297
0.639351054264916,0.4032377433085556,-0.24364725011658686,0.6666703433285486,-0.675149732213745,0.03343154063120765,-0.20382264928738814,0.5276794393758624,0.579956558904664,-0.32006495916918865,0.22251912063406054,0.28395060410141276,0.3917196389451847,0.42139461070260065,-0.16356538980293575,0.3703195015987904,-0.06678202629170588,0.07024575916926254
-0.4761260935623942,-0.8975808569280993,-0.33885716321493975,-0.3067277124306702,0.7183982250867696,0.08505253526823452,0.7466738375115972,0.5232032261283476,-0.27339798225796413,0.5188051077712017,0.482588165041647,0.018126008664259466,-0.01531589215679771,-0.16744996528148323,0.05798964198407529,0.18626718382231405,-0.4371359950257184,0.08216656654127201
-0.71522087181686,0.4345711655412707,-0.043050525642539965,0.05705305127759627,0.12853590951196622,0.08761325673799066,0.05205385799594314,-0.6914190942190664,0.06335944354134895,-0.2924801772911206,-0.07255439996293632,-0.2982408237572079,-0.024576068785165887,0.04099792900601892,-0.1957576867455915,-0.18041043083090763,0.27959741237832864,-0.18250603785518948
0.9576420126544003,-1.223943710249267,-0.4738408946748645,0.6914908934431938,-0.023308313128708104,0.4193130643681688,-0.19130917450360377,0.713382348619044,0.3501025062378745,-0.4143335262619617,0.6273351367617626,-0.3951765486559591,-0.5013539485181235,0.13725746594490026,-0.2581669433751135,-0.05288904884195895,-0.003572721718722546,0.14122314725520382
-0.6499424153184941,-0.02756482114318287,-0.44211536810249763,-0.6831236719454213,-0.26765076263820253,0.0974692365509805,-0.181579553737788,-0.0892300110883789,-0.07189399105502345,-0.13268716623727053,0.008989139158870238,-0.2209022805481378,-0.09003131362443821,0.13043999432541142,-0.03731980009265643,-0.13847412872066753,-0.05708453032025082,0.15704006093194442
