,PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN.5,CONVIVEN.6,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO_BIN_0,GENERO_BIN_1,ORIENTSEX.BN_1,ORIENTSEX.BN_2
2157,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.8,2.5,2.5,0.25,3.7142857142857135,4.0,0.2040816326530612,4.0,0.8,1.0,0,1,1,0
2158,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,1,3.4,0.24,2.0,2.0,1.0,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,1.0,0,1,1,0
2159,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.5,2.5,0.75,4.0,4.0,0.0,5.0,0.0,1.0,0,1,1,0
2160,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,1.0,1.0,0,3.8,0.1599999999999999,1.875,2.0,0.609375,3.2857142857142856,4.0,0.7755102040816327,5.0,0.0,5.0,1,0,1,0
2161,1,0.0,15.0,0.0,4,3,1.0,0.0,1.0,0.0,1.0,0,2.9520482533299823,0.0091974800348221,2.125,2.0,0.359375,2.88861741212045,3.0,0.6686811356881569,3.8,0.96,2.0,0,1,1,0
2162,1,0.0,15.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,1,3.2,0.1599999999999999,2.5,2.5,0.75,3.7142857142857135,4.0,0.2040816326530612,3.6,0.24,3.0,1,0,1,0
2163,2,0.0,17.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0,3.6,0.24,2.0,2.0,0.5,3.857142857142857,4.0,0.1224489795918367,4.4,0.6399999999999999,1.0,0,1,1,0
2164,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,1.4,0.24,2.375,2.5,1.484375,3.0,3.0,0.5714285714285714,5.0,0.0,1.0,0,1,0,1
2165,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,1.875,1.5,0.859375,3.142857142857143,4.0,1.2653061224489797,4.4,0.24,4.0,0,1,1,0
2166,1,0.0,14.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,1.5,1.0,0.75,4.0,4.0,0.0,4.0,0.0,1.0,1,0,1,0
2167,1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.9906218655967907,0.4003517976195386,2.5,2.5,0.25,3.142857142857143,4.0,1.2653061224489797,2.8,0.1599999999999999,1.0,1,0,1,0
2168,1,0.0,14.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0,2.4,1.0400000000000005,2.625,2.5,1.484375,2.2146973547625013,2.0,0.5622840105663778,2.4,1.04,3.0,1,0,1,0
2169,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.6,0.24,2.375,2.0,0.234375,3.7142857142857135,4.0,0.2040816326530612,4.8,0.1599999999999999,3.0,1,0,1,0
2170,1,0.0,14.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,1.875,1.5,1.109375,3.857142857142857,4.0,0.1224489795918367,4.4,0.6399999999999999,1.0,0,1,1,0
2171,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,1.9979924717691344,0.7960010642166593,2.975162866449512,3.0,0.553992449522011,3.4285714285714284,4.0,0.5306122448979592,4.257200100175306,0.1502073657701378,4.0,1,0,1,0
2172,1,0.0,15.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.25,2.0,0.1875,4.0,4.0,0.0,5.0,0.0,4.0,1,0,1,0
2173,2,1.0,15.0,0.0,2,3,1.0,0.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.375,2.0,0.734375,3.571428571428572,4.0,0.5306122448979593,5.0,0.0,3.0,1,0,1,0
2174,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.25,2.5,1.1875,3.2857142857142856,3.0,0.489795918367347,4.2,0.1599999999999999,1.0,0,1,1,0
2175,2,1.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,3.8,0.1599999999999999,2.375,3.0,0.734375,3.4285714285714284,4.0,0.5306122448979592,3.6,0.24,1.0,1,0,1,0
2176,1,0.0,14.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.125,2.0,0.859375,3.857142857142857,4.0,0.1224489795918367,4.8,0.1599999999999999,1.0,0,1,1,0
2177,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.0,0.4,2.269218710810133,2.076874843240532,0.9304761565113582,3.2146973547625017,3.502881483337509,0.7043178724699466,4.8,0.1599999999999999,1.0,0,1,1,0
2178,1,1.0,14.0,0.0,2,0,1.0,0.0,1.0,0.0,1.0,0,3.0,0.0,2.875,3.0,0.859375,3.2857142857142856,3.0,0.489795918367347,4.6,0.6399999999999999,2.0,0,1,1,0
2179,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.125,2.0,0.359375,3.571428571428572,4.0,0.5306122448979592,3.2,0.96,2.0,1,0,1,0
2180,1,0.0,14.0,0.0,2,0,0.0,0.0,1.0,1.0,0.0,0,2.6,0.24,2.125,2.0,1.109375,3.4285714285714284,4.0,0.5306122448979592,4.4,0.6399999999999999,1.0,0,1,1,0
2181,1,0.0,15.0,0.0,2,2,1.0,1.0,1.0,1.0,1.0,0,3.0,0.4,1.9501498249124565,2.0,0.660087625866898,4.0,4.0,0.0,4.6,0.6399999999999999,1.0,0,1,1,0
2182,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,1,2.4,0.24,2.875,3.0,0.859375,4.0,4.0,0.0,4.6,0.6399999999999999,2.0,0,1,1,0
2183,1,0.0,14.0,1.0,3,3,1.0,0.0,0.0,0.0,1.0,1,2.8,0.1599999999999999,2.375,2.0,0.484375,3.7142857142857135,4.0,0.489795918367347,4.2,0.5599999999999999,1.0,0,1,1,0
2184,1,1.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.5,2.0,1.5,3.7142857142857135,4.0,0.489795918367347,4.6,0.24,1.0,0,1,1,0
2185,1,0.0,15.0,0.0,3,3,0.0,0.0,0.0,1.0,1.0,0,3.2,1.36,2.125,1.0,2.109375,4.0,4.0,0.0,5.0,0.0,5.0,0,1,1,0
2186,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.0,1.5,1.25,3.571428571428572,4.0,1.1020408163265307,4.4,1.44,1.0,1,0,1,0
2187,1,0.0,15.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,1.4,0.6400000000000002,2.25,2.0,0.4375,2.4285714285714284,3.0,1.673469387755102,3.6,0.64,3.0,0,1,1,0
2188,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.0,0.4,2.125,2.0,0.609375,3.7142857142857135,4.0,0.489795918367347,5.0,0.0,4.0,0,1,1,0
2189,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.8,2.125,2.0,1.109375,3.4285714285714284,3.0,0.2448979591836734,4.2,0.5599999999999999,2.0,0,1,0,1
2190,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.2,0.1599999999999999,2.75,3.0,0.6875,3.857142857142857,4.0,0.1224489795918367,4.8,0.1599999999999999,1.0,0,1,1,0
2191,1,0.0,16.0,0.0,2,2,0.0,1.0,0.0,0.0,0.0,0,3.534233558389597,0.3362206293008611,2.625,3.0,0.234375,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,1.0,0,1,1,0
2192,1,0.0,14.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,3.6,0.24,2.25,2.5,1.1875,4.0,4.0,0.0,3.4,0.64,5.0,1,0,1,0
2193,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.3520482533299822,0.5916553840308011,2.75,3.0,0.9375,2.2857142857142856,1.0,2.204081632653061,5.0,0.0,1.0,0,1,1,0
2194,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.125,2.0,0.359375,3.857142857142857,4.0,0.1224489795918367,4.4,0.6399999999999999,1.0,0,1,1,0
2195,1,0.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.5906218655967903,0.2516055589033902,2.125,2.5,0.859375,3.7142857142857135,4.0,0.2040816326530612,3.8,0.96,4.0,1,0,1,0
2196,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,0.64,2.25,2.0,0.4375,3.571428571428572,4.0,0.5306122448979592,3.6,0.24,1.0,0,1,1,0
2197,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.4,1.04,2.25,2.0,0.4375,3.7142857142857135,4.0,0.2040816326530612,3.2,2.16,1.0,0,1,1,0
2198,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.375,2.0,1.234375,3.857142857142857,4.0,0.1224489795918367,3.4,1.4400000000000002,2.0,0,1,1,0
2199,1,0.0,16.0,0.0,2,2,0.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.375,2.5,0.984375,3.142857142857143,4.0,1.2653061224489797,3.8,0.5599999999999999,2.0,1,0,1,0
2200,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.3439612015018776,2.0,1.202320350962796,3.2857142857142856,3.0,0.2040816326530612,3.6,2.24,2.0,1,0,1,0
2201,1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,1.4,0.24,2.625,2.5,0.484375,2.142857142857143,2.0,1.2653061224489797,3.8,2.16,2.0,0,1,0,1
2202,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.2,0.1599999999999999,2.25,2.0,0.9375,3.0,3.0,0.8571428571428571,5.0,0.0,1.0,0,1,0,1
2203,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.839430995757424,0.1819916120086579,2.125,2.0,0.859375,2.7142857142857144,3.0,1.346938775510204,4.2,0.1599999999999999,2.0,1,0,1,0
2204,1,0.0,15.0,0.0,2,4,1.0,1.0,0.0,0.0,0.0,0,3.2,0.1599999999999999,2.0,2.0,0.25,3.4285714285714284,4.0,0.816326530612245,3.8,0.1599999999999999,2.0,1,0,1,0
2205,1,0.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.2,0.1599999999999999,2.875,3.0,0.359375,3.7142857142857135,4.0,0.2040816326530612,3.2,0.1599999999999999,1.0,0,1,1,0
2206,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.625,2.5,0.984375,3.142857142857143,3.0,0.1224489795918367,3.6,0.24,2.0,1,0,1,0
2207,1,0.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,3.8,0.1599999999999999,2.625,2.5,0.984375,3.7142857142857135,4.0,0.2040816326530612,4.0,1.2,2.0,1,0,1,0
2208,1,1.0,14.0,0.0,2,2,0.0,1.0,0.0,0.0,1.0,0,3.0,1.2,2.75,3.0,1.4375,3.7142857142857135,4.0,0.489795918367347,3.0,1.2,2.0,1,0,1,0
2209,1,1.0,14.0,1.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.625,2.5,1.484375,3.2857142857142856,4.0,1.0612244897959184,4.2,1.36,2.0,0,1,1,0
2210,2,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,0.8,1.5,1.0,1.0,2.857178535749964,3.00024975024975,1.5510306096887878,3.8,1.36,4.0,1,0,1,0
2211,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.2,0.96,3.125,3.0,0.609375,3.7142857142857135,4.0,0.489795918367347,4.6,0.24,3.0,0,1,1,0
2212,1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.0,1.2,2.125,2.5,0.859375,3.857142857142857,4.0,0.1224489795918367,4.6,0.6399999999999999,1.0,0,1,1,0
2213,1,0.0,15.0,1.0,2,0,1.0,1.0,1.0,0.0,1.0,0,2.6,1.04,2.0,2.0,0.75,3.2857142857142856,3.0,0.2040816326530612,4.4,1.44,1.0,0,1,1,0
2214,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,0.64,1.894218710810133,2.0,0.3667651896189579,3.3734453187647198,3.502881483337509,0.3084092507369154,2.4,1.04,1.0,0,1,1,0
2215,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,1.6,0.24,2.875,3.0,0.609375,3.571428571428572,4.0,0.5306122448979592,4.8,0.1599999999999999,1.0,0,1,1,0
2216,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.25,2.5,0.6875,3.7142857142857135,4.0,0.2040816326530612,3.8,0.5599999999999999,4.0,1,0,1,0
2217,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.5,2.5,1.25,2.571428571428572,3.0,1.1020408163265307,4.6,0.24,1.0,0,1,1,0
2218,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.75,3.0,0.4375,2.4285714285714284,3.0,0.816326530612245,3.2,0.5599999999999999,1.0,0,1,0,1
2219,1,0.0,16.0,1.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.125,2.0,0.609375,3.0,3.0,1.1428571428571428,4.2,0.5599999999999999,1.0,0,1,1,0
2220,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,2.8,0.5599999999999999,2.25,2.0,0.9375,3.2857142857142856,3.0,0.489795918367347,4.2,0.5599999999999999,4.0,1,0,1,0
2221,1,0.0,15.0,0.0,2,2,1.0,0.0,1.0,0.0,1.0,0,1.6,0.24,2.75,3.0,0.6875,2.2857142857142856,1.0,2.204081632653061,3.8,0.1599999999999999,2.0,1,0,0,1
2222,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,3.0,3.0,0.75,2.4285714285714284,2.0,1.959183673469388,3.4,1.44,2.0,1,0,0,1
2223,1,1.0,16.0,1.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.0,1.2,2.25,2.5,1.1875,3.571428571428572,4.0,0.5306122448979592,3.8,2.56,5.0,1,0,1,0
2224,2,1.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.25,2.0,1.4375,2.142857142857143,1.0,1.8367346938775508,4.8,0.1599999999999999,1.0,1,0,1,0
2225,1,1.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.25,2.0,1.4375,2.7142857142857144,3.0,1.6326530612244896,4.4,0.6399999999999999,1.0,1,0,1,0
2226,2,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,1.36,2.612149824912456,3.0,0.975893257682806,3.571428571428572,4.0,0.5306122448979592,5.0,0.0,5.0,1,0,1,0
2227,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,1.0,1.0,0,3.2,0.1599999999999999,2.5,2.5,1.25,2.857142857142857,4.0,1.836734693877551,4.6,0.24,2.0,0,1,0,1
2228,1,1.0,14.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0,3.0,0.8,2.625,2.5,0.984375,3.4285714285714284,4.0,0.5306122448979592,2.8,0.1599999999999999,1.0,1,0,1,0
2229,1,0.0,14.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0,3.0,0.4,2.75,3.0,0.9375,3.2857142857142856,4.0,1.3469387755102038,3.8,0.5599999999999999,4.0,1,0,1,0
2230,1,1.0,14.0,1.0,0,1,1.0,0.0,1.0,0.0,0.0,0,2.8,0.5599999999999999,2.125,2.0,1.359375,2.0,2.0,1.1428571428571428,4.2,0.5599999999999999,1.0,0,1,1,0
2231,1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,2.4,1.4400000000000002,2.625,2.5,0.984375,3.7142857142857135,4.0,0.2040816326530612,4.0,0.4,5.0,1,0,1,0
2232,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,2.25,2.0,1.4375,3.142857142857143,3.0,0.979591836734694,1.5807385229540918,1.349028928171601,1.0,0,1,1,0
2233,1,0.0,15.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,1,2.6,0.24,2.5,2.5,1.25,3.0,3.0,0.2857142857142857,2.2,0.5599999999999999,1.0,0,1,1,0
2234,1,0.0,15.0,0.0,2,0,1.0,1.0,1.0,0.0,1.0,0,2.6,0.24,2.125,2.0,0.609375,3.4285714285714284,4.0,0.5306122448979592,4.6,0.24,1.0,0,1,1,0
2235,2,1.0,15.0,0.0,0,1,1.0,0.0,1.0,0.0,1.0,0,3.4,0.24,2.0,2.0,0.75,3.7142857142857135,4.0,0.2040816326530612,4.8,0.1599999999999999,1.0,1,0,1,0
2236,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.625,2.0,0.734375,3.857142857142857,4.0,0.1224489795918367,3.6,0.24,2.0,0,1,0,1
2237,2,1.0,15.0,0.0,4,5,1.0,1.0,0.0,0.0,0.0,0,1.4,0.64,2.875,3.0,1.359375,2.142857142857143,2.0,1.2653061224489797,1.4,0.24,5.0,1,0,1,0
2238,1,0.0,14.0,0.0,0,1,1.0,0.0,1.0,0.0,1.0,0,2.6,0.64,1.875,1.0,1.609375,2.8167772002150926,3.0,0.6113895098836343,4.6,0.24,1.0,1,0,0,1
2239,1,0.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.0,0.8,2.125,2.0,0.609375,2.142857142857143,2.0,0.4081632653061224,3.0,2.8,2.0,1,0,0,1
2240,1,0.0,14.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,0,4.0,0.0,2.125,2.0,0.359375,4.0,4.0,0.0,4.0,0.0,4.0,1,0,1,0
2241,1,1.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.75,3.0,0.9375,2.142857142857143,2.0,0.4081632653061224,3.6,0.64,3.0,1,0,1,0
2242,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.2,0.1599999999999999,2.0,2.0,0.5,1.7142857142857142,2.0,0.489795918367347,4.2,0.1599999999999999,3.0,1,0,1,0
2243,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.125,2.0,0.609375,3.142857142857143,3.0,0.6938775510204082,4.6,0.6399999999999999,1.0,1,0,1,0
2244,1,0.0,14.0,0.0,0,1,1.0,1.0,1.0,0.0,1.0,1,2.8,1.36,2.375,2.5,0.984375,3.571428571428572,4.0,0.2448979591836734,4.0,1.6,1.0,0,1,1,0
2245,1,0.0,15.0,0.0,4,4,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,1.875,1.0,1.609375,3.0,3.0,1.1428571428571428,4.6,0.6399999999999999,5.0,1,0,0,1
2246,1,0.0,14.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.0,0.4,2.375,2.5,0.984375,3.4285714285714284,4.0,0.816326530612245,3.8,0.1599999999999999,1.0,0,1,1,0
2247,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,1.75,2.0,0.4375,2.857142857142857,2.0,0.979591836734694,4.013563563563563,0.4007358810261713,1.0,0,1,1,0
2248,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.0,2.0,1.0,2.0,2.0,0.8571428571428571,4.8,0.1599999999999999,1.0,0,1,1,0
2249,1,0.0,14.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0,3.0,0.0,2.625,2.5,0.484375,2.9400207194655805,3.0,0.7587693806345779,3.6,0.24,1.0,1,0,1,0
2250,1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,3.0,0.4,2.5,2.5,1.25,3.4285714285714284,4.0,1.1020408163265307,4.6,0.6399999999999999,1.0,0,1,1,0
2251,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.75,3.0,1.4375,3.142857142857143,3.0,0.6938775510204082,3.2,1.36,1.0,0,1,1,0
2252,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.0,0.4,2.75,3.0,1.4375,3.142857142857143,4.0,0.979591836734694,4.0,0.4,1.0,0,1,1,0
2253,1,1.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.5,3.0,0.5,3.142857142857143,3.0,0.6938775510204082,4.4,0.24,2.0,0,1,1,0
2254,1,0.0,15.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,2.9906218655967907,0.0003517976195386,3.5,4.0,0.5,2.7142857142857144,3.0,1.6326530612244896,3.2,0.5599999999999999,4.0,1,0,1,0
2255,1,1.0,15.0,0.0,4,2,1.0,0.0,0.0,0.0,1.0,0,3.4,0.24,2.75,3.0,0.9375,3.7142857142857135,4.0,0.2040816326530612,3.8,0.1599999999999999,5.0,1,0,1,0
2256,1,1.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,1.8,0.16,2.375,2.5,0.984375,2.857142857142857,3.0,0.9795918367346936,2.4,0.64,1.0,1,0,1,0
2257,1,1.0,14.0,0.0,2,0,1.0,0.0,0.0,0.0,1.0,0,3.0,0.4,2.0,2.0,0.25,3.4285714285714284,4.0,1.1020408163265307,3.0,2.0,1.0,0,1,1,0
2258,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.625,3.0,0.484375,4.0,4.0,0.0,5.0,0.0,1.0,0,1,1,0
2259,1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.0,2.0,0.75,1.5714285714285714,1.0,0.5306122448979591,2.0,0.8,2.0,0,1,1,0
2260,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.5,3.0,1.5,2.7142857142857144,3.0,0.489795918367347,4.6,0.24,1.0,0,1,1,0
2261,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,3.125,3.0,0.609375,2.4285714285714284,2.0,0.8163265306122449,4.6,0.24,1.0,0,1,1,0
2262,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,1.2,2.125,2.0,1.109375,2.857142857142857,3.0,0.4081632653061224,3.2,1.36,4.0,1,0,1,0
2263,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,3.0,3.0,1.0,2.857142857142857,3.0,1.2653061224489797,4.6,0.6399999999999999,1.0,0,1,0,1
2264,1,0.0,15.0,1.0,2,0,0.0,0.0,1.0,1.0,1.0,0,2.0,0.8,2.0,2.0,0.5,2.7142857142857144,3.0,1.6326530612244896,4.6,0.24,2.0,1,0,1,0
2265,1,1.0,14.0,1.0,3,4,1.0,1.0,0.0,0.0,0.0,0,2.4,1.04,2.5,2.5,2.25,2.2857142857142856,2.0,1.0612244897959184,2.2,0.5599999999999999,4.0,1,0,1,0
2266,1,1.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.0,0.0,2.375,2.0,0.234375,2.857142857142857,3.0,0.6938775510204082,4.0,0.0,4.0,1,0,1,0
2267,2,1.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,1.8,0.16,2.375,2.0,0.234375,3.571428571428572,4.0,0.2448979591836734,4.6,0.24,1.0,0,1,1,0
2268,1,1.0,15.0,1.0,4,5,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.5939612015018776,2.875844806007509,0.2178397502118574,2.2857142857142856,2.0,0.2040816326530612,4.0,0.4,5.0,1,0,1,0
2269,1,0.0,14.0,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.0,2.0,0.75,3.4285714285714284,3.0,0.2448979591836734,4.0,1.2,3.0,1,0,1,0
2270,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.8,2.375,2.0,0.234375,3.142857142857143,3.0,0.1224489795918367,3.8,0.1599999999999999,1.0,0,1,1,0
2271,1,0.0,15.0,0.0,2,0,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,2.75,2.5,1.1875,2.571428571428572,3.0,1.1020408163265307,2.0,0.0,1.0,0,1,1,0
2272,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.25,2.0,1.4375,3.857142857142857,4.0,0.1224489795918367,3.4,1.04,4.0,1,0,1,0
2273,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.0,2.0,0.5,3.2857142857142856,3.0,0.2040816326530612,2.6,0.64,1.0,1,0,1,0
2274,1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,3.6,0.24,2.625,2.5,0.984375,4.0,4.0,0.0,5.0,0.0,3.0,1,0,1,0
2275,1,0.0,14.0,1.0,3,3,1.0,0.0,1.0,0.0,1.0,0,2.8,0.1599999999999999,2.125,2.0,0.109375,3.2857142857142856,3.0,0.489795918367347,3.413563563563564,0.2570121573024475,1.0,0,1,1,0
2276,1,0.0,14.0,0.0,2,0,0.0,1.0,0.0,0.0,0.0,0,2.8,2.16,2.375,2.5,1.484375,3.142857142857143,4.0,1.8367346938775508,4.2,2.56,1.0,1,0,1,0
2277,1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,2.2,1.36,1.75,1.0,1.6875,4.0,4.0,0.0,4.6,0.6399999999999999,1.0,1,0,1,0
2278,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.0,0.4,2.75,3.0,1.1875,3.571428571428572,4.0,0.2448979591836734,3.2,1.36,1.0,0,1,1,0
2279,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.2,0.1599999999999999,2.625,3.0,0.234375,3.4285714285714284,4.0,0.5306122448979593,4.2,0.5599999999999999,4.0,1,0,1,0
2280,1,0.0,16.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0,3.0,0.8,3.0,3.0,0.5,3.7142857142857135,4.0,0.2040816326530612,4.4,0.64,1.0,1,0,1,0
2281,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.25,2.5,1.1875,3.2857142857142856,3.0,0.489795918367347,2.8,1.36,2.0,1,0,1,0
2282,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.2,0.1599999999999999,2.5,2.5,0.25,3.2857142857142856,3.0,0.489795918367347,3.8,0.5599999999999999,3.0,1,0,1,0
