u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.2,8,sigmoid,0.1,0.0,1.0
64,tanh,0.2,8,sigmoid,0.05,0.0,1.0
64,tanh,0.2,8,sigmoid,0.0,0.6185852981969486,0.6877828054298643
64,tanh,0.2,4,relu,0.1,0.665742024965326,0.6063348416289592
64,tanh,0.2,4,relu,0.05,0.6782246879334258,0.6289592760180995
64,tanh,0.2,4,relu,0.0,0.6185852981969486,0.6923076923076923
64,tanh,0.2,4,linear,0.1,0.6754507628294036,0.6380090497737556
64,tanh,0.2,4,linear,0.05,0.6685159500693482,0.6334841628959276
64,tanh,0.2,4,linear,0.0,0.6629680998613038,0.6380090497737556
64,tanh,0.2,4,tanh,0.1,0.6671289875173371,0.6470588235294118
64,tanh,0.2,4,tanh,0.05,0.6574202496532594,0.6470588235294118
64,tanh,0.2,4,tanh,0.0,0.6546463245492372,0.6470588235294118
64,tanh,0.2,4,sigmoid,0.1,0.23717059639389737,0.9230769230769231
64,tanh,0.2,4,sigmoid,0.05,0.6393897364771152,0.6561085972850679
64,tanh,0.2,4,sigmoid,0.0,0.6116504854368932,0.6923076923076923
64,tanh,0.1,16,relu,0.1,0.6393897364771152,0.6289592760180995
64,tanh,0.1,16,relu,0.05,0.6782246879334258,0.6244343891402715
64,tanh,0.1,16,relu,0.0,0.46879334257975036,0.665158371040724
64,tanh,0.1,16,linear,0.1,0.6227461858529819,0.6606334841628959
64,tanh,0.1,16,linear,0.05,0.6296809986130375,0.6606334841628959
64,tanh,0.1,16,linear,0.0,0.6393897364771152,0.6606334841628959
64,tanh,0.1,16,tanh,0.1,0.6782246879334258,0.6425339366515838
64,tanh,0.1,16,tanh,0.05,0.6560332871012483,0.6425339366515838
64,tanh,0.1,16,tanh,0.0,0.6588072122052705,0.6289592760180995
64,tanh,0.1,16,sigmoid,0.1,0.665742024965326,0.6425339366515838
64,tanh,0.1,16,sigmoid,0.05,0.0,1.0
64,tanh,0.1,16,sigmoid,0.0,0.608876560332871,0.7013574660633484
64,tanh,0.1,8,relu,0.1,0.6532593619972261,0.6606334841628959
64,tanh,0.1,8,relu,0.05,0.5977808599167822,0.6742081447963801
