u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,linear,0.2,8,linear,0.05,0.6726768377253814,0.6425339366515838
64,linear,0.2,8,linear,0.0,0.6380027739251041,0.6425339366515838
64,linear,0.2,8,tanh,0.1,0.6490984743411928,0.6380090497737556
64,linear,0.2,8,tanh,0.05,0.6504854368932039,0.6470588235294118
64,linear,0.2,8,tanh,0.0,0.6699029126213593,0.6244343891402715
64,linear,0.2,8,sigmoid,0.1,0.0,1.0
64,linear,0.2,8,sigmoid,0.05,0.6144244105409153,0.6832579185520362
64,linear,0.2,8,sigmoid,0.0,0.0,1.0
64,linear,0.2,4,relu,0.1,0.6033287101248266,0.6877828054298643
64,linear,0.2,4,relu,0.05,0.5811373092926491,0.7104072398190046
64,linear,0.2,4,relu,0.0,0.6033287101248266,0.7013574660633484
64,linear,0.2,4,linear,0.1,0.6574202496532594,0.6425339366515838
64,linear,0.2,4,linear,0.05,0.6629680998613038,0.6334841628959276
64,linear,0.2,4,linear,0.0,0.6296809986130375,0.6561085972850679
64,linear,0.2,4,tanh,0.1,0.6490984743411928,0.6425339366515838
64,linear,0.2,4,tanh,0.05,0.6823855755894591,0.6515837104072398
64,linear,0.2,4,tanh,0.0,0.6643550624133149,0.6334841628959276
64,linear,0.2,4,sigmoid,0.1,0.4105409153952843,0.746606334841629
64,linear,0.2,4,sigmoid,0.05,0.6532593619972261,0.6561085972850679
64,linear,0.2,4,sigmoid,0.0,0.0,1.0
64,linear,0.1,16,relu,0.1,0.6837725381414702,0.6334841628959276
64,linear,0.1,16,relu,0.05,0.5769764216366158,0.6561085972850679
64,linear,0.1,16,relu,0.0,0.5062413314840499,0.7104072398190046
64,linear,0.1,16,linear,0.1,0.7045769764216366,0.6199095022624435
64,linear,0.1,16,linear,0.05,0.6463245492371706,0.6515837104072398
64,linear,0.1,16,linear,0.0,0.636615811373093,0.6515837104072398
64,linear,0.1,16,tanh,0.1,0.6504854368932039,0.6561085972850679
64,linear,0.1,16,tanh,0.05,0.6560332871012483,0.6425339366515838
64,linear,0.1,16,tanh,0.0,0.6282940360610264,0.6380090497737556
64,linear,0.1,16,sigmoid,0.1,0.6199722607489597,0.6877828054298643
