PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN.5,CONVIVEN.6,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO_BIN_0,GENERO_BIN_1,GENERO_BIN_2,ORIENTSEX.BN_1,ORIENTSEX.BN_2,ORIENTSEX.BN_3
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,2.0,0.4,2.25,2.0,0.9375,2.5714285714285716,3.0,1.3877551020408165,3.6,0.24,3.0,0,0,1,1,0,0
2,1.0,17.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0,2.8,2.16,2.5,2.5,0.75,4.0,4.0,0.0,3.6,0.24,4.0,1,0,0,1,0,0
1,1.0,16.0,0.0,4,4,1.0,1.0,0.0,0.0,0.0,1,3.0,0.4,2.875,3.0,1.109375,3.4285714285714284,4.0,0.5306122448979592,4.8,0.15999999999999998,5.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.25,2.0,0.9375,3.7142857142857144,4.0,0.489795918367347,4.4,0.64,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,4,3,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.375,2.0,0.734375,2.2857142857142856,3.0,1.346938775510204,4.0,0.8,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,4,3,1.0,0.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.375,2.0,0.234375,3.2857142857142856,4.0,0.7755102040816327,3.2,1.3599999999999999,2.0,1,0,0,1,0,0
1,0.0,17.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0,3.2,1.3599999999999999,2.375,2.5,0.484375,3.857142857142857,4.0,0.12244897959183675,5.0,0.0,4.0,1,0,0,1,0,0
1,0.0,15.0,1.0,3,0,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.25,2.0,0.4375,2.7142857142857144,3.0,0.7755102040816327,3.4,0.24,4.0,1,0,0,0,1,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.0,0.4,2.375,2.0,0.734375,3.4285714285714284,4.0,0.5306122448979592,4.0,0.4,1.0,0,1,0,0,1,0
1,0.0,15.0,1.0,3,2,1.0,0.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.375,2.5,0.984375,4.0,4.0,0.0,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,2.25,2.0,1.6875,3.142857142857143,3.0,0.6938775510204082,4.6,0.24,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.5,2.5,0.75,3.4285714285714284,4.0,0.5306122448979592,4.2,0.15999999999999998,1.0,0,1,0,0,1,0
1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,2.875,3.0,1.109375,3.7142857142857144,4.0,0.489795918367347,4.2,0.5599999999999999,1.0,1,0,0,1,0,0
1,0.0,17.0,1.0,2,2,1.0,0.0,0.0,0.0,1.0,0,2.4,0.24,2.875,3.0,1.109375,2.0,1.0,1.4285714285714286,4.8,0.15999999999999998,2.0,0,1,0,0,1,0
2,1.0,17.0,1.0,0,1,1.0,0.0,0.0,0.0,1.0,0,2.8,0.15999999999999998,2.125,2.0,1.359375,2.857142857142857,3.0,0.9795918367346939,4.6,0.24000000000000005,2.0,0,1,0,0,1,0
1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.25,2.0,0.9375,2.7142857142857144,3.0,1.0612244897959184,4.4,0.64,1.0,0,1,0,0,1,0
1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.5,2.5,1.75,2.857142857142857,3.0,0.12244897959183675,4.6,0.6399999999999999,2.0,0,1,0,0,1,0
1,0.0,17.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.0,0.0,2.0,2.0,0.5,3.0,3.0,1.1428571428571428,5.0,0.0,1.0,0,1,0,0,1,0
1,0.0,17.0,1.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.2,0.15999999999999998,2.125,2.0,0.359375,1.5714285714285714,2.0,0.24489795918367346,3.0,0.4,2.0,0,0,1,0,1,0
1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.2,0.15999999999999998,2.25,2.0,0.6875,3.0,3.0,0.5714285714285714,4.0,0.0,3.0,0,1,0,0,1,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,1.8,0.56,2.5,2.5,1.25,1.8571428571428572,1.0,1.2653061224489794,4.6,0.24000000000000005,1.0,0,0,1,0,1,0
1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.15999999999999998,1.875,2.0,0.359375,3.142857142857143,3.0,0.9795918367346939,4.6,0.24000000000000005,2.0,0,1,0,1,0,0
1,0.0,17.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.4,0.24,2.5,2.5,0.75,3.0,4.0,1.4285714285714286,4.6,0.24000000000000005,5.0,1,0,0,1,0,0
1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.375,2.0,0.734375,3.4285714285714284,4.0,0.5306122448979592,5.0,0.0,2.0,0,1,0,0,1,0
1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.5,3.0,0.5,4.0,4.0,0.0,4.6,0.24,4.0,0,1,0,1,0,0
1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.64,2.25,2.0,0.9375,3.2857142857142856,4.0,1.3469387755102038,3.8,0.5599999999999999,2.0,1,0,0,1,0,0
1,0.0,17.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,3.0,3.0,0.5,2.857142857142857,3.0,1.2653061224489797,1.8,0.56,2.0,0,1,0,0,1,0
1,0.0,17.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,3.0,3.0,0.25,3.4285714285714284,4.0,0.5306122448979592,4.8,0.15999999999999998,3.0,1,0,0,1,0,0
1,1.0,17.0,0.0,2,4,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.5,2.5,0.25,3.142857142857143,3.0,0.12244897959183675,2.6,0.64,2.0,0,1,0,1,0,0
1,0.0,17.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.875,3.0,0.859375,3.4285714285714284,3.0,0.24489795918367344,2.8,2.16,1.0,0,1,0,0,1,0
1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.1520482533299825,0.09247468536279405,2.25,2.0,0.4375,4.0,4.0,0.0,4.0,0.8,5.0,0,1,0,0,1,0
1,1.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.6,0.64,2.375,2.5,1.484375,2.857142857142857,4.0,1.8367346938775508,5.0,0.0,3.0,0,1,0,0,1,0
1,0.0,16.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.375,2.5,0.984375,2.4285714285714284,2.0,0.24489795918367344,3.8,0.15999999999999998,5.0,0,1,0,0,1,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.2,0.15999999999999998,2.375,2.5,0.984375,3.4285714285714284,3.0,0.24489795918367344,5.0,0.0,1.0,0,1,0,1,0,0
2,1.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.8,0.96,2.375,2.5,0.984375,3.857142857142857,4.0,0.12244897959183675,4.6,0.6399999999999999,4.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.8,2.875,2.5,0.859375,3.5714285714285716,4.0,0.5306122448979592,4.8,0.15999999999999998,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.0,1.5,1.25,3.2857142857142856,4.0,1.346938775510204,3.4,2.24,3.0,1,0,0,1,0,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,1.0,0.0,0,3.4,0.24,2.75,3.0,1.6875,3.857142857142857,4.0,0.12244897959183675,3.8,0.5599999999999999,2.0,1,0,0,1,0,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.375,2.0,0.234375,3.0,3.0,0.5714285714285714,4.6,0.24,5.0,1,0,0,1,0,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.5,2.5,0.75,3.4285714285714284,4.0,0.816326530612245,4.0,0.4,4.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.6,0.24,2.5,3.0,0.5,3.142857142857143,3.0,0.6938775510204082,4.0,0.0,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.25,2.5,0.6875,3.857142857142857,4.0,0.12244897959183675,4.2,0.96,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.2,0.96,3.0,3.5,1.25,3.7142857142857144,4.0,0.489795918367347,5.0,0.0,1.0,0,1,0,1,0,0
2,1.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.125,2.0,0.609375,2.2857142857142856,2.0,1.6326530612244898,4.2,0.15999999999999998,2.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.5,3.0,1.0,3.5714285714285716,4.0,0.5306122448979592,4.8,0.15999999999999998,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.2,0.15999999999999998,2.125,2.0,0.609375,4.0,4.0,0.0,5.0,0.0,5.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,1.4,0.64,2.625,3.0,1.234375,2.0,2.0,0.8571428571428571,3.8,0.5599999999999999,2.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,1,3.6,0.24,3.0,3.0,1.0,2.7142857142857144,3.0,1.6326530612244896,4.0,0.8,4.0,1,0,0,1,0,0
2,1.0,16.0,1.0,2,2,0.0,0.0,0.0,0.0,1.0,0,2.0,1.2,3.0,4.0,1.75,2.857142857142857,3.0,0.4081632653061224,4.4572001001753065,0.20732732570001514,2.0,0,1,0,0,1,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.375,2.0,0.734375,2.857142857142857,3.0,0.6938775510204082,4.6,0.24,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.15999999999999998,2.75,3.0,1.1875,2.857142857142857,3.0,0.6938775510204082,4.6,0.6399999999999999,4.0,1,0,0,1,0,0
1,0.0,16.0,1.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.875,2.5,0.859375,3.142857142857143,3.0,0.4081632653061224,4.4,1.44,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1,3.4,0.24,2.625,3.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,5.0,0.0,4.0,1,0,0,1,0,0
2,1.0,17.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1,3.4,0.64,1.875,2.0,0.609375,2.7142857142857144,3.0,1.6326530612244896,2.4,0.64,3.0,1,0,0,1,0,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.8,0.15999999999999998,2.0,2.0,0.5,3.5714285714285716,4.0,0.5306122448979592,4.2,0.96,2.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.875,3.0,0.859375,3.142857142857143,3.0,0.6938775510204082,5.0,0.0,1.0,0,1,0,0,1,0
1,0.0,16.0,1.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,0.15999999999999998,2.5,3.0,1.0,4.0,4.0,0.0,4.8,0.15999999999999998,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,4,1.0,0.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.75,3.0,0.6875,3.142857142857143,3.0,0.4081632653061224,4.8,0.15999999999999998,2.0,0,0,1,0,1,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.8,2.3501628664495113,2.0,0.7573210325839,3.857142857142857,4.0,0.12244897959183675,2.0,0.0,4.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.8,0.15999999999999998,2.375,2.0,0.234375,3.857142857142857,4.0,0.12244897959183675,3.8,0.15999999999999998,4.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.6,0.24,1.875,2.0,0.609375,3.7142857142857144,4.0,0.489795918367347,4.4,0.24,5.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,1.3599999999999999,2.5,2.5,1.75,3.0,4.0,1.4285714285714286,4.2,1.3599999999999999,2.0,0,1,0,1,0,0
1,1.0,16.0,0.0,2,0,1.0,1.0,0.0,1.0,1.0,0,1.6,0.24,2.625,2.5,0.984375,3.857142857142857,4.0,0.12244897959183675,4.6,0.24000000000000005,2.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,1.875,2.0,0.359375,3.5714285714285716,4.0,0.24489795918367344,4.2,0.96,4.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.75,3.0,0.6875,2.857142857142857,4.0,1.8367346938775508,4.0,0.8,2.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.625,3.0,0.984375,3.142857142857143,4.0,1.2653061224489794,5.0,0.0,5.0,1,0,0,1,0,0
1,0.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.5,2.5,1.25,2.5714285714285716,3.0,1.3877551020408165,4.2,0.96,1.0,0,1,0,1,0,0
1,0.0,16.0,1.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.375,2.0,0.234375,3.4285714285714284,4.0,0.5306122448979592,3.4,1.4400000000000002,4.0,1,0,0,1,0,0
1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,3.6,0.24,2.5,3.0,1.0,2.4285714285714284,3.0,1.1020408163265307,4.4,0.24000000000000005,5.0,1,0,0,1,0,0
1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.0,1.5,1.25,3.2857142857142856,3.0,0.20408163265306123,3.6,0.24,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.75,3.0,0.4375,3.4285714285714284,4.0,0.5306122448979592,4.0,0.4,5.0,1,0,0,1,0,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.375,2.0,1.234375,1.5714285714285714,2.0,0.24489795918367346,1.6,0.64,2.0,1,0,0,1,0,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.2,0.15999999999999998,2.0,2.0,0.75,3.4285714285714284,3.0,0.24489795918367344,4.8,0.15999999999999998,5.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.625,2.5,0.984375,3.5714285714285716,4.0,0.5306122448979592,4.6,0.24,4.0,0,0,1,1,0,0
2,0.0,17.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,2.0,0.4,2.875,3.0,0.859375,3.5714285714285716,4.0,0.5306122448979592,4.0,0.4,4.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,1.875,2.0,0.359375,3.7142857142857144,4.0,0.489795918367347,4.2,0.5599999999999999,5.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,0,3.0,0.4,2.125,2.0,0.359375,3.5714285714285716,4.0,0.5306122448979592,4.8,0.15999999999999998,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,1.0,1.0,0,2.8,0.5599999999999999,2.5,2.5,0.25,3.7142857142857144,4.0,0.489795918367347,4.8,0.15999999999999998,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.4,0.64,2.75,3.0,1.1875,3.2857142857142856,4.0,1.0612244897959184,4.0,1.2,1.0,0,1,0,1,0,0
1,0.0,16.0,1.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.8,0.15999999999999998,2.5,2.5,0.75,3.2857142857142856,4.0,0.7755102040816327,3.8,1.3599999999999999,4.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,0.0,1.0,0.0,0.0,0,2.2,0.15999999999999998,3.0,3.0,1.0,2.5714285714285716,3.0,0.816326530612245,4.4,1.44,1.0,0,1,0,1,0,0
1,0.0,16.0,1.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.375,2.0,0.234375,2.7142857142857144,3.0,1.6326530612244896,3.4,0.24,5.0,1,0,0,1,0,0
1,1.0,16.0,0.0,3,2,1.0,0.0,1.0,0.0,0.0,0,2.6,0.64,2.75,2.5,0.6875,3.2857142857142856,4.0,1.3469387755102038,4.8,0.15999999999999998,5.0,1,0,0,0,1,0
1,0.0,14.0,0.0,0,1,1.0,0.0,1.0,0.0,1.0,0,1.8,0.56,2.875,2.5,0.859375,3.0,3.0,0.2857142857142857,4.4,0.24,1.0,0,1,0,0,0,1
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.375,2.0,0.234375,2.857142857142857,4.0,1.836734693877551,4.0,1.2,1.0,0,1,0,1,0,0
1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,1,3.0,0.8,2.625,3.0,0.234375,3.142857142857143,4.0,0.9795918367346939,4.4,1.44,4.0,0,1,0,1,0,0
1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,1.4400000000000002,2.625,2.5,0.984375,3.857142857142857,4.0,0.12244897959183675,4.2,1.3599999999999999,5.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,1,2.2,0.15999999999999998,2.5,2.5,0.25,2.2857142857142856,3.0,0.7755102040816327,4.0,0.0,2.0,1,0,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.8,0.15999999999999998,2.25,2.0,0.6875,3.2857142857142856,4.0,1.3469387755102038,4.4,0.6399999999999999,1.0,1,0,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.8,0.15999999999999998,2.25,1.5,1.9375,4.0,4.0,0.0,5.0,0.0,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.5,2.0,0.5,3.5714285714285716,4.0,0.24489795918367344,4.6,0.24,5.0,1,0,0,1,0,0
1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.625,3.0,0.234375,2.4285714285714284,3.0,1.1020408163265307,2.2,0.15999999999999998,1.0,0,1,0,0,1,0
1,0.0,14.0,0.0,0,1,1.0,0.0,1.0,0.0,1.0,0,3.2,0.15999999999999998,2.375,2.5,0.984375,3.0,3.0,0.5714285714285714,3.8,1.3599999999999999,1.0,1,0,0,1,0,0
1,0.0,14.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.0,2.0,0.5,3.4285714285714284,4.0,0.5306122448979592,4.4,0.64,1.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.5,2.5,0.75,3.7142857142857144,4.0,0.2040816326530612,4.8,0.15999999999999998,2.0,1,0,0,1,0,0
1,0.0,15.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,1.625,1.5,0.484375,3.857142857142857,4.0,0.12244897959183676,3.0,1.6,2.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.625,2.5,0.984375,3.857142857142857,4.0,0.12244897959183677,4.2,0.15999999999999998,1.0,1,0,0,1,0,0
1,1.0,14.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.25,2.0,0.9375,3.5714285714285716,4.0,1.1020408163265307,4.2,0.96,2.0,0,1,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.0,1.5,1.25,2.2857142857142856,2.0,0.48979591836734704,2.4,0.24,4.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.64,2.25,2.0,0.6875,3.142857142857143,3.0,0.6938775510204082,4.8,0.15999999999999998,5.0,1,0,0,0,1,0
2,1.0,16.0,1.0,2,2,1.0,1.0,1.0,0.0,1.0,1,2.8,0.5599999999999999,2.5,2.0,1.5,3.4285714285714284,4.0,0.5306122448979592,3.2,0.96,2.0,0,1,0,1,0,0
1,0.0,14.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,2.4748961490855046,0.5578488178811793,2.5,2.5,0.25,2.4285714285714284,2.0,0.24489795918367344,2.8,0.5599999999999999,4.0,1,0,0,1,0,0
1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,3.0,3.0,0.75,4.0,4.0,0.0,4.4,0.6399999999999999,1.0,1,0,0,1,0,0
1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.64,1.625,1.0,0.984375,3.0,3.0,1.1428571428571428,5.0,0.0,5.0,1,0,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.375,2.5,1.484375,3.857142857142857,4.0,0.12244897959183675,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
1,0.0,15.0,1.0,3,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.375,2.5,0.484375,3.7142857142857144,4.0,0.489795918367347,4.0,0.0,5.0,1,0,0,1,0,0
1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,1,2.2,0.5599999999999999,2.625,3.0,1.234375,3.142857142857143,4.0,1.2653061224489797,4.4,0.24000000000000005,1.0,0,1,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.4,0.64,1.75,2.0,0.4375,3.857142857142857,4.0,0.12244897959183676,5.0,0.0,1.0,0,1,0,0,0,1
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.125,2.0,0.609375,4.0,4.0,0.0,4.8,0.15999999999999998,1.0,0,1,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,1.2,2.125,2.0,0.609375,2.142857142857143,2.0,0.9795918367346939,4.4,1.44,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,1.0,1.0,1.0,0,1.8,0.56,2.125,2.0,0.609375,3.2857142857142856,3.0,0.48979591836734704,4.0,0.0,1.0,0,1,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,1.3599999999999999,2.125,2.0,0.609375,3.0,3.0,0.8571428571428571,4.2,0.96,1.0,0,1,0,1,0,0
1,0.0,14.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.625,3.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.24000000000000005,2.0,0,1,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.0,0.4,2.625,2.5,0.984375,3.7142857142857144,4.0,0.20408163265306123,4.2,0.96,1.0,1,0,0,1,0,0
2,1.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.8,3.0,3.0,1.0,2.142857142857143,1.0,1.8367346938775508,1.2,0.16,4.0,1,0,0,1,0,0
1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.25,2.0,0.4375,2.7142857142857144,3.0,1.0612244897959184,2.4,0.64,1.0,0,1,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.625,2.5,1.484375,2.7142857142857144,3.0,0.2040816326530612,4.6,0.24000000000000005,1.0,0,1,0,1,0,0
1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.8,0.15999999999999998,2.25,2.0,0.4375,3.5714285714285716,4.0,1.1020408163265307,1.8,2.5600000000000005,1.0,1,0,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.0,2.0,0.75,4.0,4.0,0.0,3.4,0.64,1.0,1,0,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,0.24,2.625,3.0,0.234375,4.0,4.0,0.0,1.0,0.0,2.0,0,1,0,0,1,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.5,2.5,1.75,3.2857142857142856,3.0,0.48979591836734704,4.2,0.15999999999999998,2.0,1,0,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,2.8,0.5599999999999999,2.625,2.5,0.984375,3.2857142857142856,3.0,0.489795918367347,3.6,3.04,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,0.15999999999999998,2.625,3.0,1.234375,2.857142857142857,4.0,1.836734693877551,4.0,0.4,1.0,0,1,0,1,0,0
1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.375,2.0,1.734375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.24000000000000005,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.2,0.15999999999999998,2.375,2.0,1.734375,4.0,4.0,0.0,5.0,0.0,1.0,1,0,0,1,0,0
