outcome,component,component_number,feature,loading,abs_loading,explained_variance_ratio_component,explained_variance_percent_component,cumulative_variance_percent_at_component
perpetration,PC15,15,APOYO.MEDIAN,0.08496769599128336,0.08496769599128336,0.01977660757373244,1.977660757373244,90.2357418846215
perpetration,PC15,15,AUTOEFIC.VAR,0.07943917862835252,0.07943917862835252,0.01977660757373244,1.977660757373244,90.2357418846215
perpetration,PC15,15,MORAL.VAR,0.07356166193264918,0.07356166193264918,0.01977660757373244,1.977660757373244,90.2357418846215
perpetration,PC15,15,IMPULS.MEDIAN,-0.05862355502322742,0.05862355502322742,0.01977660757373244,1.977660757373244,90.2357418846215
perpetration,PC15,15,MORAL.MEAN,-0.034414803395946,0.034414803395946,0.01977660757373244,1.977660757373244,90.2357418846215
perpetration,PC15,15,IMPULS.MEAN,-0.03282139493946657,0.03282139493946657,0.01977660757373244,1.977660757373244,90.2357418846215
perpetration,PC16,16,MORAL.MEAN,0.12852029399451834,0.12852029399451834,0.017483187190234117,1.7483187190234117,91.9840606036449
perpetration,PC16,16,MORAL.VAR,-0.09299559017087936,0.09299559017087936,0.017483187190234117,1.7483187190234117,91.9840606036449
perpetration,PC16,16,IMPULS.MEDIAN,-0.09276964969231907,0.09276964969231907,0.017483187190234117,1.7483187190234117,91.9840606036449
perpetration,PC16,16,IMPULS.MEAN,-0.055854522353690456,0.055854522353690456,0.017483187190234117,1.7483187190234117,91.9840606036449
perpetration,PC16,16,APOYO.VAR,0.04694075142041385,0.04694075142041385,0.017483187190234117,1.7483187190234117,91.9840606036449
perpetration,PC16,16,CONVIVEN.3,-0.032286785462975746,0.032286785462975746,0.017483187190234117,1.7483187190234117,91.9840606036449
perpetration,PC16,16,AUTOEFIC.MEAN,0.03166507924492172,0.03166507924492172,0.017483187190234117,1.7483187190234117,91.9840606036449
perpetration,PC16,16,AUTOEFIC.VAR,-0.027714697844303873,0.027714697844303873,0.017483187190234117,1.7483187190234117,91.9840606036449
perpetration,PC17,17,AUTOEFIC.MEAN,0.09943619620133963,0.09943619620133963,0.016626057151770762,1.6626057151770763,93.64666631882199
perpetration,PC17,17,IMPULS.MEDIAN,-0.0922213908221645,0.0922213908221645,0.016626057151770762,1.6626057151770763,93.64666631882199
perpetration,PC17,17,AUTOEFIC.VAR,-0.07996513073840333,0.07996513073840333,0.016626057151770762,1.6626057151770763,93.64666631882199
