threshold,accuracy,balanced_accuracy,precision_ppv,recall_sensitivity,specificity,npv,f1_positive,TP,FP,TN,FN,support,distance_to_results
0.207,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.208,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.209,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.21,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.211,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.212,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.213,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.214,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.215,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.216,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.217,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.218,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.219,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.22,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.221,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.222,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.223,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.224,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.225,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.226,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.227,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.228,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.229,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.23,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.231,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.232,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.233,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.234,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.235,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.236,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.237,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.238,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.239,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.24,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.241,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.242,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.243,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.244,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.245,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.246,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.247,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.248,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.249,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.25,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.251,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.252,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.253,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.254,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.255,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.256,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.257,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.258,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.259,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.26,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.261,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.262,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.263,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.264,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.265,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.266,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.267,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.268,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.269,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.27,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.271,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.272,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.273,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.274,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.275,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.276,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.277,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.278,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.279,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.28,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.281,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.282,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.283,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.284,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.285,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.286,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.287,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.288,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.289,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.29,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.291,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.292,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.293,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.294,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.295,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.296,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.297,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.298,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.299,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.3,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.301,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.302,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.303,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.304,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.305,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.306,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.307,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.308,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.309,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.31,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.311,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.312,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.313,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.314,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.315,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.316,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.317,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.318,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.319,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.32,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.321,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.322,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.323,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.324,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.325,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.326,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.327,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.328,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.329,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.33,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.331,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.332,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.333,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.334,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.335,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.336,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.337,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.338,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.339,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.34,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.341,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.342,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.343,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.344,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.345,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.346,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.347,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.348,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.349,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.35,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.351,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.352,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.353,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.354,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.355,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.356,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.357,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.358,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.359,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.36,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.361,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.362,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.363,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.364,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.365,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.366,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.367,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.368,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.369,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.37,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.371,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.372,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.373,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.374,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.375,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.376,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.377,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.378,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.379,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.38,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.381,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.382,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.383,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.384,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.385,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.386,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.387,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.388,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.389,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.39,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.391,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.392,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.393,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.394,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.395,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.396,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.397,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.398,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.399,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.4,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.401,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.402,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.403,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.404,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.405,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.406,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.407,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.408,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.409,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.41,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.411,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.412,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.413,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.414,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.415,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.416,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.417,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
