outcome,fold_id,ccp_alpha,TP,FP,TN,FN,recall_sensitivity,specificity,precision_ppv,npv,balanced_accuracy,f1_positive,accuracy,roc_auc,pr_auc_average_precision,positive_support,negative_support,support
victimization,6,0.0007497439840862506,187,127,178,111,0.62751677852349,0.5836065573770491,0.5955414012738853,0.615916955017301,0.6055616679502696,0.6111111111111112,0.6053067993366501,0.6090218945978655,0.5638116510186629,298,305,603
victimization,6,0.0007610204628322718,186,124,181,112,0.6241610738255033,0.5934426229508196,0.6,0.6177474402730375,0.6088018483881614,0.6118421052631579,0.6086235489220564,0.613730883485532,0.5653683507106704,298,305,603
victimization,6,0.0007784259440078838,186,124,181,112,0.6241610738255033,0.5934426229508196,0.6,0.6177474402730375,0.6088018483881614,0.6118421052631579,0.6086235489220564,0.6122455715700298,0.5625846292598974,298,305,603
victimization,6,0.0007829288319047947,185,122,183,113,0.6208053691275168,0.6,0.6026058631921825,0.6182432432432432,0.6104026845637585,0.6115702479338843,0.6102819237147595,0.6101441302673561,0.5602979591989314,298,305,603
victimization,6,0.0007924746662150341,186,118,187,112,0.6241610738255033,0.6131147540983607,0.6118421052631579,0.6254180602006689,0.618637913961932,0.6179401993355482,0.6185737976782753,0.6253108152712069,0.5775519677165721,298,305,603
victimization,6,0.0008036280201577856,185,117,188,113,0.6208053691275168,0.6163934426229508,0.6125827814569537,0.6245847176079734,0.6185994058752338,0.6166666666666667,0.6185737976782753,0.6261469908680822,0.5797623180372349,298,305,603
victimization,6,0.0008158171869362161,184,116,189,114,0.6174496644295302,0.6196721311475409,0.6133333333333333,0.6237623762376238,0.6185608977885355,0.6153846153846154,0.6185737976782753,0.6248597205413137,0.5723407535285925,298,305,603
victimization,6,0.0008860473650040928,185,119,186,113,0.6208053691275168,0.6098360655737705,0.6085526315789473,0.6220735785953178,0.6153207173506436,0.6146179401993356,0.615257048092869,0.6276598085597976,0.5753714471421244,298,305,603
victimization,6,0.0009257803101481646,186,121,184,112,0.6241610738255033,0.6032786885245902,0.6058631921824105,0.6216216216216216,0.6137198811750468,0.6148760330578513,0.6135986733001658,0.6230553416217406,0.5700457334562014,298,305,603
victimization,6,0.0009381440780224368,185,121,184,113,0.6208053691275168,0.6032786885245902,0.6045751633986928,0.6195286195286195,0.6120420288260535,0.6125827814569536,0.6119402985074627,0.6251072725272306,0.571606121043329,298,305,603
victimization,6,0.000949396949058224,185,124,181,113,0.6208053691275168,0.5934426229508196,0.598705501618123,0.6156462585034014,0.6071239960391682,0.6095551894563427,0.6069651741293532,0.6209483991638244,0.5693269126428894,298,305,603
victimization,6,0.001012228386647569,185,126,179,113,0.6208053691275168,0.5868852459016394,0.594855305466238,0.613013698630137,0.6038453075145781,0.6075533661740559,0.603648424543947,0.6243096050170536,0.5749584512702306,298,305,603
victimization,6,0.0010270656060979621,186,126,179,112,0.6241610738255033,0.5868852459016394,0.5961538461538461,0.6151202749140894,0.6055231598635713,0.6098360655737705,0.6053067993366501,0.6240675541863792,0.5764422647828639,298,305,603
victimization,6,0.0010772577782637057,183,128,177,115,0.6140939597315436,0.580327868852459,0.5884244372990354,0.6061643835616438,0.5972109142920012,0.6009852216748768,0.5970149253731343,0.6209098910771261,0.580747547233314,298,305,603
victimization,6,0.001109433802971186,183,123,182,115,0.6140939597315436,0.5967213114754099,0.5980392156862745,0.6127946127946128,0.6054076356034768,0.6059602649006621,0.6053067993366501,0.6261799977995378,0.5842808316784538,298,305,603
victimization,6,0.001153087896220509,176,117,188,122,0.5906040268456376,0.6163934426229508,0.6006825938566553,0.6064516129032258,0.6034987347342942,0.5956006768189509,0.603648424543947,0.6239740345472549,0.583466222409406,298,305,603
victimization,6,0.0011844251233477114,171,105,200,127,0.5738255033557047,0.6557377049180327,0.6195652173913043,0.6116207951070336,0.6147816041368688,0.5958188153310104,0.615257048092869,0.625778413466828,0.5931580223302895,298,305,603
victimization,6,0.00119412388715823,171,107,198,127,0.5738255033557047,0.6491803278688525,0.6151079136690647,0.6092307692307692,0.6115029156122787,0.59375,0.6119402985074627,0.6274342611948509,0.601135807664606,298,305,603
victimization,6,0.0012051465061880845,179,110,195,119,0.6006711409395973,0.639344262295082,0.6193771626297578,0.6210191082802548,0.6200077016173396,0.6098807495741055,0.6202321724709784,0.6406150291561227,0.6110269336605186,298,305,603
victimization,6,0.001230956162048284,181,113,192,117,0.6073825503355704,0.6295081967213115,0.6156462585034014,0.6213592233009708,0.618445373528441,0.6114864864864865,0.6185737976782753,0.6423368907470568,0.6148662419443255,298,305,603
victimization,6,0.001248946525853969,180,113,192,118,0.6040268456375839,0.6295081967213115,0.6143344709897611,0.6193548387096774,0.6167675211794477,0.6091370558375635,0.6169154228855721,0.6427384750797668,0.6140148181347598,298,305,603
victimization,6,0.001286776648352814,183,115,190,115,0.6140939597315436,0.6229508196721312,0.6140939597315436,0.6229508196721312,0.6185223897018374,0.6140939597315436,0.6185737976782753,0.6384695786115084,0.6149710972295297,298,305,603
victimization,6,0.001315697524944708,181,116,189,117,0.6073825503355704,0.6196721311475409,0.6094276094276094,0.6176470588235294,0.6135273407415557,0.6084033613445379,0.6135986733001658,0.6347232918912974,0.61078839988758,298,305,603
victimization,6,0.0013318332667981239,181,115,190,117,0.6073825503355704,0.6229508196721312,0.6114864864864865,0.6188925081433225,0.6151666850038509,0.6094276094276094,0.615257048092869,0.6318626911651447,0.6189376207741346,298,305,603
victimization,6,0.0013691355280579381,180,115,190,118,0.6040268456375839,0.6229508196721312,0.6101694915254238,0.6168831168831169,0.6134888326548575,0.6070826306913998,0.6135986733001658,0.6351633843107053,0.6180734582088957,298,305,603
victimization,6,0.0013999296370371824,180,117,188,118,0.6040268456375839,0.6163934426229508,0.6060606060606061,0.6143790849673203,0.6102101441302674,0.6050420168067226,0.6102819237147595,0.6306744416327429,0.6153302863825623,298,305,603
victimization,6,0.0014153562119007337,175,111,194,123,0.587248322147651,0.6360655737704918,0.6118881118881119,0.61198738170347,0.6116569479590714,0.5993150684931506,0.6119402985074627,0.6354879524700187,0.6163942368430748,298,305,603
victimization,6,0.0015093072816318004,181,115,190,117,0.6073825503355704,0.6229508196721312,0.6114864864864865,0.6188925081433225,0.6151666850038509,0.6094276094276094,0.615257048092869,0.6368797447463967,0.6174591880096849,298,305,603
victimization,6,0.0015945256098578843,188,122,183,110,0.6308724832214765,0.6,0.6064516129032258,0.6245733788395904,0.6154362416107382,0.618421052631579,0.615257048092869,0.6390471999119816,0.6210230541550809,298,305,603
victimization,6,0.0016999400521487645,185,114,191,113,0.6208053691275168,0.6262295081967213,0.6187290969899666,0.6282894736842105,0.6235174386621191,0.6197654941373535,0.6235489220563848,0.6482946418747937,0.6305639674872044,298,305,603
victimization,6,0.0017835129514125205,185,110,195,113,0.6208053691275168,0.639344262295082,0.6271186440677966,0.6331168831168831,0.6300748157112994,0.623946037099494,0.6301824212271974,0.6636483661568929,0.637210192712168,298,305,603
victimization,6,0.001859781370546901,188,109,196,110,0.6308724832214765,0.6426229508196721,0.632996632996633,0.6405228758169934,0.6367477170205743,0.6319327731092437,0.6368159203980099,0.679403674771702,0.6488462433111027,298,305,603
victimization,6,0.002074637721187857,161,80,225,137,0.540268456375839,0.7377049180327869,0.6680497925311203,0.6215469613259669,0.638986687204313,0.5974025974025975,0.6401326699834162,0.6842831994718891,0.6545366460178498,298,305,603
victimization,6,0.002323380948388968,190,116,189,108,0.6375838926174496,0.6196721311475409,0.6209150326797386,0.6363636363636364,0.6286280118824953,0.6291390728476821,0.6285240464344942,0.6735944548355155,0.6423292029341015,298,305,603
victimization,6,0.0028827227136883136,178,105,200,120,0.5973154362416108,0.6557377049180327,0.6289752650176679,0.625,0.6265265705798218,0.6127366609294319,0.6268656716417911,0.675530861480911,0.6454471608488316,298,305,603
victimization,6,0.0051724619927548425,167,101,204,131,0.5604026845637584,0.6688524590163935,0.6231343283582089,0.608955223880597,0.614627571790076,0.5901060070671378,0.615257048092869,0.6479370667840247,0.6037349473777736,298,305,603
victimization,6,0.02700762963895914,0,0,305,298,0.0,1.0,,0.5058043117744611,0.5,,0.5058043117744611,0.5,0.494195688225539,298,305,603
victimization,7,0.0,177,140,165,121,0.5939597315436241,0.5409836065573771,0.5583596214511041,0.5769230769230769,0.5674716690505006,0.575609756097561,0.5671641791044776,0.5674716690505006,0.5323064807789787,298,305,603
victimization,7,0.00038758222756758585,177,139,166,121,0.5939597315436241,0.5442622950819672,0.560126582278481,0.578397212543554,0.5691110133127957,0.5765472312703583,0.5688225538971807,0.569947188909671,0.5342460575472858,298,305,603
victimization,7,0.0003937451809725856,180,139,166,118,0.6040268456375839,0.5442622950819672,0.5642633228840125,0.5845070422535211,0.5741445703597756,0.5834683954619124,0.5737976782752903,0.5766365936846738,0.536627231031822,298,305,603
victimization,7,0.00040212114900911583,179,137,168,119,0.6006711409395973,0.5508196721311476,0.5664556962025317,0.5853658536585366,0.5757454065353724,0.5830618892508143,0.5754560530679934,0.5821157443063043,0.543647353917464,298,305,603
victimization,7,0.0004357647511174476,178,136,169,120,0.5973154362416108,0.5540983606557377,0.5668789808917197,0.5847750865051903,0.5757068984486742,0.5816993464052288,0.5754560530679934,0.5795687094289801,0.543782737020521,298,305,603
victimization,7,0.0006222271781798997,180,134,171,118,0.6040268456375839,0.5606557377049181,0.5732484076433121,0.5916955017301038,0.5823412916712509,0.588235294117647,0.582089552238806,0.5831059522499725,0.5453618802278666,298,305,603
victimization,7,0.0006597604463638842,179,129,176,119,0.6006711409395973,0.5770491803278689,0.5811688311688312,0.5966101694915255,0.5888601606337331,0.5907590759075908,0.5887230514096186,0.5821377489272748,0.5502322211683014,298,305,603
victimization,7,0.0006869291104498805,179,128,177,119,0.6006711409395973,0.580327868852459,0.5830618892508144,0.597972972972973,0.5904995048960282,0.5917355371900826,0.5903814262023217,0.5878479480690946,0.5550297614423916,298,305,603
victimization,7,0.0006988175796518022,180,128,177,118,0.6040268456375839,0.580327868852459,0.5844155844155844,0.6,0.5921773572450215,0.594059405940594,0.5920398009950248,0.5910606227307735,0.5596431719417283,298,305,603
victimization,7,0.0007142655521011016,180,127,178,118,0.6040268456375839,0.5836065573770491,0.5863192182410424,0.6013513513513513,0.5938167015073166,0.5950413223140496,0.593698175787728,0.6023434921333479,0.5675491440359843,298,305,603
victimization,7,0.0007376671277086217,182,128,177,116,0.610738255033557,0.580327868852459,0.5870967741935483,0.6040955631399317,0.595533061943008,0.5986842105263158,0.5953565505804311,0.6037517878754539,0.570262742437071,298,305,603
victimization,7,0.0007468879668049795,182,129,176,116,0.610738255033557,0.5770491803278689,0.5852090032154341,0.6027397260273972,0.593893717680713,0.5977011494252874,0.593698175787728,0.6041533722081638,0.5719475791392853,298,305,603
victimization,7,0.0007593692356971653,179,128,177,119,0.6006711409395973,0.580327868852459,0.5830618892508144,0.597972972972973,0.5904995048960282,0.5917355371900826,0.5903814262023217,0.6023324898228628,0.5681297163608148,298,305,603
victimization,7,0.0007671443356090657,179,126,179,119,0.6006711409395973,0.5868852459016394,0.5868852459016394,0.6006711409395973,0.5937781934206183,0.5936981757877281,0.593698175787728,0.6069039498294642,0.5724718860635063,298,305,603
victimization,7,0.0007750444576170719,178,126,179,120,0.5973154362416108,0.5868852459016394,0.5855263157894737,0.5986622073578596,0.592100341071625,0.5913621262458473,0.5920398009950248,0.6046154692485423,0.5690761110835744,298,305,603
victimization,7,0.0007889409880243658,177,125,180,121,0.5939597315436241,0.5901639344262295,0.5860927152317881,0.5980066445182725,0.5920618329849268,0.59,0.5920398009950248,0.606700407085488,0.5690663025010605,298,305,603
victimization,7,0.0007999458757355275,178,125,180,120,0.5973154362416108,0.5901639344262295,0.5874587458745875,0.6,0.5937396853339201,0.5923460898502496,0.593698175787728,0.6057652106942458,0.5667538580899634,298,305,603
victimization,7,0.000813714244656746,177,124,181,121,0.5939597315436241,0.5934426229508196,0.5880398671096345,0.5993377483443708,0.5937011772472218,0.5909849749582636,0.593698175787728,0.6051050720651336,0.5652783344208354,298,305,603
victimization,7,0.0008425967370416516,177,120,185,121,0.5939597315436241,0.6065573770491803,0.5959595959595959,0.6045751633986928,0.6002585542964023,0.5949579831932773,0.6003316749585407,0.6115139179227638,0.5723609249754693,298,305,603
victimization,7,0.0008855803205115435,180,122,183,118,0.6040268456375839,0.6,0.5960264900662252,0.6079734219269103,0.6020134228187919,0.6,0.6019900497512438,0.6071184948839257,0.5603768798985134,298,305,603
victimization,7,0.0009301952857607059,181,123,182,117,0.6073825503355704,0.5967213114754099,0.5953947368421053,0.6086956521739131,0.6020519309054901,0.6013289036544851,0.6019900497512438,0.6068269336560678,0.5606572837401231,298,305,603
victimization,7,0.000980020294548493,183,126,179,115,0.6140939597315436,0.5868852459016394,0.5922330097087378,0.608843537414966,0.6004896028165915,0.6029654036243822,0.6003316749585407,0.6086148091099132,0.5615612502520676,298,305,603
victimization,7,0.000992447075059084,182,125,180,116,0.610738255033557,0.5901639344262295,0.5928338762214984,0.6081081081081081,0.6004510947298933,0.6016528925619834,0.6003316749585407,0.6110408185719001,0.5624718715794474,298,305,603
victimization,7,0.0010133058927243557,178,124,181,120,0.5973154362416108,0.5934426229508196,0.5894039735099338,0.6013289036544851,0.5953790295962151,0.5933333333333334,0.5953565505804311,0.6094454835515458,0.5597989567048313,298,305,603
victimization,7,0.001037586751872466,179,130,175,119,0.6006711409395973,0.5737704918032787,0.5792880258899676,0.5952380952380952,0.587220816371438,0.5897858319604612,0.5870646766169154,0.6063593354604467,0.5607350588372957,298,305,603
victimization,7,0.0010508785300536463,180,124,181,118,0.6040268456375839,0.5934426229508196,0.5921052631578947,0.6053511705685619,0.5987347342942018,0.5980066445182725,0.5986733001658375,0.6184838816151391,0.5772391823973029,298,305,603
victimization,7,0.0010685695929864543,180,125,180,118,0.6040268456375839,0.5901639344262295,0.5901639344262295,0.6040268456375839,0.5970953900319067,0.5970149253731344,0.5970149253731343,0.6200077016173395,0.5810106689430385,298,305,603
victimization,7,0.0011084252637305393,182,129,176,116,0.610738255033557,0.5770491803278689,0.5852090032154341,0.6027397260273972,0.593893717680713,0.5977011494252874,0.593698175787728,0.6133292991528221,0.5794605507181049,298,305,603
victimization,7,0.0011258301031603331,183,128,177,115,0.6140939597315436,0.580327868852459,0.5884244372990354,0.6061643835616438,0.5972109142920012,0.6009852216748768,0.5970149253731343,0.6138134008141709,0.5805654880588151,298,305,603
victimization,7,0.001154659623513519,181,122,183,117,0.6073825503355704,0.6,0.5973597359735974,0.61,0.6036912751677852,0.6023294509151413,0.603648424543947,0.6224612168555397,0.6002333152050462,298,305,603
victimization,7,0.0011743995023509252,179,120,185,119,0.6006711409395973,0.6065573770491803,0.5986622073578596,0.6085526315789473,0.6036142589943888,0.5996649916247907,0.603648424543947,0.6169160523709979,0.6010183933217053,298,305,603
victimization,7,0.001193461577172761,180,119,186,118,0.6040268456375839,0.6098360655737705,0.6020066889632107,0.6118421052631579,0.6069314556056772,0.6030150753768845,0.6069651741293532,0.6199306854439433,0.6031643911121799,298,305,603
victimization,7,0.0012114781165260557,178,114,191,120,0.5973154362416108,0.6262295081967213,0.6095890410958904,0.6141479099678456,0.611772472219166,0.6033898305084745,0.6119402985074627,0.6239685333920122,0.6016024866320238,298,305,603
victimization,7,0.001231218516340033,178,114,191,120,0.5973154362416108,0.6262295081967213,0.6095890410958904,0.6141479099678456,0.611772472219166,0.6033898305084745,0.6119402985074627,0.6203487732423809,0.5982972779054538,298,305,603
victimization,7,0.001260447219249827,175,110,195,123,0.587248322147651,0.639344262295082,0.6140350877192983,0.6132075471698113,0.6132962922213665,0.6003430531732419,0.6135986733001658,0.6221036417647706,0.6045657539137915,298,305,603
victimization,7,0.0013094540950554364,175,116,189,123,0.587248322147651,0.6196721311475409,0.6013745704467354,0.6057692307692307,0.6034602266475959,0.5942275042444821,0.603648424543947,0.6198481681153042,0.603776467676755,298,305,603
victimization,7,0.0013671054625079523,182,124,181,116,0.610738255033557,0.5934426229508196,0.5947712418300654,0.6094276094276094,0.6020904389921884,0.6026490066225165,0.6019900497512438,0.6243921223456926,0.6104387797669104,298,305,603
victimization,7,0.001430775827422454,177,114,191,121,0.5939597315436241,0.6262295081967213,0.6082474226804123,0.6121794871794872,0.6100946198701727,0.601018675721562,0.6102819237147595,0.6290736054571459,0.6237066171461992,298,305,603
victimization,7,0.0014943668862953446,175,110,195,123,0.587248322147651,0.639344262295082,0.6140350877192983,0.6132075471698113,0.6132962922213665,0.6003430531732419,0.6135986733001658,0.646704808009682,0.6343898310778786,298,305,603
victimization,7,0.001556415721046252,184,118,187,114,0.6174496644295302,0.6131147540983607,0.609271523178808,0.6212624584717608,0.6152822092639454,0.6133333333333334,0.615257048092869,0.6485311915502256,0.6332168379550336,298,305,603
victimization,7,0.001607628072892765,186,117,188,112,0.6241610738255033,0.6163934426229508,0.6138613861386139,0.6266666666666667,0.6202772582242271,0.6189683860232945,0.6202321724709784,0.6606667400154033,0.6346650542051315,298,305,603
victimization,7,0.001654694206746383,187,115,190,111,0.62751677852349,0.6229508196721312,0.6192052980132451,0.6312292358803987,0.6252337990978105,0.6233333333333334,0.6252072968490879,0.6775112773682473,0.6652703487169098,298,305,603
victimization,7,0.0018239069299633007,178,108,197,120,0.5973154362416108,0.6459016393442623,0.6223776223776224,0.6214511041009464,0.6216085377929366,0.6095890410958904,0.6218905472636815,0.6849488392562437,0.6686958176023041,298,305,603
victimization,7,0.001856870208791708,180,111,194,118,0.6040268456375839,0.6360655737704918,0.6185567010309279,0.6217948717948718,0.6200462097040378,0.6112054329371817,0.6202321724709784,0.6879854769501594,0.6716941738029406,298,305,603
victimization,7,0.0019640305928242804,171,101,204,127,0.5738255033557047,0.6688524590163935,0.6286764705882353,0.6163141993957704,0.621338981186049,0.6,0.6218905472636815,0.6962097040378479,0.6794947305038962,298,305,603
victimization,7,0.0021414404537403128,172,95,210,126,0.5771812080536913,0.6885245901639344,0.6441947565543071,0.625,0.6328528991088129,0.608849557522124,0.6334991708126037,0.6844317306634393,0.670457225619049,298,305,603
victimization,7,0.0023530529213069743,157,70,235,141,0.5268456375838926,0.7704918032786885,0.6916299559471366,0.625,0.6486687204312905,0.598095238095238,0.6500829187396352,0.6815381230058313,0.6658390994711529,298,305,603
victimization,7,0.003167554758279967,146,60,245,152,0.4899328859060403,0.8032786885245902,0.7087378640776699,0.6171284634760705,0.6466057872153153,0.5793650793650794,0.648424543946932,0.7010122125646386,0.670042010665994,298,305,603
victimization,7,0.005229071834583867,127,49,256,171,0.4261744966442953,0.839344262295082,0.7215909090909091,0.5995316159250585,0.6327593794696886,0.5358649789029536,0.6351575456053068,0.6584332709869073,0.6349233609723944,298,305,603
victimization,7,0.025263725861211617,0,0,305,298,0.0,1.0,,0.5058043117744611,0.5,,0.5058043117744611,0.5,0.494195688225539,298,305,603
victimization,8,0.0,161,120,185,137,0.540268456375839,0.6065573770491803,0.5729537366548043,0.5745341614906833,0.5734129167125097,0.5561312607944733,0.5737976782752903,0.5734129167125097,0.5367461774775918,298,305,603
victimization,8,0.00038610692247509907,161,123,182,137,0.540268456375839,0.5967213114754099,0.5669014084507042,0.5705329153605015,0.5684948839256244,0.5532646048109966,0.5688225538971807,0.5792606447353944,0.5440088201534617,298,305,603
victimization,8,0.0003910505364674754,162,124,181,136,0.5436241610738255,0.5934426229508196,0.5664335664335665,0.5709779179810726,0.5685333920123226,0.5547945205479452,0.5688225538971807,0.587759929585213,0.5532196534289681,298,305,603
victimization,8,0.0003951807004597858,161,124,181,137,0.540268456375839,0.5934426229508196,0.5649122807017544,0.5691823899371069,0.5668555396633292,0.5523156089193825,0.5671641791044776,0.5916492463417318,0.5591460542910935,298,305,603
victimization,8,0.000399851829100426,162,124,181,136,0.5436241610738255,0.5934426229508196,0.5664335664335665,0.5709779179810726,0.5685333920123226,0.5547945205479452,0.5688225538971807,0.5951369787655407,0.5632203606740299,298,305,603
victimization,8,0.0004061252920745791,165,126,179,133,0.5536912751677853,0.5868852459016394,0.5670103092783505,0.5737179487179487,0.5702882605347124,0.5602716468590832,0.5704809286898839,0.5982396303223677,0.566353952644824,298,305,603
victimization,8,0.0005085274386690513,165,126,179,133,0.5536912751677853,0.5868852459016394,0.5670103092783505,0.5737179487179487,0.5702882605347124,0.5602716468590832,0.5704809286898839,0.584492243371108,0.5670497932399331,298,305,603
victimization,8,0.0005740883385014449,168,129,176,130,0.5637583892617449,0.5770491803278689,0.5656565656565656,0.5751633986928104,0.5704037847948069,0.5647058823529411,0.5704809286898839,0.5945318516888547,0.5802977933461544,298,305,603
victimization,8,0.0006469278216965265,163,132,173,135,0.5469798657718121,0.5672131147540984,0.5525423728813559,0.5616883116883117,0.5570964902629553,0.5497470489038786,0.5572139303482587,0.5842556936956761,0.5736141502137795,298,305,603
victimization,8,0.0006812827207888736,162,129,176,136,0.5436241610738255,0.5770491803278689,0.5567010309278351,0.5641025641025641,0.5603366707008473,0.5500848896434636,0.560530679933665,0.5866762020024205,0.578268157321587,298,305,603
victimization,8,0.0007004203984530749,163,130,175,135,0.5469798657718121,0.5737704918032787,0.5563139931740614,0.5645161290322581,0.5603751787875454,0.5516074450084603,0.560530679933665,0.5851138739135218,0.5777170687243907,298,305,603
victimization,8,0.0007143713332813782,163,129,176,135,0.5469798657718121,0.5770491803278689,0.5582191780821918,0.5659163987138264,0.5620145230498406,0.552542372881356,0.5621890547263682,0.5870172736274618,0.5810871805841,298,305,603
victimization,8,0.0007260947870289905,163,129,176,135,0.5469798657718121,0.5770491803278689,0.5582191780821918,0.5659163987138264,0.5620145230498406,0.552542372881356,0.5621890547263682,0.5921553526240511,0.5928444976244993,298,305,603
victimization,8,0.0007427652703975133,163,130,175,135,0.5469798657718121,0.5737704918032787,0.5563139931740614,0.5645161290322581,0.5603751787875454,0.5516074450084603,0.560530679933665,0.5894322807789636,0.5878426705895131,298,305,603
victimization,8,0.0007576231719032752,164,130,175,134,0.5503355704697986,0.5737704918032787,0.5578231292517006,0.5663430420711975,0.5620530311365386,0.554054054054054,0.5621890547263682,0.5863736384640774,0.5853360592947636,298,305,603
victimization,8,0.0007766458964390469,169,131,174,129,0.5671140939597316,0.5704918032786885,0.5633333333333334,0.5742574257425742,0.5688029486192101,0.5652173913043478,0.5688225538971807,0.5854549455385631,0.5761722782668309,298,305,603
victimization,8,0.0007908957629647935,167,131,174,131,0.5604026845637584,0.5704918032786885,0.5604026845637584,0.5704918032786885,0.5654472439212235,0.5604026845637584,0.5655058043117744,0.5918087798437672,0.5804600929756729,298,305,603
victimization,8,0.0008254266386835048,166,133,172,132,0.5570469798657718,0.5639344262295082,0.5551839464882943,0.5657894736842105,0.56049070304764,0.5561139028475711,0.560530679933665,0.5915777313235779,0.5772185900046559,298,305,603
victimization,8,0.0008683448801073146,166,132,173,132,0.5570469798657718,0.5672131147540984,0.5570469798657718,0.5672131147540984,0.5621300473099351,0.5570469798657718,0.5621890547263682,0.5924964242490923,0.577804764394108,298,305,603
victimization,8,0.0008988696234229035,167,129,176,131,0.5604026845637584,0.5770491803278689,0.5641891891891891,0.5732899022801303,0.5687259324458136,0.5622895622895623,0.5688225538971807,0.5961326878644515,0.5858005107451693,298,305,603
victimization,8,0.0009354152390902786,170,130,175,128,0.5704697986577181,0.5737704918032787,0.5666666666666667,0.5775577557755776,0.5721201452304984,0.568561872909699,0.572139303482587,0.5914071955110574,0.5785071957606758,298,305,603
victimization,8,0.0009706080690260341,171,129,176,127,0.5738255033557047,0.5770491803278689,0.57,0.5808580858085809,0.5754373418417869,0.57190635451505,0.5754560530679934,0.5927274727692815,0.5759485089624351,298,305,603
victimization,8,0.000993664041429809,175,131,174,123,0.587248322147651,0.5704918032786885,0.5718954248366013,0.5858585858585859,0.5788700627131698,0.5794701986754967,0.5787728026533997,0.5970898888766641,0.5813261782147277,298,305,603
victimization,8,0.001020107332909714,172,129,176,126,0.5771812080536913,0.5770491803278689,0.5714285714285714,0.5827814569536424,0.5771151941907802,0.5742904841402338,0.5771144278606966,0.5967103091649246,0.5828736747033675,298,305,603
victimization,8,0.0010435127997759357,169,119,186,129,0.5671140939597316,0.6098360655737705,0.5868055555555556,0.5904761904761905,0.5884750797667511,0.5767918088737203,0.5887230514096186,0.5936406645395533,0.5886532396195175,298,305,603
victimization,8,0.0010578293072438395,164,117,188,134,0.5503355704697986,0.6163934426229508,0.5836298932384342,0.5838509316770186,0.5833645065463747,0.5664939550949913,0.5837479270315091,0.6032401804378918,0.5933005769274355,298,305,603
victimization,8,0.0011043094727966436,173,119,186,125,0.5805369127516778,0.6098360655737705,0.5924657534246576,0.5980707395498392,0.5951864891627241,0.5864406779661018,0.5953565505804311,0.6056771922103643,0.5875728958640355,298,305,603
victimization,8,0.0011277066829550712,174,120,185,124,0.5838926174496645,0.6065573770491803,0.5918367346938775,0.598705501618123,0.5952249972494223,0.5878378378378379,0.5953565505804311,0.6050005501155242,0.5881762311245952,298,305,603
victimization,8,0.001164607352735643,172,119,186,126,0.5771812080536913,0.6098360655737705,0.5910652920962199,0.5961538461538461,0.5935086368137309,0.5840407470288626,0.593698175787728,0.6050830674441633,0.58863798169338,298,305,603
victimization,8,0.0011719358582699536,171,118,187,127,0.5738255033557047,0.6131147540983607,0.5916955017301038,0.5955414012738853,0.5934701287270328,0.5826235093696762,0.593698175787728,0.6023544944438333,0.5813641235674812,298,305,603
victimization,8,0.00119011073380759,177,121,184,121,0.5939597315436241,0.6032786885245902,0.5939597315436241,0.6032786885245902,0.5986192100341072,0.5939597315436241,0.5986733001658375,0.6024535152382,0.5834143390591862,298,305,603
victimization,8,0.0012059860731610018,176,120,185,122,0.5906040268456376,0.6065573770491803,0.5945945945945946,0.6026058631921825,0.598580701947409,0.5925925925925926,0.5986733001658375,0.6090604026845636,0.5861595106172209,298,305,603
victimization,8,0.001251280271544536,182,127,178,116,0.610738255033557,0.5836065573770491,0.5889967637540453,0.6054421768707483,0.5971724062053031,0.599670510708402,0.5970149253731343,0.6163384310705249,0.5938968046389682,298,305,603
victimization,8,0.0012815681070871986,181,126,179,117,0.6073825503355704,0.5868852459016394,0.5895765472312704,0.6047297297297297,0.597133898118605,0.5983471074380166,0.5970149253731343,0.6220486302123446,0.59800416083722,298,305,603
victimization,8,0.0013057642056321574,181,126,179,117,0.6073825503355704,0.5868852459016394,0.5895765472312704,0.6047297297297297,0.597133898118605,0.5983471074380166,0.5970149253731343,0.6247551985917043,0.5971543066021493,298,305,603
victimization,8,0.001339098503030517,181,127,178,117,0.6073825503355704,0.5836065573770491,0.5876623376623377,0.6033898305084746,0.5954945538563098,0.5973597359735974,0.5953565505804311,0.6306744416327428,0.6069775948629671,298,305,603
victimization,8,0.0014264287522120587,179,115,190,119,0.6006711409395973,0.6229508196721312,0.608843537414966,0.6148867313915858,0.6118109803058642,0.6047297297297298,0.6119402985074627,0.6401144240290461,0.6237794305365612,298,305,603
victimization,8,0.001522445043150581,179,113,192,119,0.6006711409395973,0.6295081967213115,0.613013698630137,0.617363344051447,0.6150896688304544,0.6067796610169491,0.615257048092869,0.651595335020354,0.6436650095468208,298,305,603
victimization,8,0.0015522267947341674,182,115,190,116,0.610738255033557,0.6229508196721312,0.6127946127946128,0.6209150326797386,0.6168445373528442,0.6117647058823529,0.6169154228855721,0.6429915282209263,0.6368306775285578,298,305,603
victimization,8,0.0015783418191603418,190,120,185,108,0.6375838926174496,0.6065573770491803,0.6129032258064516,0.6313993174061433,0.6220706348333149,0.625,0.6218905472636815,0.646897348443173,0.6396286223804832,298,305,603
victimization,8,0.0016018788399910072,167,97,208,131,0.5604026845637584,0.6819672131147541,0.6325757575757576,0.6135693215339233,0.6211849488392562,0.594306049822064,0.6218905472636815,0.644718890967103,0.6359679590400368,298,305,603
