u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.2,4,tanh,0.05,0.6851595006934813,0.6244343891402715
64,tanh,0.2,4,tanh,0.0,0.665742024965326,0.6380090497737556
64,tanh,0.2,4,sigmoid,0.1,0.0,1.0
64,tanh,0.2,4,sigmoid,0.05,0.6352288488210819,0.669683257918552
64,tanh,0.2,4,sigmoid,0.0,0.1927877947295423,0.8144796380090498
64,tanh,0.1,16,relu,0.1,0.6740638002773925,0.6199095022624435
64,tanh,0.1,16,relu,0.05,0.3828016643550624,0.755656108597285
64,tanh,0.1,16,relu,0.0,0.4091539528432732,0.7375565610859729
64,tanh,0.1,16,linear,0.1,0.6671289875173371,0.6470588235294118
64,tanh,0.1,16,linear,0.05,0.6352288488210819,0.6425339366515838
64,tanh,0.1,16,linear,0.0,0.6671289875173371,0.6153846153846154
64,tanh,0.1,16,tanh,0.1,0.6740638002773925,0.6380090497737556
64,tanh,0.1,16,tanh,0.05,0.6685159500693482,0.6380090497737556
64,tanh,0.1,16,tanh,0.0,0.6671289875173371,0.6742081447963801
64,tanh,0.1,16,sigmoid,0.1,0.0,1.0
64,tanh,0.1,16,sigmoid,0.05,0.19833564493758668,0.9230769230769231
64,tanh,0.1,16,sigmoid,0.0,0.0,1.0
64,tanh,0.1,8,relu,0.1,0.5353675450762829,0.6470588235294118
64,tanh,0.1,8,relu,0.05,0.6296809986130375,0.6334841628959276
64,tanh,0.1,8,relu,0.0,0.6629680998613038,0.669683257918552
64,tanh,0.1,8,linear,0.1,0.6435506241331485,0.6742081447963801
64,tanh,0.1,8,linear,0.05,0.6740638002773925,0.669683257918552
64,tanh,0.1,8,linear,0.0,0.6324549237170597,0.6380090497737556
64,tanh,0.1,8,tanh,0.1,0.6255201109570042,0.6561085972850679
64,tanh,0.1,8,tanh,0.05,0.6477115117891817,0.6787330316742082
64,tanh,0.1,8,tanh,0.0,0.6629680998613038,0.6470588235294118
64,tanh,0.1,8,sigmoid,0.1,0.6490984743411928,0.669683257918552
64,tanh,0.1,8,sigmoid,0.05,0.0,1.0
64,tanh,0.1,8,sigmoid,0.0,0.6477115117891817,0.6561085972850679
64,tanh,0.1,4,relu,0.1,0.6158113730929264,0.6968325791855203
64,tanh,0.1,4,relu,0.05,0.6629680998613038,0.665158371040724
64,tanh,0.1,4,relu,0.0,0.49653259361997226,0.7647058823529411
64,tanh,0.1,4,linear,0.1,0.6532593619972261,0.6380090497737556
64,tanh,0.1,4,linear,0.05,0.6615811373092927,0.6515837104072398
64,tanh,0.1,4,linear,0.0,0.5644937586685159,0.6244343891402715
64,tanh,0.1,4,tanh,0.1,0.6532593619972261,0.6470588235294118
64,tanh,0.1,4,tanh,0.05,0.6588072122052705,0.6561085972850679
64,tanh,0.1,4,tanh,0.0,0.6380027739251041,0.665158371040724
64,tanh,0.1,4,sigmoid,0.1,0.6144244105409153,0.6787330316742082
64,tanh,0.1,4,sigmoid,0.05,0.6685159500693482,0.6334841628959276
64,tanh,0.1,4,sigmoid,0.0,0.0,1.0
64,sigmoid,0.3,16,relu,0.1,0.0,1.0
64,sigmoid,0.3,16,relu,0.05,1.0,0.0
64,sigmoid,0.3,16,relu,0.0,0.6504854368932039,0.3891402714932127
64,sigmoid,0.3,16,linear,0.1,0.5977808599167822,0.6425339366515838
64,sigmoid,0.3,16,linear,0.05,0.044382801664355064,0.9773755656108597
64,sigmoid,0.3,16,linear,0.0,0.624133148404993,0.6470588235294118
64,sigmoid,0.3,16,tanh,0.1,0.0,1.0
64,sigmoid,0.3,16,tanh,0.05,0.5561719833564494,0.7239819004524887
64,sigmoid,0.3,16,tanh,0.0,0.6879334257975035,0.4072398190045249
64,sigmoid,0.3,16,sigmoid,0.1,0.0,1.0
64,sigmoid,0.3,16,sigmoid,0.05,0.0013869625520110957,1.0
64,sigmoid,0.3,16,sigmoid,0.0,0.0,1.0
64,sigmoid,0.3,8,relu,0.1,0.0,1.0
64,sigmoid,0.3,8,relu,0.05,0.0,1.0
64,sigmoid,0.3,8,relu,0.0,0.9986130374479889,0.0
64,sigmoid,0.3,8,linear,0.1,0.9916782246879334,0.013574660633484163
64,sigmoid,0.3,8,linear,0.05,0.12343966712898752,0.9140271493212669
64,sigmoid,0.3,8,linear,0.0,0.17891816920943135,0.9095022624434389
64,sigmoid,0.3,8,tanh,0.1,0.8210818307905686,0.2398190045248869
64,sigmoid,0.3,8,tanh,0.05,0.05131761442441054,0.9411764705882353
64,sigmoid,0.3,8,tanh,0.0,0.29680998613037446,0.8778280542986425
64,sigmoid,0.3,8,sigmoid,0.1,0.0,1.0
64,sigmoid,0.3,8,sigmoid,0.05,0.17614424410540916,0.9502262443438914
64,sigmoid,0.3,8,sigmoid,0.0,0.005547850208044383,1.0
64,sigmoid,0.3,4,relu,0.1,0.0,1.0
64,sigmoid,0.3,4,relu,0.05,0.0,1.0
64,sigmoid,0.3,4,relu,0.0,0.46879334257975036,0.5927601809954751
64,sigmoid,0.3,4,linear,0.1,0.4576976421636616,0.8190045248868778
64,sigmoid,0.3,4,linear,0.05,0.013869625520110958,0.9864253393665159
64,sigmoid,0.3,4,linear,0.0,0.9653259361997226,0.12217194570135746
64,sigmoid,0.3,4,tanh,0.1,0.005547850208044383,0.995475113122172
64,sigmoid,0.3,4,tanh,0.05,0.5242718446601942,0.7239819004524887
64,sigmoid,0.3,4,tanh,0.0,0.06934812760055478,0.9592760180995475
64,sigmoid,0.3,4,sigmoid,0.1,1.0,0.0
64,sigmoid,0.3,4,sigmoid,0.05,0.8765603328710125,0.22171945701357465
64,sigmoid,0.3,4,sigmoid,0.0,0.31484049930651875,0.8959276018099548
64,sigmoid,0.2,16,relu,0.1,0.0013869625520110957,1.0
64,sigmoid,0.2,16,relu,0.05,0.9986130374479889,0.0
64,sigmoid,0.2,16,relu,0.0,0.6296809986130375,0.502262443438914
64,sigmoid,0.2,16,linear,0.1,0.13592233009708737,0.8461538461538461
64,sigmoid,0.2,16,linear,0.05,1.0,0.00904977375565611
64,sigmoid,0.2,16,linear,0.0,0.9958391123439667,0.004524886877828055
64,sigmoid,0.2,16,tanh,0.1,0.0,1.0
64,sigmoid,0.2,16,tanh,0.05,0.5894590846047156,0.5475113122171946
64,sigmoid,0.2,16,tanh,0.0,0.049930651872399444,0.9547511312217195
64,sigmoid,0.2,16,sigmoid,0.1,0.0,1.0
64,sigmoid,0.2,16,sigmoid,0.05,1.0,0.0
64,sigmoid,0.2,16,sigmoid,0.0,0.18169209431345354,0.7692307692307693
64,sigmoid,0.2,8,relu,0.1,0.8640776699029126,0.13574660633484162
64,sigmoid,0.2,8,relu,0.05,0.9986130374479889,0.013574660633484163
64,sigmoid,0.2,8,relu,0.0,0.44798890429958393,0.6787330316742082
64,sigmoid,0.2,8,linear,0.1,0.030513176144244106,0.9773755656108597
64,sigmoid,0.2,8,linear,0.05,0.507628294036061,0.7330316742081447
64,sigmoid,0.2,8,linear,0.0,0.5936199722607489,0.7013574660633484
64,sigmoid,0.2,8,tanh,0.1,0.14840499306518723,0.8597285067873304
64,sigmoid,0.2,8,tanh,0.05,0.46601941747572817,0.6515837104072398
