u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,relu,0.1,4,tanh,0.0,0.49791955617198336,0.6063348416289592
64,relu,0.1,4,sigmoid,0.1,0.0,1.0
64,relu,0.1,4,sigmoid,0.05,0.6532593619972261,0.6561085972850679
64,relu,0.1,4,sigmoid,0.0,0.0,1.0
64,linear,0.3,16,relu,0.1,0.6490984743411928,0.6742081447963801
64,linear,0.3,16,relu,0.05,0.5381414701803051,0.6515837104072398
64,linear,0.3,16,relu,0.0,0.6726768377253814,0.6470588235294118
64,linear,0.3,16,linear,0.1,0.6504854368932039,0.6470588235294118
64,linear,0.3,16,linear,0.05,0.6865464632454924,0.6289592760180995
64,linear,0.3,16,linear,0.0,0.6269070735090153,0.6425339366515838
64,linear,0.3,16,tanh,0.1,0.6047156726768377,0.6742081447963801
64,linear,0.3,16,tanh,0.05,0.6269070735090153,0.6561085972850679
64,linear,0.3,16,tanh,0.0,0.6477115117891817,0.6425339366515838
64,linear,0.3,16,sigmoid,0.1,0.6407766990291263,0.665158371040724
64,linear,0.3,16,sigmoid,0.05,0.6158113730929264,0.6199095022624435
64,linear,0.3,16,sigmoid,0.0,0.6601941747572816,0.6470588235294118
64,linear,0.3,8,relu,0.1,0.5131761442441054,0.6515837104072398
64,linear,0.3,8,relu,0.05,0.6477115117891817,0.669683257918552
64,linear,0.3,8,relu,0.0,0.6837725381414702,0.6244343891402715
64,linear,0.3,8,linear,0.1,0.6296809986130375,0.6289592760180995
64,linear,0.3,8,linear,0.05,0.665742024965326,0.6470588235294118
64,linear,0.3,8,linear,0.0,0.6324549237170597,0.665158371040724
64,linear,0.3,8,tanh,0.1,0.5922330097087378,0.6380090497737556
64,linear,0.3,8,tanh,0.05,0.6532593619972261,0.669683257918552
64,linear,0.3,8,tanh,0.0,0.6671289875173371,0.6470588235294118
64,linear,0.3,8,sigmoid,0.1,0.49653259361997226,0.7058823529411765
64,linear,0.3,8,sigmoid,0.05,0.0319001386962552,1.0
64,linear,0.3,8,sigmoid,0.0,0.5700416088765603,0.7239819004524887
64,linear,0.3,4,relu,0.1,0.7004160887656034,0.6108597285067874
64,linear,0.3,4,relu,0.05,0.6255201109570042,0.6787330316742082
64,linear,0.3,4,relu,0.0,0.579750346740638,0.6877828054298643
64,linear,0.3,4,linear,0.1,0.6671289875173371,0.6289592760180995
64,linear,0.3,4,linear,0.05,0.665742024965326,0.6470588235294118
64,linear,0.3,4,linear,0.0,0.6338418862690708,0.6108597285067874
64,linear,0.3,4,tanh,0.1,0.6574202496532594,0.665158371040724
64,linear,0.3,4,tanh,0.05,0.6615811373092927,0.6380090497737556
64,linear,0.3,4,tanh,0.0,0.6629680998613038,0.6742081447963801
64,linear,0.3,4,sigmoid,0.1,0.0,1.0
64,linear,0.3,4,sigmoid,0.05,0.6435506241331485,0.6515837104072398
64,linear,0.3,4,sigmoid,0.0,0.651872399445215,0.6470588235294118
64,linear,0.2,16,relu,0.1,0.5464632454923717,0.6606334841628959
64,linear,0.2,16,relu,0.05,0.6671289875173371,0.6380090497737556
64,linear,0.2,16,relu,0.0,0.6435506241331485,0.6606334841628959
64,linear,0.2,16,linear,0.1,0.6171983356449375,0.665158371040724
64,linear,0.2,16,linear,0.05,0.6227461858529819,0.6380090497737556
64,linear,0.2,16,linear,0.0,0.6504854368932039,0.6470588235294118
64,linear,0.2,16,tanh,0.1,0.6490984743411928,0.6470588235294118
64,linear,0.2,16,tanh,0.05,0.6560332871012483,0.6425339366515838
64,linear,0.2,16,tanh,0.0,0.6685159500693482,0.6515837104072398
64,linear,0.2,16,sigmoid,0.1,0.0,1.0
64,linear,0.2,16,sigmoid,0.05,0.6435506241331485,0.6606334841628959
64,linear,0.2,16,sigmoid,0.0,0.6546463245492372,0.6606334841628959
64,linear,0.2,8,relu,0.1,0.6352288488210819,0.6742081447963801
64,linear,0.2,8,relu,0.05,0.5325936199722607,0.6832579185520362
64,linear,0.2,8,relu,0.0,0.3592233009708738,0.7692307692307693
64,linear,0.2,8,linear,0.1,0.651872399445215,0.6380090497737556
64,linear,0.2,8,linear,0.05,0.5755894590846047,0.6244343891402715
64,linear,0.2,8,linear,0.0,0.6671289875173371,0.6334841628959276
64,linear,0.2,8,tanh,0.1,0.680998613037448,0.6244343891402715
64,linear,0.2,8,tanh,0.05,0.6699029126213593,0.6515837104072398
64,linear,0.2,8,tanh,0.0,0.6712898751733704,0.6425339366515838
64,linear,0.2,8,sigmoid,0.1,0.0,1.0
64,linear,0.2,8,sigmoid,0.05,0.0,1.0
64,linear,0.2,8,sigmoid,0.0,0.0,1.0
64,linear,0.2,4,relu,0.1,0.6532593619972261,0.6425339366515838
64,linear,0.2,4,relu,0.05,0.46879334257975036,0.6787330316742082
64,linear,0.2,4,relu,0.0,0.49930651872399445,0.6742081447963801
64,linear,0.2,4,linear,0.1,0.5700416088765603,0.6923076923076923
64,linear,0.2,4,linear,0.05,0.6615811373092927,0.6334841628959276
64,linear,0.2,4,linear,0.0,0.5825242718446602,0.6244343891402715
64,linear,0.2,4,tanh,0.1,0.6588072122052705,0.6425339366515838
64,linear,0.2,4,tanh,0.05,0.6463245492371706,0.6425339366515838
64,linear,0.2,4,tanh,0.0,0.6712898751733704,0.6380090497737556
64,linear,0.2,4,sigmoid,0.1,0.6532593619972261,0.6425339366515838
64,linear,0.2,4,sigmoid,0.05,0.0,1.0
64,linear,0.2,4,sigmoid,0.0,0.0,1.0
64,linear,0.1,16,relu,0.1,0.6338418862690708,0.6606334841628959
64,linear,0.1,16,relu,0.05,0.5755894590846047,0.6877828054298643
64,linear,0.1,16,relu,0.0,0.5173370319001387,0.665158371040724
64,linear,0.1,16,linear,0.1,0.6726768377253814,0.6289592760180995
64,linear,0.1,16,linear,0.05,0.680998613037448,0.6289592760180995
64,linear,0.1,16,linear,0.0,0.6227461858529819,0.6515837104072398
64,linear,0.1,16,tanh,0.1,0.6685159500693482,0.6334841628959276
64,linear,0.1,16,tanh,0.05,0.651872399445215,0.6470588235294118
64,linear,0.1,16,tanh,0.0,0.6615811373092927,0.6334841628959276
64,linear,0.1,16,sigmoid,0.1,0.6282940360610264,0.6606334841628959
64,linear,0.1,16,sigmoid,0.05,0.6269070735090153,0.6742081447963801
