,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16,neuron_17,neuron_18,neuron_19,neuron_20,neuron_21,neuron_22,neuron_23,neuron_24,neuron_25,neuron_26,neuron_27,neuron_28,neuron_29,neuron_30,neuron_31,neuron_32,neuron_33,neuron_34,neuron_35,neuron_36,neuron_37,neuron_38,neuron_39,neuron_40,neuron_41,neuron_42,neuron_43,neuron_44,neuron_45,neuron_46,neuron_47,neuron_48,neuron_49,neuron_50,neuron_51,neuron_52,neuron_53,neuron_54,neuron_55,neuron_56,neuron_57,neuron_58,neuron_59,neuron_60,neuron_61,neuron_62,neuron_63,neuron_64,importance
CONVIVEN.5,0.04637139923932734,-0.37065550140064396,-0.2609756391284564,0.1208202357031732,-0.10911710989423885,-0.012681782883222355,0.14770520039847013,0.22819022435173467,0.10465228403401178,0.06946757824662757,-0.20718322153084417,0.08438385783814993,0.012005414064246083,-0.0727366244894631,0.0042556231718347964,-0.1281778764999807,-0.32311183977514973,0.009879208230098885,-0.3005582202450827,-0.13443636228513928,0.27593661583985013,0.10379603026346215,0.3321502543297769,-0.12666531778048415,0.22777482201032195,0.270104627471668,0.21648497787384158,0.15795233483140242,0.05402386702582551,0.17428196181969932,-0.10484562713309849,0.1661161713503934,0.11829327880826462,0.1010289132258794,-0.0005208714277597362,0.011590689648187534,0.023575336979690307,-0.15246809058558064,0.02296542364492122,-0.12717377805847815,0.06847134954171676,-0.18456146503418736,-0.1219830690594459,-0.03724558951348524,0.2049300548360322,-0.09639382442352308,0.3523352271507484,0.1398451899876723,-0.09897027371369474,0.005820004374634605,-0.036000340175863614,-0.008593545569668798,-0.14301857786934513,0.281658521255368,-0.17894976905545423,-0.10292228923589435,0.11118850488571701,-0.12370914056058058,-0.027572949113662138,0.008923610101113144,-0.1658457441832251,-0.09013775646828119,-0.021369899910317045,0.08083706094675826,4.164221618210803
CONVIVEN.6,-0.223657736595874,-0.0925815396379076,-0.07141016135365685,0.13583960862406297,-0.038275411752154535,0.024855361676900303,0.08638834558574884,-0.1871048536567201,-0.14624442085894238,0.21042453590548424,-0.1322083072402325,-0.0007920600965590896,-0.1958544555257651,-0.06726091335061045,-0.05833647860216812,0.2172364320816844,-0.12517276943097927,-0.15326995837831864,0.21648935695620405,-0.036944112685140626,0.03952756858943378,0.2029589661795866,0.16283173100836476,0.2698632930661835,0.15061706815954812,-0.1974865184312882,-0.032774103824623625,0.04583808172096712,0.13006753880074212,-0.0007610855375479134,-0.12295405985706312,0.12522360875207436,0.17809483368639395,-0.22257783583598126,0.1567472994487849,0.23948123007453484,-0.19714708630341937,0.03358497041237498,0.05336915717529073,0.09079040507630365,-0.04900597102238707,-0.007503745130227663,0.12587786901987666,0.07890974161081699,-0.1626028928457075,-0.04871245615011069,-0.1981672776004975,-0.020715775966411484,0.07639946197742253,-0.08688599872309911,-0.011082419494045799,-0.1770860323233265,0.05388912535621402,0.05893992014618897,-0.21063876082005967,-0.23051157954773585,-0.13541847335997667,-0.11114087027168786,-0.04728173906181461,-0.1250492791160213,0.12537915098482566,-0.2603899877625033,-0.2739253633030396,-0.14292294413284543,4.004420967718816
AUTOEFIC.MEAN,0.2240985400738128,0.10073838572679208,-0.16167674887919548,0.002816712031283346,-0.0737921432071087,-0.03699429612612653,-0.10597972933538372,-0.043172767369001656,0.0940257706653275,0.2031490788960336,-0.0314799376667707,-0.1562088716209521,-0.12648853229669815,-0.04059765520639078,0.2296021942498702,-0.18335667699763766,0.19858013725687315,0.10370046120490842,-0.022439766705366727,0.13937701384012174,0.041560020581409396,0.17968619750206652,0.034706245816188676,-0.017971466240644864,0.4035835406065558,-0.21259465285286813,0.10787702417153336,0.35622281891917557,0.12894417651995632,0.02933021640349885,0.02353156920932947,-0.09601329298118855,0.08253155993727065,0.07898167831929877,-0.04152176784075197,-0.027258041064061024,-0.036086712409693834,-0.12078895091462527,0.005738963844866317,-0.169740852142139,0.0053122490149797265,-0.15924878326270217,0.005237846912411216,-0.16275534551749019,0.16075264661962352,-0.2478258624146181,-0.3420831606059439,0.0339083892541021,0.10142794229603336,-0.04833596426851506,0.058550958176518654,-0.2596391735979435,0.1410337952218029,0.07174123903205519,0.04704711474128204,-0.1867354573705018,-0.0412828804793796,0.1999817029096146,0.13023167554175127,-0.09469707759156716,-0.07618152045172114,0.15809424469547592,-0.1182127977011682,-0.17518353207644682,3.804981591283342
AUTOEFIC.VAR,0.09100120713314312,-0.020578272359993967,0.0009958125705140837,-0.35395118798315733,0.21431133547162587,-0.06727760716155039,-0.2890460660928309,0.2386444473956516,0.09290934575262372,-0.4233953014950083,0.14896556604373953,0.4077437184747546,-0.1268970787845869,-0.09732218339235853,-0.021103791119604403,-0.21547991731896673,-0.09352969243750536,0.19318438240040925,-0.061089241108815015,-0.17724243243542295,-0.23207259479906434,0.06874363842926008,0.20293167350260954,-0.14078971108328206,-0.03743607873688351,-0.16378585140589383,0.08280608215547232,-0.03279362104549981,-0.23787589132091316,-0.09765896752797969,-0.09173303597444929,-0.3745461311328607,0.13608376544751108,0.0984324559082488,-0.2865694876642338,0.13021219070460424,-0.1346883277199463,-0.11845389044326568,-0.1050342846693639,-0.060573416636217896,-0.12000116181125849,0.03463098250524998,0.11515533335561641,-0.058515315677030715,-0.10030091243873944,-0.04717608922957388,0.07793002809231159,0.20545672913092408,0.1416117587158069,-0.02691431593393669,0.11733101336973924,-0.03535259266445497,-0.10574423726211059,-0.06237877549153485,0.03483376953830835,0.0547889417904168,-0.15077134586125987,0.24672313495387146,-0.19657597889967218,-0.05036050788012597,0.23340669472266504,0.1900635749813577,0.3260128980551591,-0.08299616026565293,4.558257830748456
IMPULS.MEAN,-0.14197503978790743,-0.003476548718937065,-0.17511647742268754,0.105605298480132,-0.006727498054650523,-0.048870177636309485,-0.12214044588610436,0.012060971416536882,0.04699714280501854,-0.014233993193128685,-0.07500287765260141,0.02208614869246011,0.02861934802476325,-0.04799993445476257,0.014667729173480137,0.010858363214869278,-0.01850158317178203,0.15421781076383198,0.11368484955158459,-0.012921789324300156,0.11574658579572918,-0.054275694550308104,0.012213502484652822,0.011920592671636953,0.01230936180299606,0.06304894401625957,-0.12735608640192222,0.09847919185520401,-0.014917070428801032,-0.05606380990255983,0.006129307120273388,0.0406757190358973,-0.12016135081357741,0.006792167263327327,-0.058799928639228415,0.015556489433977897,-0.007630082278564599,0.029578902325599638,-0.12215301996702976,-0.00010529730810503568,0.09407454302547562,-0.025620945406002356,-0.09494302701188631,0.08477693248410301,0.03668881629936376,-0.002998404148459922,-0.06160741374884969,-0.046034411138279295,0.13241736242926402,0.008928816945150683,-0.03786382978703662,0.04029733129872329,-0.13130003728563194,0.08021844250002609,0.0017812563788216875,0.12106862080190135,0.034084100670609414,-0.009069317316064045,0.1578766906059721,-0.038281157741353655,0.053827297842874926,-0.05851432842383137,0.07632048631424328,0.02663744541546581,1.8292601121790413
IMPULS.MEDIAN,-0.1966465769875892,0.043168275516977134,-0.2831351882121248,0.151332942048476,0.0018020837284087596,-0.09423610753452913,-0.20831514073363677,0.03394209821236663,0.07727356196688964,-0.03071362924691699,-0.127908105919266,0.048104604855313086,0.06831689056616881,-0.08554503430563752,0.015784036591178243,-0.023722185198582463,-0.04356965257968187,0.2596561919540873,0.17182791390568522,-0.011194610810237881,0.1780531416616799,-0.04490357435615067,0.04540873823088739,-0.0029555836792177384,0.041074253217912506,0.11712523661679101,-0.20188931182286504,0.18327537006763447,-0.04682142448200891,-0.13982293345666763,0.02035452779507427,0.06301604202234928,-0.2048719417019672,0.011714204358677052,-0.11597501575505578,0.017238580255108722,-0.024536904002850208,0.03680693255200729,-0.1838258041338844,-0.036872272724979,0.12659558639797294,-0.042869748769223656,-0.14250295198931834,0.13260787015215447,0.03884052405470307,-0.014548467890795521,-0.12334772747324478,-0.09496086120591742,0.24300721832489083,-0.017604953363258742,-0.013872130900879874,0.03935904462408241,-0.21605644801051904,0.12702842604499265,-0.0031355722089876515,0.18579234222566657,0.03293014971887974,-0.005007234097495207,0.25733859457825675,-0.09632086328167559,0.13089725067765223,-0.06472150106257833,0.16549798317691686,0.07598997102569423,3.087022351370226
IMPULS.VAR,-0.11532215484369196,-0.3359862650435957,-0.08847480724582821,0.08426462565023222,-0.032321291118711466,0.07108063531748741,-0.03855870756679064,-0.09078136538021978,-0.02012174111431757,0.05270133545391408,0.0934983565004701,0.006171351327569817,-0.1792104899205796,0.05335774128813824,0.16755771999304794,0.08440505206513224,0.08185088675418985,0.07545578574332389,0.1249910493417479,-0.03755391221770213,0.05136471166305949,-0.2236284772190921,-0.13524158157398675,0.06522080266716995,0.06715301255660759,-0.21697196676645272,0.021466782677646595,0.027289252310245184,0.1430949913735153,0.3068564467896326,-0.052802192185741136,-0.10624005800738166,0.11958131565881462,0.03310193179259046,0.024215042230183288,0.13486040867675672,0.058772684842415525,-0.0030139718515178817,-0.17649447962181608,0.1297173306874482,0.1982015899608121,0.026493342659527023,-0.19439959936992357,-0.019751256057101253,0.23431285475646915,-0.13353129436142958,0.07764006311507592,0.2426928201436218,-0.06989126499730752,0.21857564811387598,-0.31028716083445873,0.06162461829269334,0.01078174661493947,0.0772424257977641,0.05191529574596755,0.05439679514320697,0.15949066285673077,0.12151726037666676,-0.030613563074359754,0.21428563268946285,-0.279383535111313,-0.09079761002070211,-0.289082051969892,-0.26284854124819845,3.734987303123887
APOYO.MEAN,0.06127731738523305,-0.08601495437996232,0.03961269584905957,0.09492324529962756,0.06067484822650426,-0.11064886714619247,0.03145884515181089,0.08304544964985315,0.018689226769619337,-0.004371414971060631,-0.03981972942606491,0.12381674117250932,0.1500781390370703,-0.0840754877748455,-0.0865866392774902,-0.02206382842951053,-0.02886275376827132,-0.06120077495519792,0.10022417668015685,0.0970274286451537,-0.10304467444454489,0.08714941847660014,0.08312857075083939,-0.10805881038380624,0.026683186773991428,0.051753426344543906,-0.003392377481704316,-0.002882616900059795,0.03712364984529269,-0.021347884003479173,-0.07997167804786139,0.0011057141287461327,0.008814623265146255,-0.04362415539693028,0.03994584200969862,-0.08686017325537422,-0.08038808349310607,-0.03100526632798077,-0.03139875326699686,0.019576578359733136,0.07713347876308427,-0.003170934771865026,-0.2124912994808165,0.10212233212748996,0.15353229336132818,-0.11570678144179336,-0.007299214731068124,-0.024696987740934772,0.02042925298796716,0.06212354760509665,0.12721898938934623,-0.043991740515356245,0.05963806117025469,-0.06713225613724132,-0.18820184912404636,-0.0686119095950333,0.12934845656344957,0.08505893031674881,-0.07743066400880276,-0.11207723183121648,-0.14803828002774475,0.0136455501221145,-0.06589848217350776,0.2257986349452055,2.29489202752215
APOYO.MEDIAN,0.06441274258354669,-0.18124456210014275,0.15706755345954843,0.12822562401178622,0.12674338761434817,-0.07783734660252992,0.17585529070130682,0.07197214702692448,-0.09312249262573866,0.053789184830541396,-0.027463822914687533,0.13936906075623298,0.2407638763867758,-0.01975010725630252,-0.19625228712500659,-0.0893851253913108,-0.15760709510836257,-0.04720137996701572,0.17111386567486034,0.020193866259639346,-0.11391536218832529,0.12090599010487497,-0.005059179482984203,-0.2614745597930212,0.0714759501112912,0.13313590140528497,-0.0028294756461147894,0.011679575728651035,-0.09309228793448061,-0.07137291387863243,-0.06827767487032978,0.0725875696342101,0.017891366525726687,-0.12978248116868174,0.11190620334109139,-0.017135264649668656,-0.019760550842728576,-0.0029841859896248364,-0.12902491198742017,0.0334467348325131,0.11212031741718118,0.03903207003925732,-0.44619360854267254,0.16705026145418123,0.20523757218877417,-0.26645011022450654,0.13620740874993043,0.0013163949781248175,0.08936620072851136,0.03378500402170733,0.21430176256120798,-0.041297333539673874,-0.022447495315515043,-0.06733532393273918,-0.3176731505300476,0.0264413919701778,0.28010091711640556,0.1092966275316127,-0.11471821263482405,-0.07659673579261336,-0.20595525060813769,-0.11736458642187968,-0.16997565378928592,0.3825532716943834,3.7397654583430673
APOYO.VAR,0.023764071582818996,-0.05700158057041121,0.1437664469906401,-0.1659732995811649,0.0616581965320507,0.23807637820268995,0.17374496554154806,-0.12594180562554594,-0.1880519915762659,0.08797271276490456,0.17069338572306061,-0.09525585393542822,-0.08861565040910936,0.24267858744683388,-0.02515645100731063,-0.21713479146208198,-0.16545542644337538,0.16515802733652715,-0.05632247315773905,-0.2919339417229444,0.08815054648555815,-0.027239070199038096,-0.2497238125724524,-0.18600609797692613,0.18228507367692487,-0.04055496030975911,0.064879829120944,0.13136373725071,-0.3208583620643157,-0.06893931035602044,0.12207063061589965,-0.008762552307573402,0.09910520278448186,-0.07721700955730498,0.00985072994942775,0.32182093678836443,0.15468698773574627,0.016001566440492797,-0.1862416083512899,-0.05785655976847043,-0.06846300860404572,0.05230124138474722,-0.1385663748932167,-0.09954776531348451,-0.0671778272884514,-0.2390367609955208,0.23522161661087065,0.1881531006167013,0.1408803799673256,-0.16046368338024802,0.004541751949027374,-0.01633915235798723,-0.23883097585582627,0.1304753407825346,0.014018318051392916,0.2685546985897357,0.09885713549258413,0.030216396153320935,-0.006658689030402267,0.2259504571314279,0.1222998343176408,-0.19167324743007264,-0.08180590819821822,-0.1038869829473847,4.121339887281248
