u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,linear,0.3,4,relu,0.1,0.6701570680628273,0.7078651685393258
64,linear,0.3,4,relu,0.05,0.7068062827225131,0.702247191011236
64,linear,0.3,4,relu,0.0,0.7028795811518325,0.6853932584269663
64,linear,0.3,4,linear,0.1,0.6884816753926701,0.7134831460674157
64,linear,0.3,4,linear,0.05,0.6400523560209425,0.7471910112359551
64,linear,0.3,4,linear,0.0,0.6073298429319371,0.7247191011235955
64,linear,0.3,4,tanh,0.1,0.6426701570680629,0.7134831460674157
64,linear,0.3,4,tanh,0.05,0.6675392670157068,0.7134831460674157
64,linear,0.3,4,tanh,0.0,0.6819371727748691,0.702247191011236
64,linear,0.3,4,sigmoid,0.1,0.41361256544502617,0.7865168539325843
64,linear,0.3,4,sigmoid,0.05,0.6557591623036649,0.7247191011235955
64,linear,0.3,4,sigmoid,0.0,0.6452879581151832,0.7528089887640449
64,linear,0.2,16,relu,0.1,0.6583769633507853,0.7415730337078652
64,linear,0.2,16,relu,0.05,0.668848167539267,0.7191011235955056
64,linear,0.2,16,relu,0.0,0.6269633507853403,0.7191011235955056
64,linear,0.2,16,linear,0.1,0.6767015706806283,0.702247191011236
64,linear,0.2,16,linear,0.05,0.675392670157068,0.7134831460674157
64,linear,0.2,16,linear,0.0,0.6963350785340314,0.6853932584269663
64,linear,0.2,16,tanh,0.1,0.6636125654450262,0.7078651685393258
64,linear,0.2,16,tanh,0.05,0.6832460732984293,0.7078651685393258
64,linear,0.2,16,tanh,0.0,0.6910994764397905,0.6853932584269663
64,linear,0.2,16,sigmoid,0.1,0.6780104712041884,0.702247191011236
64,linear,0.2,16,sigmoid,0.05,0.6884816753926701,0.7078651685393258
64,linear,0.2,16,sigmoid,0.0,0.39267015706806285,0.797752808988764
64,linear,0.2,8,relu,0.1,0.680628272251309,0.7078651685393258
64,linear,0.2,8,relu,0.05,0.5392670157068062,0.702247191011236
64,linear,0.2,8,relu,0.0,0.6282722513089005,0.7078651685393258
64,linear,0.2,8,linear,0.1,0.668848167539267,0.7415730337078652
64,linear,0.2,8,linear,0.05,0.680628272251309,0.6966292134831461
64,linear,0.2,8,linear,0.0,0.6452879581151832,0.6966292134831461
64,linear,0.2,8,tanh,0.1,0.6780104712041884,0.7134831460674157
64,linear,0.2,8,tanh,0.05,0.6230366492146597,0.7359550561797753
64,linear,0.2,8,tanh,0.0,0.6924083769633508,0.7134831460674157
64,linear,0.2,8,sigmoid,0.1,0.0,1.0
64,linear,0.2,8,sigmoid,0.05,0.5968586387434555,0.7584269662921348
64,linear,0.2,8,sigmoid,0.0,0.6963350785340314,0.6853932584269663
64,linear,0.2,4,relu,0.1,0.506544502617801,0.7640449438202247
64,linear,0.2,4,relu,0.05,0.6649214659685864,0.7078651685393258
64,linear,0.2,4,relu,0.0,0.6073298429319371,0.6910112359550562
64,linear,0.2,4,linear,0.1,0.6321989528795812,0.7191011235955056
64,linear,0.2,4,linear,0.05,0.6413612565445026,0.702247191011236
64,linear,0.2,4,linear,0.0,0.7015706806282722,0.6853932584269663
64,linear,0.2,4,tanh,0.1,0.6884816753926701,0.6966292134831461
64,linear,0.2,4,tanh,0.05,0.6596858638743456,0.7247191011235955
64,linear,0.2,4,tanh,0.0,0.6112565445026178,0.6966292134831461
64,linear,0.2,4,sigmoid,0.1,0.5929319371727748,0.7191011235955056
64,linear,0.2,4,sigmoid,0.05,0.6701570680628273,0.7134831460674157
64,linear,0.2,4,sigmoid,0.0,0.36518324607329844,0.8932584269662921
64,linear,0.1,16,relu,0.1,0.6767015706806283,0.6966292134831461
64,linear,0.1,16,relu,0.05,0.5196335078534031,0.7471910112359551
64,linear,0.1,16,relu,0.0,0.46465968586387435,0.7696629213483146
64,linear,0.1,16,linear,0.1,0.6413612565445026,0.702247191011236
64,linear,0.1,16,linear,0.05,0.6649214659685864,0.7191011235955056
64,linear,0.1,16,linear,0.0,0.606020942408377,0.7471910112359551
64,linear,0.1,16,tanh,0.1,0.6963350785340314,0.6910112359550562
64,linear,0.1,16,tanh,0.05,0.6217277486910995,0.6853932584269663
64,linear,0.1,16,tanh,0.0,0.7054973821989529,0.6910112359550562
64,linear,0.1,16,sigmoid,0.1,0.6924083769633508,0.702247191011236
64,linear,0.1,16,sigmoid,0.05,0.0,1.0
64,linear,0.1,16,sigmoid,0.0,0.6649214659685864,0.7078651685393258
64,linear,0.1,8,relu,0.1,0.4908376963350785,0.7921348314606742
64,linear,0.1,8,relu,0.05,0.5968586387434555,0.6966292134831461
64,linear,0.1,8,relu,0.0,0.6321989528795812,0.6910112359550562
64,linear,0.1,8,linear,0.1,0.643979057591623,0.702247191011236
64,linear,0.1,8,linear,0.05,0.5222513089005235,0.6910112359550562
64,linear,0.1,8,linear,0.0,0.6858638743455497,0.7078651685393258
64,linear,0.1,8,tanh,0.1,0.6845549738219895,0.6910112359550562
64,linear,0.1,8,tanh,0.05,0.6636125654450262,0.6966292134831461
64,linear,0.1,8,tanh,0.0,0.675392670157068,0.6797752808988764
64,linear,0.1,8,sigmoid,0.1,0.7015706806282722,0.7078651685393258
64,linear,0.1,8,sigmoid,0.05,0.6662303664921466,0.7078651685393258
64,linear,0.1,8,sigmoid,0.0,0.6963350785340314,0.702247191011236
64,linear,0.1,4,relu,0.1,0.2879581151832461,0.9269662921348315
