0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.79261210237293,0.29162931577632795,-0.2654915174903064,0.025732348644510405,0.6947378749054155,0.4419222209048899,0.31166616310517653,0.18649417180540784,-0.1374891047533092,-0.5384851070295423,0.011384641821788995,-0.286532292934975,0.007153347228065616,-0.0029613658634220046,0.015389952158935637,-0.5865806446208155,0.06992985491375331,0.12925861337369732,-0.002728176911393689,0.03382805890095165,0.02224148878335499,-0.19854567857923233
-0.6597163186320137,-0.3968814866800165,0.44505118383354586,-0.09348025672505728,-0.20724869510215604,0.8023555658411398,-0.3905261365033518,-0.43179388310310346,-0.13033439117404744,-0.07073196748151483,-0.05203497507436532,0.014072220738757035,0.3067882064331119,0.3060858081288716,-0.4039172260916989,-0.1181946328709777,-0.18460553541390362,-0.06158537014672539,0.13929908470731622,0.005756600613406642,0.0008549847083536981,-0.15691103390589337
0.6303881765757049,0.6086771710967446,0.011194179400792622,0.048485332638935424,-0.2644503451845212,-0.25180585839852043,0.10441363073061463,-0.060246499706277316,-0.06433765121566935,-0.36348866585115513,-0.056172166620861406,0.10439770333064684,0.06384389745124915,-0.05056100629058152,0.42468854556282176,-0.03776537887993063,0.14404830177664396,0.11060401480034149,-0.040016927376555295,0.05496557818373683,-0.016689009639054512,-0.014396526630898165
0.7628114614300174,0.5638273844829481,-0.12739740280608608,-0.08640991484036536,0.19196035608225526,-0.05190016237133203,-0.041310169075776206,0.11222546534438363,-0.011615036185214986,0.11654527340575527,0.036398369633568524,0.25913362483683455,0.0718632365991496,-0.12290748804401914,-0.08924769859962482,-0.14872725875264603,-0.1457007615326878,0.04932487332278074,0.11022424265406565,-0.0705823442604857,-0.04600518352463146,0.15093451421943382
0.6661191942081978,0.003151477789869893,0.054418936775845625,0.29383125179817976,0.26508771888312416,-0.743041509894115,-0.05953336946443329,-0.36738338145201116,-0.16066591235749433,-0.32095816362598434,0.17671709151369464,-0.20909334737028587,0.09527833898106433,-0.12070064658006592,-0.42014439967724454,0.01542460230098503,-0.2961758036614595,-0.10475046262905904,-0.08831300978759575,0.0653537801597024,0.04012817534112063,0.009003126278765757
0.6399941866298477,-0.14790141200484752,0.13955817515923494,0.5745346293543474,0.2339974632247038,-0.5021079811907245,-0.3822827276034249,-0.49058691053998355,-0.16235382712518534,-0.6825880785291188,0.13313314833088757,-0.02393020338307514,-0.6657512007519303,-0.46740392077492854,-0.37680613045842376,-0.09131845573236802,-0.019698621135286892,-0.004143434493495112,-0.09869227714620887,0.11602678138830662,0.09248167426990547,-0.029786293138380115
-0.5791651678993307,-0.12546276557925917,0.5198497096054067,-0.6395225330264833,-0.5099764143397321,-0.05194347484776837,0.14426070614094005,0.3330414590733786,0.30574408493447647,0.3222893077749934,-0.5417359512168383,-0.34470882623731075,0.07131228933248053,-0.4510607844891269,-0.19509070895593056,-0.016640607908184578,-0.2552315695325667,0.07943882437040056,0.009861852567399668,0.11788222036189736,-0.17795740854792183,0.02531706112965446
0.7622996274771924,0.39777308382967674,-0.2520804734976913,-0.10703452403140612,0.6796096274976962,0.27615865912348164,-0.239189610478732,-0.28138053840459903,0.04446331369754645,-0.019869742518896782,-0.03693147880200912,0.36083285805189763,0.11530526850162762,-0.07987978251407545,0.27654343726989433,-0.17080911456969464,-0.12699768842288423,0.0973166613905556,-0.009715850334027266,0.1571831924391742,-1.6148615105480123e-05,-0.08503877113872448
-0.7368117034375012,0.4829867216156654,0.09037364921871575,0.013610797844853412,0.1151113800587481,0.032075645050755004,0.0601425318492938,-0.38687035146574417,0.037682353335956355,-0.06401620247629683,-0.046027900805778385,-0.08549677168333263,-0.09178761444220623,0.046845392908594,0.564197175085513,0.04932098985196247,-0.2261507444171753,0.13108103248898278,-0.13982129092646425,-0.20797569456144102,-0.0011044987540802993,-0.01763410978368924
-0.6498218314579197,-0.3718000440696869,0.4510856214466938,1.0869957346535228,0.01936805416256326,-0.47558086820379475,0.043760119342146846,-0.21094030862091834,-0.2731663542884511,0.36944207938083534,-0.23545385632050236,-0.12562052428846365,0.13038385301301564,0.6012650205812317,-0.19645401457861453,-0.2750870949742735,-0.26778456123591143,0.03860200858992505,0.2916699214659665,0.09152173060150798,-0.19199369133571922,-0.21273411426703473
