TP,FP,TN,FN,recall_sensitivity,specificity,precision_ppv,npv,balanced_accuracy,f1_positive,accuracy,support,positive_support,negative_support
190,501,223,28,0.8715596330275229,0.3080110497237569,0.27496382054992763,0.8884462151394422,0.58978534137564,0.4180418041804181,0.43842887473460723,942,218,724
213,510,195,24,0.8987341772151899,0.2765957446808511,0.2946058091286307,0.8904109589041096,0.5876649609480205,0.44375000000000003,0.43312101910828027,942,237,705
217,475,229,21,0.9117647058823529,0.3252840909090909,0.31358381502890176,0.916,0.6185243983957219,0.46666666666666673,0.4734607218683652,942,238,704
212,470,244,16,0.9298245614035088,0.34173669467787116,0.31085043988269795,0.9384615384615385,0.6357806280406899,0.46593406593406594,0.4840764331210191,942,228,714
211,498,210,23,0.9017094017094017,0.2966101694915254,0.29760225669957685,0.9012875536480687,0.5991597856004636,0.4475079533404029,0.4469214437367304,942,234,708
172,520,233,17,0.91005291005291,0.3094289508632138,0.24855491329479767,0.932,0.6097409304580619,0.39046538024971617,0.4299363057324841,942,189,753
200,502,216,24,0.8928571428571429,0.3008356545961003,0.2849002849002849,0.9,0.5968463987266216,0.4319654427645788,0.4416135881104034,942,224,718
211,501,206,24,0.8978723404255319,0.2913719943422914,0.29634831460674155,0.8956521739130435,0.5946221673839116,0.44561774023231254,0.4426751592356688,942,235,707
211,483,236,12,0.9461883408071748,0.3282336578581363,0.30403458213256485,0.9516129032258065,0.6372109993326556,0.460196292257361,0.4745222929936306,942,223,719
183,510,230,19,0.905940594059406,0.3108108108108108,0.26406926406926406,0.9236947791164659,0.6083757024351084,0.40893854748603353,0.43842887473460723,942,202,740
215,477,234,16,0.9307359307359307,0.3291139240506329,0.3106936416184971,0.936,0.6299249273932819,0.4658721560130011,0.47664543524416136,942,231,711
216,492,220,14,0.9391304347826087,0.3089887640449438,0.3050847457627119,0.9401709401709402,0.6240595994137763,0.4605543710021322,0.46284501061571126,942,230,712
216,504,205,17,0.927038626609442,0.28913963328631875,0.3,0.9234234234234234,0.6080891299478803,0.453305351521511,0.4469214437367304,942,233,709
202,514,206,20,0.9099099099099099,0.2861111111111111,0.28212290502793297,0.911504424778761,0.5980105105105105,0.4307036247334755,0.43312101910828027,942,222,720
206,511,208,17,0.9237668161434978,0.28929068150208626,0.28730822873082285,0.9244444444444444,0.606528748822792,0.4382978723404255,0.4394904458598726,942,223,719
205,487,230,20,0.9111111111111111,0.3207810320781032,0.29624277456647397,0.92,0.6159460715946071,0.44711014176663033,0.46178343949044587,942,225,717
192,509,217,24,0.8888888888888888,0.2988980716253444,0.2738944365192582,0.9004149377593361,0.5938934802571166,0.41875681570338064,0.43418259023354566,942,216,726
187,499,240,16,0.9211822660098522,0.32476319350473615,0.2725947521865889,0.9375,0.6229727297572942,0.4206974128233971,0.45329087048832273,942,203,739
209,499,218,16,0.9288888888888889,0.30404463040446306,0.2951977401129944,0.9316239316239316,0.616466759646676,0.44801714898177925,0.45329087048832273,942,225,717
193,502,223,24,0.8894009216589862,0.30758620689655175,0.2776978417266187,0.902834008097166,0.598493564277769,0.4232456140350877,0.4416135881104034,942,217,725
178,494,250,20,0.898989898989899,0.33602150537634407,0.2648809523809524,0.9259259259259259,0.6175057021831215,0.4091954022988506,0.4543524416135881,942,198,744
210,487,219,26,0.8898305084745762,0.3101983002832861,0.3012912482065997,0.8938775510204081,0.6000144043789312,0.4501607717041801,0.4554140127388535,942,236,706
194,503,231,14,0.9326923076923077,0.31471389645776565,0.2783357245337159,0.9428571428571428,0.6237031020750367,0.42872928176795577,0.45116772823779194,942,208,734
209,493,224,16,0.9288888888888889,0.3124128312412831,0.29772079772079774,0.9333333333333333,0.620650860065086,0.4509169363538295,0.4596602972399151,942,225,717
202,513,204,23,0.8977777777777778,0.28451882845188287,0.28251748251748254,0.8986784140969163,0.5911483031148304,0.4297872340425532,0.4309978768577495,942,225,717
194,506,224,18,0.9150943396226415,0.30684931506849317,0.27714285714285714,0.9256198347107438,0.6109718273455673,0.4254385964912281,0.4437367303609342,942,212,730
221,485,217,19,0.9208333333333333,0.3091168091168091,0.3130311614730878,0.9194915254237288,0.6149750712250712,0.46723044397463004,0.46496815286624205,942,240,702
196,494,225,27,0.8789237668161435,0.3129346314325452,0.28405797101449276,0.8928571428571429,0.5959291991243443,0.42935377875136915,0.4469214437367304,942,223,719
209,506,210,17,0.9247787610619469,0.29329608938547486,0.2923076923076923,0.9251101321585903,0.6090374252237108,0.4442082890541977,0.4447983014861996,942,226,716
198,528,207,9,0.9565217391304348,0.2816326530612245,0.2727272727272727,0.9583333333333334,0.6190771960958297,0.42443729903536975,0.4299363057324841,942,207,735
212,506,207,17,0.925764192139738,0.2903225806451613,0.29526462395543174,0.9241071428571429,0.6080433863924497,0.4477296726504752,0.4447983014861996,942,229,713
206,505,214,17,0.9237668161434978,0.29763560500695413,0.28973277074542897,0.9264069264069265,0.610701210575226,0.4411134903640257,0.445859872611465,942,223,719
223,495,214,10,0.9570815450643777,0.3018335684062059,0.31058495821727017,0.9553571428571429,0.6294575567352918,0.46898002103049424,0.46390658174097665,942,233,709
199,502,221,20,0.908675799086758,0.30567081604426005,0.2838801711840228,0.91701244813278,0.607173307565509,0.4326086956521739,0.445859872611465,942,219,723
197,524,204,17,0.9205607476635514,0.2802197802197802,0.27323162274618584,0.9230769230769231,0.6003902639416658,0.4213903743315508,0.4256900212314225,942,214,728
217,508,199,18,0.9234042553191489,0.2814710042432815,0.2993103448275862,0.9170506912442397,0.6024376297812152,0.4520833333333333,0.4416135881104034,942,235,707
184,514,226,18,0.9108910891089109,0.3054054054054054,0.2636103151862464,0.9262295081967213,0.6081482472571582,0.4088888888888888,0.43524416135881105,942,202,740
175,520,224,23,0.8838383838383839,0.3010752688172043,0.2517985611510791,0.9068825910931174,0.5924568263277941,0.3919372900335946,0.42356687898089174,942,198,744
206,519,197,20,0.911504424778761,0.2751396648044693,0.28413793103448276,0.9078341013824884,0.5933220447916152,0.43322818086225023,0.4278131634819533,942,226,716
198,504,219,21,0.9041095890410958,0.3029045643153527,0.28205128205128205,0.9125,0.6035070766782242,0.42996742671009774,0.4426751592356688,942,219,723
198,485,237,22,0.9,0.32825484764542934,0.28989751098096633,0.915057915057915,0.6141274238227147,0.4385382059800664,0.46178343949044587,942,220,722
216,508,191,27,0.8888888888888888,0.2732474964234621,0.2983425414364641,0.8761467889908257,0.5810681926561755,0.44674250258531545,0.4320594479830149,942,243,699
193,518,220,11,0.946078431372549,0.2981029810298103,0.2714486638537271,0.9523809523809523,0.6220907062011797,0.4218579234972677,0.43842887473460723,942,204,738
183,505,232,22,0.8926829268292683,0.3147896879240163,0.26598837209302323,0.9133858267716536,0.6037363073766423,0.4098544232922732,0.440552016985138,942,205,737
211,503,211,17,0.9254385964912281,0.29551820728291317,0.29551820728291317,0.9254385964912281,0.6104784018870706,0.4479830148619958,0.44798301486199577,942,228,714
186,507,235,14,0.93,0.316711590296496,0.2683982683982684,0.9437751004016064,0.623355795148248,0.4165733482642777,0.4469214437367304,942,200,742
190,503,225,24,0.8878504672897196,0.3090659340659341,0.2741702741702742,0.9036144578313253,0.5984582006778268,0.4189636163175303,0.440552016985138,942,214,728
211,483,225,23,0.9017094017094017,0.3177966101694915,0.30403458213256485,0.907258064516129,0.6097530059394466,0.45474137931034486,0.46284501061571126,942,234,708
225,478,215,24,0.9036144578313253,0.31024531024531027,0.3200568990042674,0.899581589958159,0.6069298840383178,0.4726890756302521,0.46709129511677283,942,249,693
215,506,192,29,0.8811475409836066,0.27507163323782235,0.29819694868238555,0.8687782805429864,0.5781095871107145,0.44559585492227977,0.4320594479830149,942,244,698
211,495,216,20,0.9134199134199135,0.3037974683544304,0.2988668555240793,0.9152542372881356,0.608608690887172,0.4503735325506938,0.45329087048832273,942,231,711
224,495,211,12,0.9491525423728814,0.2988668555240793,0.31154381084840055,0.9461883408071748,0.6240096989484804,0.46910994764397906,0.46178343949044587,942,236,706
219,527,178,18,0.9240506329113924,0.2524822695035461,0.2935656836461126,0.9081632653061225,0.5882664512074692,0.4455747711088504,0.42144373673036095,942,237,705
219,479,224,20,0.9163179916317992,0.3186344238975818,0.3137535816618911,0.9180327868852459,0.6174762077646905,0.46744930629669157,0.470276008492569,942,239,703
204,506,215,17,0.9230769230769231,0.29819694868238555,0.28732394366197184,0.9267241379310345,0.6106369358796544,0.4382384532760472,0.4447983014861996,942,221,721
192,501,231,18,0.9142857142857143,0.3155737704918033,0.27705627705627706,0.927710843373494,0.6149297423887587,0.42524916943521596,0.44904458598726116,942,210,732
212,489,222,19,0.9177489177489178,0.31223628691983124,0.3024251069900143,0.921161825726141,0.6149926023343745,0.45493562231759654,0.4607218683651805,942,231,711
214,482,226,20,0.9145299145299145,0.3192090395480226,0.3074712643678161,0.9186991869918699,0.6168694770389685,0.4602150537634409,0.46709129511677283,942,234,708
185,522,214,21,0.8980582524271845,0.2907608695652174,0.26166902404526166,0.9106382978723404,0.594409560996201,0.4052573932092004,0.42356687898089174,942,206,736
176,517,232,17,0.9119170984455959,0.3097463284379172,0.25396825396825395,0.9317269076305221,0.6108317134417566,0.3972911963882618,0.43312101910828027,942,193,749
208,495,227,12,0.9454545454545454,0.314404432132964,0.2958748221906117,0.9497907949790795,0.6299294887937548,0.45070422535211263,0.46178343949044587,942,220,722
221,506,189,26,0.8947368421052632,0.2719424460431655,0.30398899587345257,0.8790697674418605,0.5833396440742143,0.4537987679671458,0.43524416135881105,942,247,695
208,509,206,19,0.9162995594713657,0.2881118881118881,0.2900976290097629,0.9155555555555556,0.6022057237916268,0.44067796610169496,0.4394904458598726,942,227,715
196,512,213,21,0.9032258064516129,0.29379310344827586,0.2768361581920904,0.9102564102564102,0.5985094549499443,0.42378378378378373,0.43418259023354566,942,217,725
196,485,241,20,0.9074074074074074,0.3319559228650138,0.2878120411160059,0.9233716475095786,0.6196816651362106,0.43701226309921964,0.46390658174097665,942,216,726
214,482,218,28,0.8842975206611571,0.31142857142857144,0.3074712643678161,0.8861788617886179,0.5978630460448643,0.4562899786780384,0.4585987261146497,942,242,700
232,483,208,19,0.9243027888446215,0.30101302460202606,0.32447552447552447,0.9162995594713657,0.6126579067233238,0.48033126293995854,0.46709129511677283,942,251,691
196,508,212,26,0.8828828828828829,0.29444444444444445,0.2784090909090909,0.8907563025210085,0.5886636636636636,0.4233261339092872,0.43312101910828027,942,222,720
213,529,179,21,0.9102564102564102,0.2528248587570621,0.28706199460916443,0.895,0.5815406345067362,0.4364754098360656,0.416135881104034,942,234,708
233,466,217,26,0.8996138996138996,0.31771595900439237,0.3333333333333333,0.8930041152263375,0.608664929309146,0.48643006263048016,0.47770700636942676,942,259,683
208,517,204,13,0.9411764705882353,0.2829403606102635,0.2868965517241379,0.9400921658986175,0.6120584155992495,0.4397463002114164,0.43736730360934184,942,221,721
205,521,193,23,0.8991228070175439,0.2703081232492997,0.28236914600550966,0.8935185185185185,0.5847154651334218,0.4297693920335429,0.42250530785562634,942,228,714
191,517,212,22,0.8967136150234741,0.2908093278463649,0.269774011299435,0.905982905982906,0.5937614714349195,0.4147665580890337,0.4278131634819533,942,213,729
182,533,208,19,0.9054726368159204,0.2807017543859649,0.2545454545454545,0.9162995594713657,0.5930871956009427,0.39737991266375544,0.4140127388535032,942,201,741
189,491,241,21,0.9,0.3292349726775956,0.27794117647058825,0.9198473282442748,0.6146174863387979,0.42471910112359557,0.4564755838641189,942,210,732
186,523,211,22,0.8942307692307693,0.28746594005449594,0.2623413258110014,0.9055793991416309,0.5908483546426326,0.40567066521264994,0.42144373673036095,942,208,734
214,511,204,13,0.9427312775330396,0.2853146853146853,0.29517241379310344,0.9400921658986175,0.6140229814238625,0.449579831932773,0.4437367303609342,942,227,715
185,519,221,17,0.9158415841584159,0.29864864864864865,0.2627840909090909,0.9285714285714286,0.6072451164035323,0.4083885209713024,0.4309978768577495,942,202,740
197,537,196,12,0.9425837320574163,0.2673942701227831,0.2683923705722071,0.9423076923076923,0.6049890010900997,0.4178154825026511,0.4171974522292994,942,209,733
188,517,218,19,0.9082125603864735,0.2965986394557823,0.26666666666666666,0.919831223628692,0.6024055999211279,0.412280701754386,0.4309978768577495,942,207,735
209,511,203,19,0.9166666666666666,0.28431372549019607,0.2902777777777778,0.9144144144144144,0.6004901960784313,0.4409282700421942,0.43736730360934184,942,228,714
213,499,213,17,0.9260869565217391,0.2991573033707865,0.2991573033707865,0.9260869565217391,0.6126221299462629,0.4522292993630572,0.45222929936305734,942,230,712
214,522,191,15,0.9344978165938864,0.26788218793828894,0.2907608695652174,0.9271844660194175,0.6011900022660877,0.44352331606217615,0.4299363057324841,942,229,713
188,529,202,23,0.8909952606635071,0.2763337893296854,0.26220362622036264,0.8977777777777778,0.5836645249965963,0.40517241379310354,0.4140127388535032,942,211,731
192,502,222,26,0.8807339449541285,0.30662983425414364,0.276657060518732,0.8951612903225806,0.593681889604136,0.42105263157894746,0.4394904458598726,942,218,724
213,511,200,18,0.922077922077922,0.2812939521800281,0.2941988950276243,0.9174311926605505,0.6016859371289751,0.4460732984293193,0.43842887473460723,942,231,711
189,504,233,16,0.9219512195121952,0.31614654002713705,0.2727272727272727,0.9357429718875502,0.619048879769666,0.42093541202672596,0.44798301486199577,942,205,737
198,493,231,20,0.908256880733945,0.319060773480663,0.2865412445730825,0.9203187250996016,0.613658827107304,0.43564356435643564,0.4554140127388535,942,218,724
212,510,206,14,0.9380530973451328,0.2877094972067039,0.29362880886426596,0.9363636363636364,0.6128812972759183,0.4472573839662448,0.4437367303609342,942,226,716
174,514,233,21,0.8923076923076924,0.3119143239625167,0.25290697674418605,0.9173228346456693,0.6021110081351045,0.3941109852774632,0.4320594479830149,942,195,747
198,520,201,23,0.8959276018099548,0.2787794729542302,0.2757660167130919,0.8973214285714286,0.5873535373820925,0.42172523961661346,0.42356687898089174,942,221,721
209,483,227,23,0.9008620689655172,0.31971830985915495,0.3020231213872832,0.908,0.610290189412336,0.4523809523809524,0.46284501061571126,942,232,710
176,547,198,21,0.8934010152284264,0.2657718120805369,0.24343015214384509,0.9041095890410958,0.5795864136544817,0.38260869565217387,0.3970276008492569,942,197,745
190,521,207,24,0.8878504672897196,0.28434065934065933,0.2672292545710267,0.8961038961038961,0.5860955633151894,0.41081081081081083,0.42144373673036095,942,214,728
181,529,208,24,0.8829268292682927,0.28222523744911804,0.2549295774647887,0.896551724137931,0.5825760333587053,0.39562841530054643,0.4129511677282378,942,205,737
193,529,205,15,0.9278846153846154,0.279291553133515,0.2673130193905817,0.9318181818181818,0.6035880842590652,0.41505376344086026,0.42250530785562634,942,208,734
184,523,221,14,0.9292929292929293,0.2970430107526882,0.26025459688826025,0.9404255319148936,0.6131679700228088,0.4066298342541437,0.4299363057324841,942,198,744
222,496,207,17,0.9288702928870293,0.29445234708392604,0.30919220055710306,0.9241071428571429,0.6116613199854777,0.463949843260188,0.4554140127388535,942,239,703
204,508,213,17,0.9230769230769231,0.29542302357836336,0.28651685393258425,0.9260869565217391,0.6092499733276433,0.4372990353697749,0.4426751592356688,942,221,721
188,494,227,33,0.8506787330316742,0.31484049930651875,0.2756598240469208,0.8730769230769231,0.5827596161690964,0.416389811738649,0.440552016985138,942,221,721
191,500,234,17,0.9182692307692307,0.3188010899182561,0.276410998552822,0.9322709163346613,0.6185351603437435,0.4249165739710789,0.45116772823779194,942,208,734
195,518,206,23,0.8944954128440367,0.2845303867403315,0.27349228611500703,0.8995633187772926,0.5895128997921841,0.41890440386680994,0.4256900212314225,942,218,724
209,479,232,22,0.9047619047619048,0.3263009845288326,0.30377906976744184,0.9133858267716536,0.6155314446453687,0.4548422198041349,0.4681528662420382,942,231,711
223,476,227,16,0.9330543933054394,0.3229018492176387,0.3190271816881259,0.934156378600823,0.6279781212615391,0.47547974413646055,0.47770700636942676,942,239,703
177,501,241,23,0.885,0.3247978436657682,0.2610619469026549,0.9128787878787878,0.6048989218328841,0.4031890660592255,0.4437367303609342,942,200,742
212,499,210,21,0.9098712446351931,0.29619181946403383,0.2981715893108298,0.9090909090909091,0.6030315320496135,0.4491525423728814,0.44798301486199577,942,233,709
201,486,232,23,0.8973214285714286,0.3231197771587744,0.2925764192139738,0.9098039215686274,0.6102206028651015,0.4412733260153677,0.4596602972399151,942,224,718
182,519,226,15,0.9238578680203046,0.30335570469798656,0.25962910128388017,0.9377593360995851,0.6136067863591456,0.4053452115812918,0.43312101910828027,942,197,745
168,524,235,15,0.9180327868852459,0.3096179183135705,0.24277456647398843,0.94,0.6138253525994082,0.38399999999999995,0.4278131634819533,942,183,759
205,508,212,17,0.9234234234234234,0.29444444444444445,0.28751753155680226,0.925764192139738,0.6089339339339339,0.4385026737967915,0.4426751592356688,942,222,720
186,513,222,21,0.8985507246376812,0.3020408163265306,0.26609442060085836,0.9135802469135802,0.6002957704821059,0.4105960264900662,0.43312101910828027,942,207,735
197,512,208,25,0.8873873873873874,0.28888888888888886,0.2778561354019746,0.8927038626609443,0.5881381381381381,0.42320085929108486,0.4299363057324841,942,222,720
188,523,206,25,0.8826291079812206,0.2825788751714678,0.26441631504922647,0.8917748917748918,0.5826039915763442,0.40692640692640697,0.4182590233545648,942,213,729
214,489,225,14,0.9385964912280702,0.31512605042016806,0.30440967283072545,0.9414225941422594,0.6268612708241191,0.4597207303974221,0.46602972399150744,942,228,714
179,524,222,17,0.9132653061224489,0.2975871313672922,0.2546230440967283,0.9288702928870293,0.6054262187448706,0.3982202447163515,0.4256900212314225,942,196,746
176,515,231,20,0.8979591836734694,0.3096514745308311,0.25470332850940663,0.9203187250996016,0.6038053291021502,0.3968432919954904,0.4320594479830149,942,196,746
216,499,215,12,0.9473684210526315,0.3011204481792717,0.3020979020979021,0.947136563876652,0.6242444346159516,0.4581124072110287,0.4575371549893843,942,228,714
214,482,225,21,0.9106382978723404,0.31824611032531824,0.3074712643678161,0.9146341463414634,0.6144422040988293,0.4597207303974221,0.46602972399150744,942,235,707
218,486,221,17,0.9276595744680851,0.3125884016973126,0.3096590909090909,0.9285714285714286,0.6201239880826989,0.4643237486687966,0.46602972399150744,942,235,707
203,495,228,16,0.9269406392694064,0.3153526970954357,0.29083094555873923,0.9344262295081968,0.621146668182421,0.4427480916030534,0.4575371549893843,942,219,723
200,507,212,23,0.8968609865470852,0.2948539638386648,0.2828854314002829,0.902127659574468,0.595857475192875,0.4301075268817205,0.43736730360934184,942,223,719
196,511,214,21,0.9032258064516129,0.29517241379310344,0.27722772277227725,0.9106382978723404,0.5991991101223582,0.42424242424242425,0.43524416135881105,942,217,725
193,504,220,25,0.8853211009174312,0.30386740331491713,0.2769010043041607,0.8979591836734694,0.5945942521161742,0.42185792349726775,0.43842887473460723,942,218,724
212,512,200,18,0.9217391304347826,0.2808988764044944,0.292817679558011,0.9174311926605505,0.6013190034196385,0.4444444444444444,0.43736730360934184,942,230,712
196,515,220,11,0.9468599033816425,0.29931972789115646,0.27566807313642755,0.9523809523809523,0.6230898156363995,0.4270152505446623,0.4416135881104034,942,207,735
206,491,232,13,0.9406392694063926,0.32088520055325037,0.29555236728837875,0.9469387755102041,0.6307622349798215,0.4497816593886463,0.46496815286624205,942,219,723
205,502,211,24,0.8951965065502183,0.2959326788218794,0.28995756718529,0.8978723404255319,0.5955645926860489,0.43803418803418814,0.4416135881104034,942,229,713
205,502,222,13,0.9403669724770642,0.30662983425414364,0.28995756718529,0.9446808510638298,0.6234984033656039,0.4432432432432432,0.45329087048832273,942,218,724
203,470,241,28,0.8787878787878788,0.3389592123769339,0.3016344725111441,0.895910780669145,0.6088735455824064,0.4491150442477876,0.4713375796178344,942,231,711
222,487,214,19,0.921161825726141,0.30527817403708984,0.3131170662905501,0.9184549356223176,0.6132199998816155,0.4673684210526316,0.46284501061571126,942,241,701
187,509,219,27,0.8738317757009346,0.3008241758241758,0.2686781609195402,0.8902439024390244,0.5873279757625552,0.41098901098901097,0.4309978768577495,942,214,728
212,490,215,25,0.8945147679324894,0.3049645390070922,0.301994301994302,0.8958333333333334,0.5997396534697907,0.4515441959531417,0.45329087048832273,942,237,705
213,505,201,23,0.902542372881356,0.2847025495750708,0.2966573816155989,0.8973214285714286,0.5936224612282134,0.4465408805031447,0.4394904458598726,942,236,706
195,497,229,21,0.9027777777777778,0.3154269972451791,0.2817919075144509,0.916,0.6091023875114785,0.4295154185022026,0.45010615711252655,942,216,726
214,500,209,19,0.9184549356223176,0.2947813822284908,0.29971988795518206,0.9166666666666666,0.6066181589254043,0.4519535374868004,0.44904458598726116,942,233,709
227,498,204,13,0.9458333333333333,0.2905982905982906,0.31310344827586206,0.9400921658986175,0.618215811965812,0.4704663212435233,0.4575371549893843,942,240,702
183,487,254,18,0.9104477611940298,0.3427800269905533,0.27313432835820894,0.9338235294117647,0.6266138940922916,0.4202066590126291,0.46390658174097665,942,201,741
209,514,204,15,0.9330357142857143,0.2841225626740947,0.28907330567081607,0.9315068493150684,0.6085791384799045,0.4413938753959874,0.43842887473460723,942,224,718
223,494,215,10,0.9570815450643777,0.3032440056417489,0.3110181311018131,0.9555555555555556,0.6301627753530633,0.46947368421052627,0.46496815286624205,942,233,709
199,512,210,21,0.9045454545454545,0.29085872576177285,0.279887482419128,0.9090909090909091,0.5977020901536136,0.42749731471535984,0.43418259023354566,942,220,722
222,483,220,17,0.9288702928870293,0.3129445234708393,0.3148936170212766,0.9282700421940928,0.6209074081789343,0.47033898305084737,0.4692144373673036,942,239,703
189,511,225,17,0.9174757281553398,0.30570652173913043,0.27,0.9297520661157025,0.6115911249472351,0.41721854304635764,0.4394904458598726,942,206,736
200,505,215,22,0.9009009009009009,0.2986111111111111,0.28368794326241137,0.9071729957805907,0.599756006006006,0.43149946062567424,0.440552016985138,942,222,720
211,502,210,19,0.9173913043478261,0.2949438202247191,0.2959326788218794,0.9170305676855895,0.6061675622862726,0.447507953340403,0.4469214437367304,942,230,712
195,505,217,25,0.8863636363636364,0.30055401662049863,0.2785714285714286,0.8966942148760331,0.5934588264920675,0.42391304347826086,0.43736730360934184,942,220,722
198,512,213,19,0.9124423963133641,0.29379310344827586,0.27887323943661974,0.9181034482758621,0.60311774988082,0.4271844660194175,0.43630573248407645,942,217,725
185,508,234,15,0.925,0.31536388140161725,0.26695526695526695,0.9397590361445783,0.6201819407008087,0.41433370660694296,0.4447983014861996,942,200,742
200,507,218,17,0.9216589861751152,0.3006896551724138,0.2828854314002829,0.9276595744680851,0.6111743206737645,0.43290043290043284,0.4437367303609342,942,217,725
193,515,212,22,0.8976744186046511,0.29160935350756534,0.2725988700564972,0.905982905982906,0.5946418860561082,0.41820151679306616,0.4299363057324841,942,215,727
187,523,220,12,0.9396984924623115,0.2960969044414536,0.2633802816901408,0.9482758620689655,0.6178976984518826,0.4114411441144114,0.4320594479830149,942,199,743
185,527,218,12,0.9390862944162437,0.29261744966442954,0.2598314606741573,0.9478260869565217,0.6158518720403366,0.407040704070407,0.4278131634819533,942,197,745
186,520,208,28,0.8691588785046729,0.2857142857142857,0.26345609065155806,0.8813559322033898,0.5774365821094793,0.40434782608695646,0.4182590233545648,942,214,728
219,495,209,19,0.9201680672268907,0.296875,0.3067226890756303,0.9166666666666666,0.6085215336134453,0.4600840336134453,0.4543524416135881,942,238,704
201,483,235,23,0.8973214285714286,0.32729805013927576,0.29385964912280704,0.9108527131782945,0.6123097393553522,0.4427312775330396,0.46284501061571126,942,224,718
208,487,229,18,0.9203539823008849,0.3198324022346369,0.2992805755395683,0.9271255060728745,0.6200931922677609,0.4516829533116178,0.46390658174097665,942,226,716
217,503,206,16,0.9313304721030042,0.29055007052186177,0.3013888888888889,0.9279279279279279,0.610940271312433,0.45540398740818466,0.44904458598726116,942,233,709
203,522,199,18,0.918552036199095,0.27600554785020803,0.28,0.9170506912442397,0.5972787920246515,0.4291754756871035,0.4267515923566879,942,221,721
187,500,240,15,0.9257425742574258,0.32432432432432434,0.27219796215429404,0.9411764705882353,0.6250334492908751,0.42069741282339707,0.45329087048832273,942,202,740
224,512,181,25,0.8995983935742972,0.2611832611832612,0.30434782608695654,0.8786407766990292,0.5803908273787792,0.4548223350253807,0.4299363057324841,942,249,693
230,468,219,25,0.9019607843137255,0.31877729257641924,0.32951289398280803,0.8975409836065574,0.6103690384450724,0.48268625393494236,0.47664543524416136,942,255,687
209,519,188,26,0.8893617021276595,0.26591230551626593,0.28708791208791207,0.8785046728971962,0.5776370038219627,0.43406022845275183,0.42144373673036095,942,235,707
204,513,211,14,0.9357798165137615,0.2914364640883978,0.28451882845188287,0.9377777777777778,0.6136081403010797,0.4363636363636364,0.440552016985138,942,218,724
208,495,213,26,0.8888888888888888,0.3008474576271186,0.2958748221906117,0.891213389121339,0.5948681732580037,0.44397011739594455,0.4469214437367304,942,234,708
208,495,226,13,0.9411764705882353,0.31345353675450766,0.2958748221906117,0.9456066945606695,0.6273150036713715,0.4502164502164502,0.4607218683651805,942,221,721
213,524,188,17,0.9260869565217391,0.2640449438202247,0.28900949796472186,0.9170731707317074,0.5950659501709818,0.4405377456049639,0.4256900212314225,942,230,712
204,503,214,21,0.9066666666666666,0.298465829846583,0.28854314002828857,0.9106382978723404,0.6025662482566247,0.4377682403433476,0.4437367303609342,942,225,717
194,501,236,11,0.9463414634146341,0.3202170963364993,0.27913669064748203,0.9554655870445344,0.6332792798755666,0.4311111111111111,0.4564755838641189,942,205,737
218,502,207,15,0.9356223175965666,0.2919605077574048,0.30277777777777776,0.9324324324324325,0.6137914126769857,0.4575026232948583,0.45116772823779194,942,233,709
207,487,232,16,0.9282511210762332,0.3226703755215577,0.29827089337175794,0.9354838709677419,0.6254607482988954,0.45147219193020727,0.46602972399150744,942,223,719
212,497,216,17,0.925764192139738,0.302945301542777,0.29901269393511987,0.927038626609442,0.6143547468412576,0.4520255863539446,0.4543524416135881,942,229,713
198,503,226,15,0.9295774647887324,0.3100137174211248,0.28245363766048504,0.9377593360995851,0.6197955911049287,0.43326039387308535,0.45010615711252655,942,213,729
186,506,232,18,0.9117647058823529,0.3143631436314363,0.26878612716763006,0.928,0.6130639247568946,0.41517857142857145,0.4437367303609342,942,204,738
199,515,212,16,0.9255813953488372,0.29160935350756534,0.27871148459383754,0.9298245614035088,0.6085953744282013,0.42841765339074267,0.43630573248407645,942,215,727
207,489,218,28,0.8808510638297873,0.30834512022630833,0.2974137931034483,0.8861788617886179,0.5945980920280478,0.44468313641245977,0.45116772823779194,942,235,707
227,473,218,24,0.9043824701195219,0.3154848046309696,0.3242857142857143,0.9008264462809917,0.6099336373752458,0.4773922187171398,0.4723991507430998,942,251,691
226,481,219,16,0.9338842975206612,0.31285714285714283,0.31966053748231965,0.9319148936170213,0.623370720188902,0.47629083245521603,0.4723991507430998,942,242,700
207,515,204,16,0.9282511210762332,0.28372739916550765,0.2867036011080332,0.9272727272727272,0.6059892601208704,0.4380952380952381,0.43630573248407645,942,223,719
207,483,228,24,0.8961038961038961,0.3206751054852321,0.3,0.9047619047619048,0.6083895007945641,0.4495114006514658,0.46178343949044587,942,231,711
234,493,194,21,0.9176470588235294,0.2823871906841339,0.3218707015130674,0.9023255813953488,0.6000171247538316,0.47657841140529533,0.4543524416135881,942,255,687
197,496,221,28,0.8755555555555555,0.3082287308228731,0.2842712842712843,0.8875502008032129,0.5918921431892143,0.42919389978213507,0.4437367303609342,942,225,717
227,474,225,16,0.934156378600823,0.3218884120171674,0.3238231098430813,0.9336099585062241,0.6280223953089952,0.4809322033898305,0.47983014861995754,942,243,699
211,502,211,18,0.9213973799126638,0.2959326788218794,0.2959326788218794,0.9213973799126638,0.6086650293672716,0.44798301486199577,0.44798301486199577,942,229,713
205,486,229,22,0.9030837004405287,0.3202797202797203,0.29667149059334297,0.9123505976095617,0.6116817103601244,0.4466230936819172,0.4607218683651805,942,227,715
