TP,FP,TN,FN,recall_sensitivity,specificity,precision_ppv,npv,balanced_accuracy,f1_positive,accuracy,support,positive_support,negative_support
149,340,420,33,0.8186813186813187,0.5526315789473685,0.3047034764826176,0.9271523178807947,0.6856564488143435,0.44411326378539495,0.6040339702760085,942,182,760
151,327,434,30,0.8342541436464088,0.5703022339027596,0.3158995815899582,0.9353448275862069,0.7022781887745841,0.4582701062215478,0.6210191082802548,942,181,761
158,339,413,32,0.8315789473684211,0.5492021276595744,0.317907444668008,0.9280898876404494,0.6903905375139978,0.4599708879184861,0.6061571125265393,942,190,752
134,368,417,23,0.8535031847133758,0.5312101910828025,0.26693227091633465,0.9477272727272728,0.6923566878980891,0.40667678300455234,0.5849256900212314,942,157,785
140,333,428,41,0.7734806629834254,0.5624178712220762,0.2959830866807611,0.9125799573560768,0.6679492671027508,0.42813455657492355,0.6029723991507431,942,181,761
145,365,405,27,0.8430232558139535,0.525974025974026,0.28431372549019607,0.9375,0.6844986408939897,0.4252199413489736,0.583864118895966,942,172,770
148,370,388,36,0.8043478260869565,0.5118733509234829,0.2857142857142857,0.9150943396226415,0.6581105885052196,0.42165242165242167,0.5690021231422505,942,184,758
117,378,412,35,0.7697368421052632,0.5215189873417722,0.23636363636363636,0.9217002237136466,0.6456279147235177,0.3616692426584235,0.5615711252653928,942,152,790
143,349,410,40,0.7814207650273224,0.5401844532279315,0.29065040650406504,0.9111111111111111,0.6608026091276269,0.42370370370370364,0.5870488322717622,942,183,759
123,386,397,36,0.7735849056603774,0.5070242656449553,0.24165029469548133,0.9168591224018475,0.6403045856526663,0.36826347305389223,0.5520169851380042,942,159,783
147,347,412,36,0.8032786885245902,0.5428194993412385,0.2975708502024291,0.9196428571428571,0.6730490939329143,0.4342688330871492,0.5934182590233545,942,183,759
138,370,407,27,0.8363636363636363,0.5238095238095238,0.27165354330708663,0.9377880184331797,0.6800865800865801,0.4101040118870728,0.578556263269639,942,165,777
164,338,399,41,0.8,0.5413839891451832,0.32669322709163345,0.9068181818181819,0.6706919945725915,0.46393210749646396,0.5976645435244161,942,205,737
159,374,372,37,0.8112244897959183,0.49865951742627346,0.29831144465290804,0.9095354523227384,0.6549420036110959,0.4362139917695472,0.5636942675159236,942,196,746
123,350,436,33,0.7884615384615384,0.55470737913486,0.26004228329809725,0.929637526652452,0.6715844587981992,0.3910969793322735,0.5934182590233545,942,156,786
127,366,418,31,0.8037974683544303,0.5331632653061225,0.25760649087221094,0.9309576837416481,0.6684803668302763,0.39016897081413204,0.578556263269639,942,158,784
150,342,418,32,0.8241758241758241,0.55,0.3048780487804878,0.9288888888888889,0.6870879120879121,0.4451038575667655,0.6029723991507431,942,182,760
137,364,405,36,0.791907514450867,0.5266579973992198,0.27345309381237526,0.9183673469387755,0.6592827559250434,0.4065281899109792,0.5753715498938429,942,173,769
127,382,397,36,0.7791411042944786,0.5096277278562259,0.24950884086444008,0.9168591224018475,0.6443844160753522,0.3779761904761905,0.5562632696390658,942,163,779
151,362,398,31,0.8296703296703297,0.5236842105263158,0.29434697855750486,0.9277389277389277,0.6766772700983228,0.4345323741007194,0.5828025477707006,942,182,760
142,360,406,34,0.8068181818181818,0.5300261096605744,0.28286852589641437,0.9227272727272727,0.6684221457393781,0.41887905604719766,0.5817409766454352,942,176,766
