idx_original,y_true,y_pred,y_prob,PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN.5,CONVIVEN.6,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO_BIN_0,GENERO_BIN_1,GENERO_BIN_2,ORIENTSEX.BN_1,ORIENTSEX.BN_2,ORIENTSEX.BN_3
1570,0,0,0.4015506238920838,1,0.0,16.0,1.0,2,2,1.0,0.0,0.0,0.0,0.0,0,1.4,0.24,2.75,3.0,1.4375,1.5714285714285714,1.0,1.1020408163265307,4.2,0.1599999999999999,2.0,0,1,0,0,1,0
1577,0,0,0.1949863523792082,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.5,2.5,1.25,3.142857142857143,4.0,0.979591836734694,3.8,0.5599999999999999,2.0,0,1,0,1,0,0
1578,1,0,0.3049565373726851,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,1.8,0.16,2.375,2.0,0.734375,2.857142857142857,3.0,0.6938775510204082,4.6,0.24,1.0,0,0,1,0,0,1
1586,0,1,0.7183956255631571,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,1,3.8,0.1599999999999999,2.625,2.5,0.484375,4.0,4.0,0.0,2.8,2.56,2.0,1,0,0,1,0,0
1594,0,1,0.5281145314619544,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.375,2.0,0.234375,4.0,4.0,0.0,4.4,0.24,1.0,0,1,0,1,0,0
1604,0,0,0.2152214960939928,1,0.0,16.0,1.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.8,2.625,2.5,0.484375,2.7142857142857144,2.0,1.3469387755102038,3.6,1.0400000000000005,3.0,1,0,0,1,0,0
1607,0,0,0.3443201615961756,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.5,2.5,0.75,3.142857142857143,4.0,1.2653061224489794,3.4,0.24,3.0,1,0,0,1,0,0
1609,0,0,0.3704370856219331,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.5,3.0,0.5,3.0,3.0,0.2857142857142857,4.4,0.24,1.0,0,1,0,1,0,0
1610,0,0,0.1324051842531535,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.25,2.0,0.1875,2.857142857142857,3.0,1.5510204081632657,2.4,2.24,5.0,1,0,0,1,0,0
1613,0,0,0.4689282764649739,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.25,2.0,0.9375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
1620,0,0,0.1566710239767619,1,0.0,17.0,1.0,2,2,1.0,0.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.25,2.0,0.9375,2.857142857142857,4.0,1.8367346938775508,4.8,0.1599999999999999,3.0,1,0,0,1,0,0
1627,0,0,0.3377101508818685,1,1.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.64,2.375,2.5,0.984375,2.7142857142857144,4.0,2.2040816326530615,1.8,2.5600000000000005,1.0,1,0,0,1,0,0
1636,1,0,0.4768304430500319,2,0.0,17.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,0,3.4,0.24,2.375,2.5,0.984375,2.2857142857142856,2.0,0.2040816326530612,4.6,0.24,2.0,0,1,0,0,1,0
1645,0,1,0.64163285933175,2,1.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.5,2.5,1.25,3.0,3.0,0.5714285714285714,2.0,0.4,4.0,1,0,0,1,0,0
1648,0,1,0.7362110505256841,1,0.0,16.0,0.0,1,2,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.25,2.5,0.6875,3.857142857142857,4.0,0.1224489795918367,4.6,0.24,2.0,1,0,0,1,0,0
1650,0,0,0.3622127906124002,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,1,3.2,0.1599999999999999,2.75,3.0,0.6875,3.67392005735795,4.0,0.4765061462495985,4.4,0.64,4.0,1,0,0,1,0,0
1652,0,0,0.4796777244327695,1,0.0,17.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.875,2.5,0.859375,3.7142857142857144,4.0,0.489795918367347,3.6,0.24,5.0,1,0,0,1,0,0
1668,0,0,0.2590583077582302,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.125,2.0,0.609375,4.0,4.0,0.0,3.8,0.5599999999999999,2.0,0,1,0,1,0,0
1670,0,1,0.6273185481442862,1,1.0,17.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0,0,1,0,1,0
1676,1,1,0.5597001780384075,1,0.0,16.0,0.0,2,2,0.0,1.0,0.0,0.0,1.0,0,2.8,0.96,2.375,2.5,0.484375,3.7142857142857144,4.0,0.2040816326530612,3.4,0.24,3.0,1,0,0,1,0,0
1677,0,0,0.347447952011281,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,0.96,2.0,2.0,0.5,3.857142857142857,4.0,0.1224489795918367,3.0,0.0,1.0,0,1,0,1,0,0
1678,0,1,0.5294679721630837,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,3.125,3.5,1.109375,4.0,4.0,0.0,5.0,0.0,2.0,1,0,0,1,0,0
1681,1,1,0.9332924011558926,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,2.5,3.0,0.5,3.4285714285714284,4.0,0.5306122448979592,3.8,0.1599999999999999,1.0,0,1,0,1,0,0
1684,0,1,0.5530508486837482,1,0.0,16.0,1.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,1.36,2.25,2.0,0.9375,2.7142857142857144,4.0,2.2040816326530615,4.4,0.64,2.0,0,1,0,1,0,0
1690,0,0,0.2743995651004315,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,1.36,2.125,2.0,1.359375,3.5714285714285716,4.0,1.1020408163265307,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
1692,0,0,0.3265165286757207,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.25,2.0,1.4375,2.7142857142857144,3.0,0.489795918367347,4.8,0.1599999999999999,1.0,0,1,0,0,0,1
1694,0,0,0.3053828654992857,1,0.0,16.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.375,2.0,0.734375,3.4285714285714284,4.0,0.5306122448979593,3.8,0.1599999999999999,3.0,0,1,0,0,1,0
1696,0,1,0.6598640573325932,1,0.0,16.0,0.0,3,3,1.0,1.0,1.0,0.0,1.0,1,2.8,0.5599999999999999,2.625,3.0,1.234375,2.857142857142857,2.0,0.979591836734694,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
1699,0,0,0.4917901830124442,1,0.0,17.0,0.0,4,4,0.0,1.0,0.0,1.0,1.0,0,3.2,0.1599999999999999,2.375,2.0,0.234375,4.0,4.0,0.0,4.0,0.0,2.0,0,1,0,1,0,0
1712,0,0,0.1884871269316247,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.125,2.5,0.859375,3.4285714285714284,4.0,0.5306122448979592,5.0,0.0,1.0,0,1,0,1,0,0
1716,0,0,0.4740199808805242,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.875,3.0,1.359375,3.857142857142857,4.0,0.1224489795918367,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
1718,0,0,0.4160608638902626,1,0.0,17.0,0.0,3,0,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.625,3.0,1.234375,2.5714285714285716,3.0,0.8163265306122449,5.0,0.0,1.0,0,1,0,1,0,0
1724,0,0,0.1137126435389457,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,1.875,1.0,1.609375,4.0,4.0,0.0,4.2,2.56,5.0,1,0,0,1,0,0
1731,1,1,0.7283998402720695,1,0.0,17.0,0.0,3,0,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.75,3.0,0.9375,3.4285714285714284,4.0,0.5306122448979592,4.0,0.4,1.0,0,1,0,1,0,0
1732,0,1,0.6019528900867148,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.5,2.5,1.75,3.857142857142857,4.0,0.1224489795918367,4.0,1.2,1.0,1,0,0,1,0,0
1740,0,0,0.4904452731620494,1,1.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.8,1.36,2.5,2.5,1.25,2.7142857142857144,4.0,2.2040816326530615,4.2,2.56,5.0,1,0,0,1,0,0
1741,0,1,0.6701441911283547,1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.0,0.4,2.5,2.0,0.5,2.857142857142857,3.0,0.6938775510204082,3.4,1.04,1.0,1,0,0,1,0,0
1747,0,1,0.5292212689068517,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,3.6,0.64,2.269218710810133,1.5768748432405315,1.9304761565113584,4.0,4.0,0.0,4.8,0.1599999999999999,1.0,1,0,0,1,0,0
1748,0,0,0.3756845324078195,1,0.0,14.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,2.0,0.4,2.5,2.5,0.75,3.0,3.0,0.8571428571428571,3.8,0.1599999999999999,5.0,0,0,1,0,1,0
1766,0,0,0.3531711133408388,1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,2.0,0.4,2.75,3.0,0.4375,3.0,3.0,0.2857142857142857,3.4,0.24,2.0,1,0,0,0,1,0
1770,0,0,0.2735365583761677,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.125,2.0,0.609375,4.0,4.0,0.0,2.6,3.8400000000000007,1.0,0,1,0,1,0,0
1771,0,0,0.3579056962731193,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.125,1.0,2.109375,4.0,4.0,0.0,5.0,0.0,1.0,1,0,0,1,0,0
1772,0,0,0.153658056669955,1,0.0,14.0,0.0,0,1,1.0,0.0,1.0,0.0,1.0,0,3.2,0.5599999999999999,2.625,3.0,1.234375,3.7142857142857144,4.0,0.2040816326530612,4.8,0.1599999999999999,2.0,0,0,1,0,1,0
1775,0,0,0.3095107114216001,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.75,3.0,1.4375,3.5714285714285716,4.0,0.2448979591836734,4.4,0.24,1.0,1,0,0,1,0,0
1777,0,1,0.5756869928596965,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.8,2.125,2.0,0.359375,3.0,3.0,0.8571428571428571,5.0,0.0,1.0,0,1,0,1,0,0
1785,1,1,0.7392591962199343,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.625,2.5,1.484375,2.857142857142857,3.0,1.5510204081632657,2.6,1.0400000000000005,1.0,1,0,0,1,0,0
1794,0,1,0.619348320407968,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.2,1.36,3.375,3.0,0.234375,3.142857142857143,4.0,1.2653061224489797,4.0,0.4,3.0,1,0,0,1,0,0
1805,0,1,0.6572424889795254,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.0,2.0,0.75,4.0,4.0,0.0,3.0,1.6,1.0,1,0,0,1,0,0
1806,0,1,0.5209203032107402,1,0.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.4,0.24,2.125,2.0,0.609375,3.2857142857142856,3.0,0.2040816326530612,4.2,0.5599999999999999,3.0,1,0,0,1,0,0
1809,0,1,0.5194567603429802,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.375,2.0,1.234375,3.4285714285714284,4.0,1.1020408163265307,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
1815,0,1,0.9496351019377856,1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.6,0.24,2.25,2.0,0.6875,3.142857142857143,3.0,0.979591836734694,3.2,1.7600000000000002,1.0,0,1,0,1,0,0
1816,0,0,0.3820204452183151,2,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,2.0,0.0,2.75,3.0,1.6875,3.142857142857143,3.0,0.979591836734694,4.8,0.1599999999999999,1.0,1,0,0,1,0,0
1819,0,1,0.9152292229975236,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.5,2.5,0.25,3.4285714285714284,4.0,0.5306122448979592,3.6,1.04,4.0,1,0,0,1,0,0
1821,0,1,0.7934199021126516,1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.5,2.5,0.75,3.142857142857143,3.0,0.1224489795918367,4.2,0.5599999999999999,1.0,0,0,1,0,0,1
1822,0,1,0.5224692278736315,1,0.0,15.0,0.0,0,1,1.0,0.0,1.0,0.0,1.0,0,2.8,0.1599999999999999,2.75,3.0,0.9375,3.4285714285714284,4.0,0.5306122448979592,4.2,0.1599999999999999,3.0,0,1,0,1,0,0
1829,0,1,0.5978004854912952,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.5,2.5,0.75,3.7142857142857144,4.0,0.2040816326530612,4.4,0.24,1.0,0,1,0,1,0,0
1832,0,1,0.5231341681722688,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.0,2.0,0.5,4.0,4.0,0.0,4.6,0.6399999999999999,4.0,1,0,0,1,0,0
1833,0,0,0.3961572588912777,2,0.0,17.0,0.0,3,2,1.0,0.0,0.0,0.0,1.0,0,3.0,0.4,2.625,2.5,0.984375,3.7142857142857144,4.0,0.2040816326530612,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
1838,1,1,0.8836770920900597,1,0.0,16.0,1.0,2,2,1.0,1.0,0.0,0.0,1.0,1,2.8,0.1599999999999999,2.25,2.0,0.4375,2.9781270699060016,3.0,0.1954117598546642,2.8,0.5599999999999999,1.0,1,0,0,0,1,0
1841,0,0,0.3549666692216136,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.625,2.5,1.484375,3.857142857142857,4.0,0.1224489795918367,4.2,0.5599999999999999,1.0,1,0,0,1,0,0
1845,0,1,0.6187362622215121,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,1.6,2.375,2.5,1.484375,3.857142857142857,4.0,0.1224489795918367,4.0,2.4,1.0,0,1,0,1,0,0
1852,1,1,0.712346491223222,1,1.0,17.0,0.0,3,0,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.625,3.0,0.234375,2.857142857142857,4.0,1.836734693877551,4.2,0.1599999999999999,5.0,1,0,0,1,0,0
1853,1,1,0.6944478377803853,1,0.0,17.0,1.0,3,2,1.0,1.0,0.0,1.0,0.0,0,3.0,0.4,2.25,2.0,0.4375,2.857142857142857,4.0,1.836734693877551,4.6,0.24,2.0,0,1,0,1,0,0
1856,1,1,0.8189882490934446,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.375,3.0,0.734375,3.0,3.0,0.2857142857142857,3.8,0.5599999999999999,2.0,1,0,0,1,0,0
1857,1,1,0.8850952917140728,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.25,2.0,0.1875,3.7142857142857144,4.0,0.2040816326530612,4.2,0.5599999999999999,2.0,0,1,0,1,0,0
1864,0,0,0.3346630396762945,1,0.0,17.0,1.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.75,2.5,1.1875,3.7142857142857144,4.0,0.489795918367347,4.6,0.6399999999999999,1.0,1,0,0,1,0,0
1865,0,0,0.4166721874621156,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,3.125,3.0,0.359375,3.5714285714285716,4.0,0.2448979591836734,4.0,0.4,2.0,0,1,0,0,1,0
1868,0,1,0.7207072990962324,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.375,2.5,0.484375,3.7142857142857144,4.0,0.2040816326530612,3.4,0.24,4.0,1,0,0,1,0,0
1869,0,1,0.6538210927287237,1,0.0,16.0,1.0,4,4,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.375,2.0,0.734375,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,4.0,0,1,0,1,0,0
1871,0,0,0.391117749205537,1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.75,2.5,1.1875,3.5714285714285716,4.0,0.5306122448979593,4.0,2.4,1.0,0,1,0,1,0,0
1873,1,1,0.7419100378616856,1,0.0,15.0,0.0,4,3,1.0,1.0,0.0,0.0,1.0,0,3.6,0.64,2.5,2.5,1.75,4.0,4.0,0.0,4.8,0.1599999999999999,3.0,0,1,0,1,0,0
1877,0,0,0.4936840849201198,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.4,0.64,2.70059375,2.802375,0.4298837177734375,3.7142857142857144,4.0,0.489795918367347,2.8,1.7600000000000002,4.0,1,0,0,1,0,0
1878,0,0,0.3679339257024085,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.25,2.0,1.6875,3.2857142857142856,4.0,0.7755102040816327,5.0,0.0,1.0,0,1,0,1,0,0
1879,0,1,0.6549823713135413,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.5,2.5,1.75,3.7142857142857144,4.0,0.2040816326530612,4.8,0.1599999999999999,1.0,1,0,0,1,0,0
1881,0,0,0.3340029321704197,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.375,2.0,0.734375,3.2857142857142856,4.0,0.7755102040816327,4.0,0.4,1.0,1,0,0,1,0,0
1886,0,1,0.7829644906162776,1,0.0,15.0,0.0,2,0,1.0,0.0,0.0,0.0,1.0,0,2.4,1.04,2.625,3.0,1.234375,3.0,4.0,1.7142857142857142,3.6,0.64,5.0,1,0,0,1,0,0
1894,0,0,0.3515655819205291,1,0.0,17.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.2,1.36,2.125,2.0,1.109375,4.0,4.0,0.0,4.2,0.96,1.0,1,0,0,0,1,0
1896,0,0,0.4926553411136384,1,1.0,15.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,3.6,0.24,2.125,2.0,0.859375,3.142857142857143,4.0,0.979591836734694,5.0,0.0,1.0,0,1,0,1,0,0
1903,0,1,0.6759671416836913,2,1.0,17.0,1.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.25,2.0,0.4375,3.5714285714285716,4.0,0.2448979591836734,3.2,0.1599999999999999,4.0,1,0,0,1,0,0
1904,0,1,0.5884833169414071,1,0.0,16.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,1,3.4,0.64,2.25,2.0,0.9375,3.857142857142857,4.0,0.1224489795918367,3.2,0.5599999999999999,1.0,0,1,0,1,0,0
1910,0,1,0.6175337534676754,2,0.0,16.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.625,2.5,0.984375,3.7142857142857144,4.0,0.489795918367347,3.0,2.0,1.0,0,1,0,1,0,0
1917,1,1,0.7285667054830927,2,1.0,15.0,0.0,3,3,1.0,0.0,0.0,0.0,1.0,1,3.4,0.24,2.875,3.0,0.359375,3.142857142857143,3.0,0.4081632653061224,3.2,0.1599999999999999,2.0,0,1,0,0,1,0
1927,1,1,0.6816990320545521,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.375,2.0,0.234375,3.0,3.0,0.0,3.2,0.1599999999999999,1.0,1,0,0,1,0,0
1928,0,0,0.2877447945693888,1,0.0,15.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,0,2.4,0.64,3.0,3.0,0.75,3.4285714285714284,4.0,0.5306122448979592,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
1929,1,1,0.6599925526484341,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.4,0.64,2.0,2.0,0.5,3.5714285714285716,4.0,0.5306122448979592,4.4,0.24,1.0,0,1,0,1,0,0
1931,1,1,0.9214397417558956,1,0.0,15.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.5,3.0,0.5,4.0,4.0,0.0,4.6,0.24,5.0,0,1,0,1,0,0
1932,0,0,0.3190340989112377,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.625,2.5,0.484375,3.857142857142857,4.0,0.1224489795918367,4.2,2.56,1.0,1,0,0,1,0,0
1933,1,1,0.5790558442415432,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.75,2.5,1.1875,4.0,4.0,0.0,4.0,0.0,1.0,0,1,0,1,0,0
1934,0,1,0.5348536326712118,1,0.0,15.0,1.0,3,2,0.0,0.0,0.0,0.0,0.0,1,2.0,0.4,2.25,2.0,0.9375,3.2857142857142856,4.0,0.7755102040816327,4.8,0.1599999999999999,5.0,0,1,0,1,0,0
1935,1,1,0.787615771161546,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.4,0.64,2.125,2.0,1.109375,3.857142857142857,4.0,0.1224489795918367,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
1938,0,0,0.153211299883145,1,0.0,16.0,1.0,4,4,0.0,0.0,1.0,0.0,1.0,0,3.6,0.24,2.25,2.5,1.1875,3.0,3.0,0.5714285714285714,4.2,0.5599999999999999,5.0,1,0,0,1,0,0
1944,0,0,0.3883615701570405,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,2.0,2.0,0.5,2.142857142857143,2.0,0.6938775510204082,4.6,0.24,2.0,1,0,0,1,0,0
1948,0,0,0.177244147439168,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.6,0.24,3.125,3.0,0.359375,2.2857142857142856,2.0,0.2040816326530612,3.2,0.96,2.0,0,1,0,1,0,0
1953,0,0,0.4108713053631419,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.6,1.04,2.125,2.0,0.859375,3.3686278266441163,3.580145036259065,0.4836232862052378,5.0,0.0,1.0,1,0,0,1,0,0
1957,0,1,0.6582157203685188,1,0.0,14.0,0.0,2,0,1.0,0.0,1.0,0.0,0.0,0,2.8,0.5599999999999999,3.0,3.0,1.0,2.7142857142857144,4.0,2.2040816326530615,3.8,2.56,2.0,0,1,0,1,0,0
1964,0,0,0.1907065240939459,2,1.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.375,2.0,0.734375,3.2857142857142856,4.0,1.0612244897959184,5.0,0.0,1.0,1,0,0,1,0,0
1967,0,0,0.1770081422435463,1,1.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,1.0400000000000005,2.5,2.0,1.0,3.7142857142857144,4.0,0.489795918367347,4.8,0.1599999999999999,2.0,1,0,0,1,0,0
1973,0,0,0.2229393088061857,1,1.0,16.0,1.0,2,0,1.0,0.0,0.0,0.0,1.0,0,2.0,0.8,2.25,2.0,0.1875,3.142857142857143,3.0,0.6938775510204082,3.2,0.5599999999999999,3.0,1,0,0,1,0,0
1989,0,1,0.6274952429860398,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.0,1.5,1.5,3.7142857142857144,4.0,0.489795918367347,4.2,0.5599999999999999,4.0,1,0,0,1,0,0
1997,0,1,0.5610343962582751,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.75,3.5,1.9375,3.857142857142857,4.0,0.1224489795918367,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
2004,0,1,0.659342077489862,1,0.0,15.0,0.0,0,1,1.0,0.0,1.0,0.0,1.0,0,1.6,1.4400000000000002,2.625,2.5,0.484375,2.7142857142857144,3.0,1.346938775510204,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
2005,0,1,0.7250532307036869,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.25,2.0,0.1875,2.7142857142857144,3.0,0.2040816326530612,4.2,0.1599999999999999,1.0,0,1,0,1,0,0
2007,0,1,0.5610908687499372,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.875,3.0,0.609375,3.2857142857142856,3.0,0.489795918367347,4.2,0.5599999999999999,2.0,1,0,0,1,0,0
2008,0,1,0.8416790024854505,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.75,3.0,0.4375,3.0,3.0,0.5714285714285714,3.6,0.24,3.0,0,0,1,1,0,0
2009,0,0,0.4014794630922367,1,0.0,14.0,1.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.0,0.8,2.75,3.0,0.4375,2.857142857142857,3.0,1.5510204081632657,3.8,0.1599999999999999,1.0,0,1,0,1,0,0
2010,0,1,0.6060540327031261,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,1,2.4,0.64,2.125,2.0,0.609375,3.857142857142857,4.0,0.1224489795918367,3.4,1.84,2.0,0,1,0,1,0,0
2012,0,1,0.612005916004505,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,1.2,2.125,2.0,1.109375,2.142857142857143,2.0,1.2653061224489797,2.8,1.36,1.0,0,1,0,1,0,0
2016,1,1,0.6596206955704585,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.4,0.64,1.875,2.0,0.359375,2.857142857142857,3.0,1.5510204081632657,4.4,0.24,1.0,0,1,0,1,0,0
2018,0,1,0.6126830813191898,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,1.875,1.5,0.859375,3.857142857142857,4.0,0.1224489795918367,3.6,1.84,5.0,1,0,0,1,0,0
