u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,relu,0.1,16,relu,0.0,0.5409153952843273,0.6742081447963801
64,relu,0.1,16,linear,0.1,0.665742024965326,0.6515837104072398
64,relu,0.1,16,linear,0.05,0.536754507628294,0.7330316742081447
64,relu,0.1,16,linear,0.0,0.5159500693481276,0.7013574660633484
64,relu,0.1,16,tanh,0.1,0.651872399445215,0.6561085972850679
64,relu,0.1,16,tanh,0.05,0.5866851595006934,0.7058823529411765
64,relu,0.1,16,tanh,0.0,0.6726768377253814,0.5203619909502263
64,relu,0.1,16,sigmoid,0.1,0.651872399445215,0.6606334841628959
64,relu,0.1,16,sigmoid,0.05,0.5187239944521498,0.7013574660633484
64,relu,0.1,16,sigmoid,0.0,0.6407766990291263,0.6515837104072398
64,relu,0.1,8,relu,0.1,0.6047156726768377,0.669683257918552
64,relu,0.1,8,relu,0.05,0.6158113730929264,0.6515837104072398
64,relu,0.1,8,relu,0.0,0.6282940360610264,0.6425339366515838
64,relu,0.1,8,linear,0.1,0.6560332871012483,0.6425339366515838
64,relu,0.1,8,linear,0.05,0.3897364771151179,0.6787330316742082
64,relu,0.1,8,linear,0.0,0.5464632454923717,0.669683257918552
64,relu,0.1,8,tanh,0.1,0.33841886269070737,0.6425339366515838
64,relu,0.1,8,tanh,0.05,0.6144244105409153,0.6334841628959276
64,relu,0.1,8,tanh,0.0,0.6574202496532594,0.6515837104072398
64,relu,0.1,8,sigmoid,0.1,1.0,0.0
64,relu,0.1,8,sigmoid,0.05,0.6102635228848821,0.665158371040724
64,relu,0.1,8,sigmoid,0.0,0.6532593619972261,0.6425339366515838
64,relu,0.1,4,relu,0.1,0.6116504854368932,0.6153846153846154
64,relu,0.1,4,relu,0.05,0.6158113730929264,0.6561085972850679
64,relu,0.1,4,relu,0.0,0.4133148404993065,0.7647058823529411
64,relu,0.1,4,linear,0.1,0.6477115117891817,0.6470588235294118
64,relu,0.1,4,linear,0.05,0.665742024965326,0.6470588235294118
64,relu,0.1,4,linear,0.0,0.6712898751733704,0.6334841628959276
64,relu,0.1,4,tanh,0.1,0.6227461858529819,0.6606334841628959
64,relu,0.1,4,tanh,0.05,0.5547850208044383,0.6787330316742082
64,relu,0.1,4,tanh,0.0,0.6407766990291263,0.6199095022624435
