PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN.5,CONVIVEN.6,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO_BIN_0,GENERO_BIN_1,ORIENTSEX.BN_1,ORIENTSEX.BN_2
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.0,2.0,0.5,3.857142857142857,4.0,0.1224489795918367,1.6,0.24,1.0,0,1,1,0
1,0.0,17.0,0.0,4,4,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,3.0,3.0,0.5,3.142857142857143,3.0,0.4081632653061224,4.2,0.1599999999999999,1.0,0,1,1,0
1,0.0,17.0,0.0,4,3,1.0,1.0,0.0,0.0,1.0,0,3.2,1.36,2.25,2.5,1.1875,2.7142857142857144,3.0,1.0612244897959184,4.8,0.1599999999999999,1.0,0,1,0,1
1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,1.8,0.56,2.75,3.0,0.6875,3.142857142857143,3.0,0.979591836734694,4.4,0.24,2.0,0,1,1,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.625,2.5,0.484375,2.857142857142857,3.0,0.4081632653061224,4.6,0.24,1.0,0,1,1,0
1,1.0,15.0,0.0,3,3,1.0,0.0,1.0,0.0,1.0,0,2.0,0.4,2.5,2.5,1.25,1.4285714285714286,1.0,0.5306122448979591,4.0,0.8,2.0,0,1,0,1
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.125,2.0,0.359375,3.7142857142857144,4.0,0.489795918367347,4.6,0.24,1.0,0,1,1,0
2,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.625,2.5,0.984375,3.7142857142857144,4.0,0.2040816326530612,3.8,1.36,5.0,1,0,1,0
1,0.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.875,3.0,1.109375,4.0,4.0,0.0,4.2,0.1599999999999999,1.0,1,0,1,0
1,1.0,14.0,0.0,4,2,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.625,2.5,0.484375,3.4285714285714284,4.0,0.5306122448979592,4.2,0.5599999999999999,5.0,1,0,1,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.375,2.0,0.234375,3.0,3.0,0.8571428571428571,4.2,0.1599999999999999,1.0,0,1,1,0
1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.3819982504373907,2.0,0.979469140736248,3.857142857142857,4.0,0.1224489795918367,3.580738522954092,0.2260748363552336,2.0,1,0,1,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,1.2,2.25,2.0,0.9375,3.857142857142857,4.0,0.1224489795918367,4.6,0.24,1.0,1,0,1,0
1,1.0,14.0,0.0,0,1,0.0,0.0,1.0,1.0,0.0,0,2.8,0.1599999999999999,2.125,2.0,0.609375,3.4285714285714284,4.0,0.5306122448979592,4.4,0.24,1.0,1,0,1,0
2,1.0,15.0,1.0,2,2,0.0,1.0,0.0,0.0,0.0,0,2.8,0.96,2.75,3.0,0.9375,2.7142857142857144,4.0,2.2040816326530615,3.0,0.0,1.0,0,1,1,0
1,0.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0,1.6,0.24,2.875,3.0,0.109375,2.4285714285714284,2.0,1.3877551020408163,3.0,0.0,1.0,0,1,1,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.25,2.5,0.6875,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,1.0,0,1,1,0
2,1.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,1,2.6,0.24,2.519218710810133,2.5768748432405317,0.7333668011062916,2.2857142857142856,2.0,1.6326530612244896,4.4,0.6399999999999999,2.0,1,0,1,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,1.875,1.5,1.109375,2.857142857142857,4.0,1.8367346938775508,4.2,0.1599999999999999,5.0,1,0,1,0
1,0.0,15.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,1,3.0,0.4,2.625,3.0,0.234375,3.5714285714285716,4.0,0.2448979591836734,2.2,0.5599999999999999,4.0,1,0,1,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.0,2.0,0.25,3.64326878333393,4.0,0.1937609561429046,4.0,0.0,2.0,0,1,1,0
2,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.5,2.5,0.25,3.5714285714285716,4.0,0.2448979591836734,4.6,0.6399999999999999,2.0,1,0,0,1
2,1.0,15.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,1,3.4,0.64,1.75,1.0,1.1875,4.0,4.0,0.0,3.4,0.24,1.0,0,1,1,0
1,0.0,15.0,0.0,0,1,1.0,1.0,1.0,0.0,1.0,0,3.2,0.5599999999999999,2.125,2.0,1.109375,2.9400207194655805,3.580145036259065,1.615912237777435,5.0,0.0,1.0,0,1,0,1
1,0.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.0,0.8,2.5,2.5,1.75,2.142857142857143,2.0,0.4081632653061224,4.6,0.24,2.0,0,1,0,1
1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,1,3.0,0.4,1.75,2.0,0.4375,3.857142857142857,4.0,0.1224489795918367,3.8,2.16,2.0,1,0,1,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.375,2.5,0.484375,3.142857142857143,3.0,0.6938775510204082,4.4,0.64,4.0,1,0,1,0
1,1.0,14.0,0.0,2,0,0.0,0.0,1.0,0.0,1.0,0,2.6,1.8400000000000003,2.125,1.5,1.609375,3.142857142857143,4.0,1.2653061224489797,4.6,0.24,1.0,0,1,1,0
1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.875,3.0,0.359375,2.5714285714285716,2.0,1.1020408163265307,4.0,0.4,2.0,1,0,1,0
1,0.0,17.0,0.0,4,3,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.375,2.0,0.734375,3.142857142857143,3.0,0.979591836734694,4.0,0.4,2.0,1,0,1,0
1,0.0,17.0,0.0,4,4,1.0,1.0,0.0,0.0,1.0,1,3.4,0.24,2.125,2.0,0.609375,3.5714285714285716,4.0,0.5306122448979592,3.4,2.24,5.0,1,0,0,1
1,1.0,17.0,0.0,4,3,1.0,0.0,0.0,0.0,0.0,0,3.0,0.0,2.75,3.0,0.1875,2.857142857142857,3.0,0.1224489795918367,3.8,2.16,2.0,0,1,1,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.125,2.0,0.609375,3.857142857142857,4.0,0.1224489795918367,4.6,0.24,1.0,0,1,1,0
1,0.0,17.0,1.0,3,3,1.0,0.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,2.875,3.0,0.609375,2.4285714285714284,2.0,0.2448979591836734,4.0,0.4,2.0,1,0,1,0
1,0.0,17.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.4,0.64,2.375,2.5,0.984375,3.7142857142857144,4.0,0.489795918367347,3.8,2.1600000000000006,2.0,0,1,1,0
1,0.0,17.0,0.0,3,3,1.0,0.0,0.0,0.0,1.0,0,3.0,0.4,1.875,2.0,0.609375,2.7142857142857144,3.0,1.6326530612244898,4.4,0.24,2.0,1,0,1,0
1,0.0,17.0,0.0,2,0,0.0,1.0,0.0,0.0,1.0,1,2.6,0.24,2.375,2.0,0.734375,3.142857142857143,3.0,0.6938775510204082,5.0,0.0,4.0,1,0,1,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,1,3.2,0.1599999999999999,2.25,2.5,0.6875,2.64326878333393,3.0,0.9088699513821932,4.4,0.6399999999999999,3.0,0,1,0,1
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,1.4,0.24,2.375,2.0,0.734375,3.7142857142857144,4.0,0.489795918367347,4.2,0.96,1.0,0,1,1,0
1,0.0,17.0,1.0,3,0,1.0,1.0,0.0,0.0,1.0,1,1.8,0.56,2.5,2.5,0.25,3.2857142857142856,4.0,1.3469387755102038,5.0,0.0,2.0,0,1,1,0
1,0.0,17.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,2.875,3.0,1.109375,3.5714285714285716,4.0,0.2448979591836734,3.8,2.16,3.0,0,1,1,0
1,1.0,14.0,1.0,4,4,0.0,0.0,0.0,0.0,0.0,1,1.8,0.56,2.375,2.0,1.234375,1.5714285714285714,1.0,0.5306122448979591,2.4,2.24,2.0,1,0,0,1
1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.5,3.0,1.0,2.5714285714285716,3.0,1.959183673469388,2.2,1.36,1.0,0,1,1,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.5,2.5,0.75,3.2857142857142856,3.0,0.489795918367347,4.8,0.1599999999999999,4.0,1,0,0,1
1,1.0,15.0,0.0,3,2,1.0,0.0,1.0,0.0,1.0,0,3.534233558389597,0.3362206293008611,2.5,2.5,0.75,2.7142857142857144,4.0,2.2040816326530615,2.4,3.04,1.0,0,1,1,0
1,1.0,15.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,1,2.0,0.4,2.875,3.0,1.109375,3.4285714285714284,4.0,0.5306122448979592,4.2,0.5599999999999999,2.0,0,1,1,0
1,0.0,15.0,0.0,3,4,1.0,1.0,0.0,0.0,1.0,0,2.6,1.04,2.5,2.5,0.75,3.2857142857142856,3.0,0.489795918367347,3.4,1.8400000000000003,2.0,0,1,0,1
1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,2.5,2.5,0.75,2.857142857142857,3.0,0.979591836734694,4.0,0.8,2.0,1,0,1,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.125,2.5,0.859375,1.5714285714285714,1.0,0.5306122448979591,5.0,0.0,1.0,0,1,1,0
1,0.0,16.0,0.0,2,0,1.0,0.0,0.0,0.0,1.0,0,3.6,0.24,2.5,2.0,0.5,2.857142857142857,3.0,0.6938775510204082,4.4,0.6399999999999999,2.0,1,0,1,0
1,0.0,15.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,2.8,0.96,2.5,3.0,0.5,3.2857142857142856,4.0,1.0612244897959184,4.8,0.1599999999999999,1.0,0,1,1,0
1,1.0,14.0,0.0,4,5,1.0,0.0,1.0,0.0,1.0,0,2.2,0.1599999999999999,2.0,2.0,0.5,2.7142857142857144,3.0,0.2040816326530612,3.8,0.1599999999999999,1.0,0,1,1,0
1,0.0,14.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.25,2.0,0.4375,3.7142857142857144,4.0,0.489795918367347,4.0,0.4,1.0,0,1,1,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.875,3.0,1.359375,2.7142857142857144,3.0,0.2040816326530612,4.8,0.1599999999999999,1.0,0,1,0,1
1,0.0,15.0,0.0,0,1,1.0,1.0,1.0,0.0,0.0,0,2.6,0.64,2.5,2.5,1.25,2.4285714285714284,2.0,1.9591836734693877,5.0,0.0,1.0,1,0,0,1
1,1.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,1.5,1.0,0.5,3.2857142857142856,3.0,0.489795918367347,4.8,0.1599999999999999,5.0,1,0,1,0
1,0.0,15.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0,3.0,0.0,2.75,3.0,1.4375,3.5714285714285716,4.0,1.1020408163265307,4.4,0.6399999999999999,1.0,0,1,0,1
2,1.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.875,3.0,0.359375,3.0,4.0,1.7142857142857142,3.0,1.6,3.0,1,0,1,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,0.24,2.625,2.5,1.484375,2.5714285714285716,3.0,0.5306122448979592,2.6,1.04,1.0,0,1,0,1
1,0.0,15.0,0.0,2,4,1.0,0.0,1.0,0.0,1.0,0,2.8,1.36,2.5,3.0,1.0,2.7142857142857144,3.0,1.6326530612244896,4.0,1.2,5.0,1,0,1,0
1,0.0,15.0,0.0,3,0,1.0,1.0,1.0,0.0,1.0,0,2.8,0.1599999999999999,1.875,1.5,1.109375,2.4285714285714284,3.0,1.673469387755102,4.0,0.8,2.0,0,1,1,0
1,0.0,15.0,0.0,3,3,1.0,0.0,0.0,1.0,1.0,0,3.4,0.24,1.75,1.5,0.9375,2.5714285714285716,3.0,1.3877551020408163,4.4,0.24,4.0,0,1,0,1
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.125,2.0,0.359375,3.5714285714285716,4.0,0.2448979591836734,4.8,0.1599999999999999,1.0,1,0,1,0
1,1.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,2.6,1.0400000000000005,2.0,2.0,0.75,2.0,1.0,1.4285714285714286,4.6,0.6399999999999999,4.0,1,0,1,0
1,0.0,14.0,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.125,2.0,0.859375,3.142857142857143,4.0,1.836734693877551,3.6,1.4400000000000002,4.0,1,0,1,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.4,0.64,3.125,3.0,0.609375,1.5714285714285714,1.0,0.5306122448979591,3.8,1.36,1.0,0,1,1,0
1,1.0,15.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,0,3.4,0.24,2.75,2.5,1.1875,4.0,4.0,0.0,3.2,0.1599999999999999,3.0,1,0,1,0
1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.375,2.5,0.984375,3.142857142857143,4.0,1.8367346938775508,4.6,0.24,5.0,1,0,1,0
1,1.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.6,0.64,2.125,1.5,1.609375,4.0,4.0,0.0,4.0,0.8,1.0,0,1,1,0
1,0.0,15.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.75,3.0,0.4375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.24,4.0,0,1,0,1
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,1.8400000000000003,2.375,2.5,1.484375,3.2857142857142856,4.0,1.346938775510204,4.6,0.24,5.0,0,1,1,0
1,1.0,15.0,0.0,1,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.0,2.0,0.5,2.5714285714285716,3.0,1.959183673469388,3.2,0.5599999999999999,1.0,1,0,1,0
1,0.0,15.0,0.0,2,0,1.0,0.0,0.0,0.0,1.0,0,3.552048253329983,0.3067395760388433,2.5,2.0,1.0,3.7142857142857144,4.0,0.2040816326530612,4.0,0.4,5.0,1,0,1,0
1,0.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.0,2.0,0.5,3.857142857142857,4.0,0.1224489795918367,3.8,0.5599999999999999,1.0,1,0,1,0
1,1.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,1,2.8,0.1599999999999999,2.75,3.0,0.1875,3.0,3.0,1.1428571428571428,3.6,0.24,2.0,1,0,1,0
1,0.0,15.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.6,1.04,2.75,3.0,0.9375,2.857142857142857,3.0,1.5510204081632657,3.0,0.8,1.0,0,1,0,1
1,0.0,15.0,0.0,3,4,1.0,0.0,1.0,0.0,1.0,0,2.0,0.8,1.75,2.0,0.4375,2.857142857142857,3.0,1.2653061224489797,4.4,0.24,2.0,0,1,1,0
1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.625,3.0,0.234375,3.2857142857142856,3.0,0.489795918367347,3.6,0.24,1.0,1,0,0,1
1,1.0,15.0,0.0,4,3,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.25,2.0,0.4375,3.0,3.0,0.2857142857142857,4.4,0.6399999999999999,5.0,0,1,1,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,3.0,3.0,0.5,3.142857142857143,3.0,0.4081632653061224,3.6,0.24,3.0,1,0,1,0
1,1.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.375,2.0,0.734375,2.142857142857143,2.0,0.4081632653061224,3.0,2.0,4.0,1,0,1,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.625,3.0,1.984375,3.4285714285714284,4.0,1.1020408163265307,4.6,0.24,2.0,1,0,1,0
1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,2.4,0.24,2.375,2.0,0.734375,2.2857142857142856,2.0,1.0612244897959184,4.0,0.4,1.0,1,0,1,0
1,0.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.0,0.4,2.375,2.0,1.234375,3.7142857142857144,4.0,0.2040816326530612,4.2,0.5599999999999999,4.0,1,0,1,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.25,2.0,1.4375,4.0,4.0,0.0,4.6,0.6399999999999999,5.0,1,0,1,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.875,3.0,1.109375,3.5714285714285716,4.0,0.2448979591836734,3.8,0.1599999999999999,1.0,1,0,1,0
1,0.0,16.0,0.0,4,4,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.375,2.0,0.734375,3.2857142857142856,3.0,0.2040816326530612,3.8,0.1599999999999999,4.0,1,0,1,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.375,2.5,0.984375,3.142857142857143,3.0,0.4081632653061224,3.8,0.1599999999999999,1.0,1,0,1,0
1,0.0,16.0,0.0,4,4,1.0,1.0,0.0,0.0,0.0,1,2.0,1.2,1.75,1.5,0.9375,3.7142857142857144,4.0,0.489795918367347,3.8,0.1599999999999999,4.0,1,0,1,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.625,2.0,0.734375,3.4285714285714284,3.0,0.2448979591836734,3.8,0.1599999999999999,2.0,1,0,1,0
1,0.0,16.0,0.0,4,3,1.0,1.0,0.0,0.0,1.0,0,2.6,0.64,2.125,1.5,1.609375,2.857142857142857,3.0,1.2653061224489797,3.4,0.24,2.0,0,1,1,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.625,3.0,0.484375,3.857142857142857,4.0,0.1224489795918367,4.2,0.1599999999999999,2.0,0,1,1,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.0,2.0,0.5,3.4285714285714284,3.0,0.2448979591836734,4.2,0.1599999999999999,4.0,1,0,1,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,1.04,2.875,3.0,0.609375,2.857142857142857,3.0,0.4081632653061224,4.4,0.24,1.0,0,1,1,0
1,0.0,16.0,0.0,4,3,1.0,1.0,0.0,0.0,1.0,0,2.8,0.96,3.0,3.0,0.75,3.5714285714285716,4.0,0.5306122448979592,4.6,0.24,4.0,0,1,1,0
1,0.0,16.0,0.0,3,2,1.0,1.0,1.0,0.0,1.0,0,3.4,0.24,2.5,2.0,1.0,3.857142857142857,4.0,0.1224489795918367,4.4,0.24,3.0,1,0,1,0
1,0.0,16.0,0.0,2,0,1.0,0.0,1.0,0.0,1.0,0,2.2,0.5599999999999999,2.75,3.0,0.9375,3.7142857142857144,4.0,0.489795918367347,4.6,0.24,1.0,0,1,1,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,1.0,1.0,0,2.8,0.5599999999999999,1.875,2.0,0.359375,2.0,2.0,0.5714285714285714,4.2,0.1599999999999999,3.0,1,0,1,0
1,0.0,16.0,0.0,2,3,1.0,1.0,0.0,0.0,0.0,0,2.752048253329982,0.5500167813668152,2.625,3.0,0.234375,3.5714285714285716,4.0,0.2448979591836734,4.2,0.1599999999999999,1.0,0,1,1,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.5,3.0,1.0,4.0,4.0,0.0,3.8,0.1599999999999999,4.0,1,0,1,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,1.0,1.0,0,2.8,0.1599999999999999,2.25,2.0,0.9375,4.0,4.0,0.0,5.0,0.0,5.0,0,1,1,0
1,0.0,16.0,0.0,3,2,0.0,0.0,0.0,0.0,1.0,1,2.4,0.24,2.5,3.0,0.5,2.5714285714285716,3.0,0.5306122448979592,4.4,0.24,5.0,1,0,1,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.625,2.5,0.984375,3.5714285714285716,4.0,0.5306122448979592,4.2,2.56,1.0,0,1,0,1
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.64,2.75,3.0,0.1875,3.2857142857142856,3.0,0.489795918367347,4.0,0.0,1.0,0,1,1,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.75,2.5,1.1875,3.857142857142857,4.0,0.1224489795918367,4.0,0.4,1.0,0,1,0,1
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,1.8,0.56,2.5,3.0,1.0,2.0,2.0,0.2857142857142857,3.8,0.5599999999999999,1.0,0,1,1,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.2,0.1599999999999999,2.375,2.0,1.734375,3.2857142857142856,3.0,0.489795918367347,4.6,0.6399999999999999,2.0,0,1,1,0
1,0.0,15.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.5,2.5,1.25,3.0,3.0,0.5714285714285714,4.4,0.24,1.0,0,1,1,0
1,0.0,16.0,1.0,3,3,1.0,0.0,1.0,0.0,1.0,0,2.8,0.5599999999999999,2.125,2.0,0.609375,3.7142857142857144,4.0,0.489795918367347,5.0,0.0,2.0,0,1,0,1
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.5,2.5,1.75,3.0,3.0,0.8571428571428571,3.8,0.1599999999999999,2.0,0,1,1,0
2,1.0,17.0,1.0,2,0,1.0,0.0,0.0,0.0,1.0,1,1.8,0.16,2.5,2.0,0.5,2.142857142857143,2.0,0.979591836734694,4.2,0.5599999999999999,2.0,1,0,1,0
2,1.0,17.0,1.0,3,2,1.0,0.0,0.0,0.0,1.0,1,1.6,0.24,2.75,2.5,1.1875,2.4285714285714284,2.0,1.9591836734693877,3.8,0.1599999999999999,4.0,1,0,0,1
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,2.25,2.0,1.4375,4.0,4.0,0.0,5.0,0.0,1.0,0,1,0,1
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,1,3.0,0.4,2.125,2.0,0.609375,3.7142857142857144,4.0,0.2040816326530612,4.0,0.4,3.0,0,1,1,0
1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.625,2.5,0.484375,2.857142857142857,3.0,0.6938775510204082,3.4,0.24,1.0,0,1,1,0
1,0.0,14.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,2.8,0.1599999999999999,2.125,2.0,1.109375,2.142857142857143,2.0,0.4081632653061224,4.2,0.96,4.0,1,0,1,0
1,0.0,14.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0,1.8,0.56,2.0,2.0,0.25,3.5714285714285716,4.0,0.2448979591836734,3.0,1.2,3.0,1,0,1,0
1,1.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,3.4,0.24,2.375,2.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,3.6,0.64,1.0,1,0,1,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.5,2.5,0.25,3.0,3.0,1.1428571428571428,3.4,1.04,1.0,0,1,1,0
1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.625,2.0,1.234375,4.0,4.0,0.0,5.0,0.0,1.0,1,0,1,0
1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1,2.8,0.5599999999999999,3.125,3.5,0.859375,2.857142857142857,3.0,1.5510204081632657,4.8,0.1599999999999999,1.0,0,1,1,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.625,2.5,0.484375,2.4285714285714284,3.0,1.673469387755102,5.0,0.0,1.0,0,1,1,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.5,2.5,0.25,2.7142857142857144,3.0,0.7755102040816327,3.2,0.5599999999999999,1.0,1,0,0,1
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.875,3.0,0.609375,3.7142857142857144,4.0,0.2040816326530612,3.2,0.1599999999999999,1.0,0,1,0,1
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.625,2.0,1.234375,3.857142857142857,4.0,0.1224489795918367,4.0,0.4,1.0,1,0,1,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,1.8,0.16,2.625,3.0,0.234375,2.7142857142857144,3.0,0.2040816326530612,2.4,0.64,1.0,0,1,1,0
1,1.0,14.0,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0,2.3906218655967906,0.2290980363356871,1.875,2.0,0.359375,2.142857142857143,2.0,0.4081632653061224,4.6,0.24,2.0,0,1,1,0
1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1,2.4,1.04,2.375,2.0,1.734375,3.4285714285714284,4.0,0.5306122448979592,4.6,0.6399999999999999,2.0,0,1,0,1
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.2,0.96,2.625,2.5,1.484375,2.4285714285714284,2.0,0.5306122448979592,4.6,0.24,1.0,0,1,1,0
1,0.0,15.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,1,4.0,0.0,1.875,2.0,0.359375,2.5714285714285716,3.0,0.816326530612245,3.2,1.36,2.0,1,0,1,0
