u1,a1,d1,u2,a2,d2,threshold,accuracy,balanced_accuracy,recall_sensitivity,specificity,precision_ppv,npv,f1_positive,TP,FP,TN,FN
64,linear,0.2,8,linear,0.05,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,linear,0.05,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,linear,0.05,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,linear,0.05,0.3,0.1932059447983015,0.5026178010471204,1.0,0.005235602094240838,0.18976545842217485,1.0,0.31899641577060933,178,760,4,0
64,linear,0.2,8,linear,0.05,0.35,0.23885350318471338,0.5286046238014,0.9943820224719101,0.06282722513089005,0.19820828667413215,0.9795918367346939,0.33053221288515405,177,716,48,1
64,linear,0.2,8,linear,0.05,0.4,0.3365180467091295,0.5758868168715807,0.9606741573033708,0.19109947643979058,0.21673003802281368,0.954248366013072,0.3536711478800414,171,618,146,7
64,linear,0.2,8,linear,0.05,0.5,0.6401273885350318,0.6833416671568915,0.7528089887640449,0.6138743455497382,0.3123543123543124,0.9142300194931774,0.4415156507413509,134,295,469,44
64,linear,0.2,8,linear,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,linear,0.0,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,linear,0.0,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,linear,0.0,0.3,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,linear,0.0,0.35,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,linear,0.0,0.4,0.1921443736730361,0.5019633507853403,1.0,0.003926701570680628,0.18956336528221512,1.0,0.3187108325872874,178,761,3,0
64,linear,0.2,8,linear,0.0,0.5,0.5658174097664543,0.6116756868051062,0.6853932584269663,0.5379581151832461,0.25684210526315787,0.880085653104925,0.37366003062787134,122,353,411,56
64,linear,0.2,8,tanh,0.1,0.15,0.22505307855626328,0.5222513089005235,1.0,0.04450261780104712,0.1960352422907489,1.0,0.3278084714548803,178,730,34,0
64,linear,0.2,8,tanh,0.1,0.2,0.28556263269639065,0.553091358315195,0.9831460674157303,0.12303664921465969,0.20710059171597633,0.9690721649484536,0.3421309872922776,175,670,94,3
64,linear,0.2,8,tanh,0.1,0.25,0.3673036093418259,0.5884022589564092,0.9438202247191011,0.23298429319371727,0.22281167108753316,0.9468085106382979,0.3605150214592275,168,586,178,10
64,linear,0.2,8,tanh,0.1,0.3,0.4469214437367304,0.6224042590740632,0.9044943820224719,0.3403141361256545,0.24210526315789474,0.9386281588447654,0.3819691577698695,161,504,260,17
64,linear,0.2,8,tanh,0.1,0.35,0.524416135881104,0.655097358668157,0.8651685393258427,0.44502617801047123,0.2664359861591695,0.9340659340659341,0.4074074074074074,154,424,340,24
64,linear,0.2,8,tanh,0.1,0.4,0.5796178343949044,0.6697379257603389,0.8146067415730337,0.524869109947644,0.2854330708661417,0.923963133640553,0.4227405247813411,145,363,401,33
64,linear,0.2,8,tanh,0.1,0.5,0.7006369426751592,0.7034090240602389,0.7078651685393258,0.6989528795811518,0.3539325842696629,0.9112627986348123,0.47191011235955055,126,230,534,52
64,linear,0.2,8,tanh,0.05,0.15,0.2070063694267516,0.5111256544502618,1.0,0.02225130890052356,0.19243243243243244,1.0,0.3227561196736174,178,747,17,0
64,linear,0.2,8,tanh,0.05,0.2,0.2611464968152866,0.5423480792987823,0.9943820224719101,0.09031413612565445,0.2029816513761468,0.9857142857142858,0.33714285714285713,177,695,69,1
64,linear,0.2,8,tanh,0.05,0.25,0.34501061571125263,0.5811224189658215,0.9606741573033708,0.20157068062827224,0.21895006402048656,0.9565217391304348,0.35662148070907196,171,610,154,7
64,linear,0.2,8,tanh,0.05,0.3,0.43842887473460723,0.6279413494911465,0.9325842696629213,0.32329842931937175,0.2430453879941435,0.9536679536679536,0.38559814169570267,166,517,247,12
64,linear,0.2,8,tanh,0.05,0.35,0.5212314225053079,0.6531340078828166,0.8651685393258427,0.4410994764397906,0.26506024096385544,0.9335180055401662,0.4057971014492754,154,427,337,24
64,linear,0.2,8,tanh,0.05,0.4,0.589171974522293,0.6713189011118301,0.8033707865168539,0.5392670157068062,0.28888888888888886,0.9217002237136466,0.424962852897474,143,352,412,35
64,linear,0.2,8,tanh,0.05,0.5,0.7123142250530785,0.7041443614330255,0.6910112359550562,0.7172774869109948,0.36283185840707965,0.9087893864013267,0.4758220502901354,123,216,548,55
64,linear,0.2,8,tanh,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,tanh,0.0,0.2,0.1942675159235669,0.5032722513089005,1.0,0.006544502617801047,0.18996798292422626,1.0,0.31928251121076234,178,759,5,0
64,linear,0.2,8,tanh,0.0,0.25,0.2505307855626327,0.5336490381787163,0.9887640449438202,0.07853403141361257,0.2,0.967741935483871,0.332703213610586,176,704,60,2
64,linear,0.2,8,tanh,0.0,0.3,0.34182590233545646,0.5791590681804812,0.9606741573033708,0.19764397905759162,0.2181122448979592,0.9556962025316456,0.35550935550935553,171,613,151,7
64,linear,0.2,8,tanh,0.0,0.35,0.4554140127388535,0.6319489381728337,0.9157303370786517,0.3481675392670157,0.24659606656580937,0.9466192170818505,0.38855780691299163,163,498,266,15
64,linear,0.2,8,tanh,0.0,0.4,0.5456475583864119,0.6595682098946997,0.8426966292134831,0.47643979057591623,0.2727272727272727,0.9285714285714286,0.41208791208791207,150,400,364,28
64,linear,0.2,8,tanh,0.0,0.5,0.6836518046709129,0.6864742043649626,0.6910112359550562,0.6819371727748691,0.3360655737704918,0.9045138888888888,0.4522058823529412,123,243,521,55
64,linear,0.2,8,sigmoid,0.1,0.15,0.19851380042462846,0.5058900523560209,1.0,0.011780104712041885,0.1907824222936763,1.0,0.32043204320432045,178,755,9,0
64,linear,0.2,8,sigmoid,0.1,0.2,0.2632696390658174,0.5415024413200776,0.9887640449438202,0.09424083769633508,0.20276497695852536,0.972972972972973,0.3365200764818356,176,692,72,2
64,linear,0.2,8,sigmoid,0.1,0.25,0.35668789808917195,0.5904759103476676,0.9662921348314607,0.21465968586387435,0.22279792746113988,0.9647058823529412,0.36210526315789476,172,600,164,6
64,linear,0.2,8,sigmoid,0.1,0.3,0.43842887473460723,0.6322504264956762,0.9438202247191011,0.3206806282722513,0.2445414847161572,0.9607843137254902,0.3884393063583815,168,519,245,10
64,linear,0.2,8,sigmoid,0.1,0.35,0.4978768577494692,0.6473542561327137,0.8876404494382022,0.40706806282722513,0.25859247135842883,0.9395770392749244,0.4005069708491762,158,453,311,20
64,linear,0.2,8,sigmoid,0.1,0.4,0.5562632696390658,0.661803635507971,0.8314606741573034,0.49214659685863876,0.27611940298507465,0.9261083743842364,0.41456582633053224,148,388,376,30
64,linear,0.2,8,sigmoid,0.1,0.5,0.678343949044586,0.6939746455673863,0.7191011235955056,0.668848167539267,0.3359580052493438,0.910873440285205,0.45796064400715564,128,253,511,50
64,linear,0.2,8,sigmoid,0.05,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,sigmoid,0.05,0.2,0.1910828025477707,0.5013089005235603,1.0,0.002617801047120419,0.18936170212765957,1.0,0.3184257602862254,178,762,2,0
64,linear,0.2,8,sigmoid,0.05,0.25,0.22717622080679406,0.5235602094240838,1.0,0.04712041884816754,0.19646799116997793,1.0,0.3284132841328413,178,728,36,0
64,linear,0.2,8,sigmoid,0.05,0.3,0.3057324840764331,0.5633713747867521,0.9775280898876404,0.14921465968586387,0.2111650485436893,0.9661016949152542,0.3473053892215569,174,650,114,4
64,linear,0.2,8,sigmoid,0.05,0.35,0.4118895966029724,0.6137346314489087,0.9382022471910112,0.2892670157068063,0.2352112676056338,0.9525862068965517,0.3761261261261261,167,543,221,11
64,linear,0.2,8,sigmoid,0.05,0.4,0.5095541401273885,0.6545532090122947,0.8876404494382022,0.4214659685863874,0.2633333333333333,0.9415204678362573,0.40616966580976865,158,442,322,20
64,linear,0.2,8,sigmoid,0.05,0.5,0.6772823779193206,0.6933201953056062,0.7191011235955056,0.6675392670157068,0.33507853403141363,0.9107142857142857,0.45714285714285713,128,254,510,50
64,linear,0.2,8,sigmoid,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,sigmoid,0.0,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,sigmoid,0.0,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,sigmoid,0.0,0.3,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,sigmoid,0.0,0.35,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,sigmoid,0.0,0.4,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,8,sigmoid,0.0,0.5,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,relu,0.1,0.15,0.24522292993630573,0.5346858638743456,1.0,0.0693717277486911,0.20022497187851518,1.0,0.3336457357075914,178,711,53,0
64,linear,0.2,4,relu,0.1,0.2,0.3036093418259023,0.5642170127654568,0.9831460674157303,0.14528795811518325,0.2113526570048309,0.9736842105263158,0.34791252485089463,175,653,111,3
64,linear,0.2,4,relu,0.1,0.25,0.37154989384288745,0.5953291370080593,0.9550561797752809,0.2356020942408377,0.22546419098143236,0.9574468085106383,0.3648068669527897,170,584,180,8
64,linear,0.2,4,relu,0.1,0.3,0.4416135881104034,0.6320592387787517,0.9382022471910112,0.32591623036649214,0.24486803519061584,0.9576923076923077,0.3883720930232558,167,515,249,11
64,linear,0.2,4,relu,0.1,0.35,0.5031847133757962,0.6549355844461439,0.898876404494382,0.4109947643979058,0.26229508196721313,0.9457831325301205,0.40609137055837563,160,450,314,18
64,linear,0.2,4,relu,0.1,0.4,0.5562632696390658,0.6553400200011765,0.8146067415730337,0.49607329842931935,0.27358490566037735,0.9199029126213593,0.4096045197740113,145,385,379,33
64,linear,0.2,4,relu,0.1,0.5,0.6656050955414012,0.6904303194305548,0.7303370786516854,0.650523560209424,0.327455919395466,0.9119266055045872,0.45217391304347826,130,267,497,48
64,linear,0.2,4,relu,0.05,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,relu,0.05,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,relu,0.05,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,relu,0.05,0.3,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,relu,0.05,0.35,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,relu,0.05,0.4,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,relu,0.05,0.5,0.44798301486199577,0.5778134007882817,0.7865168539325843,0.36910994764397903,0.22508038585209003,0.88125,0.35,140,482,282,38
64,linear,0.2,4,relu,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,relu,0.0,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,relu,0.0,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,relu,0.0,0.3,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,relu,0.0,0.35,0.21337579617834396,0.5150523560209425,1.0,0.030104712041884817,0.19368879216539717,1.0,0.3245214220601641,178,741,23,0
64,linear,0.2,4,relu,0.0,0.4,0.2823779193205945,0.5403553150185305,0.9550561797752809,0.1256544502617801,0.20286396181384247,0.9230769230769231,0.3346456692913386,170,668,96,8
64,linear,0.2,4,relu,0.0,0.5,0.45222929936305734,0.582585740337667,0.7921348314606742,0.3730366492146597,0.22741935483870968,0.8850931677018633,0.3533834586466165,141,479,285,37
64,linear,0.2,4,linear,0.1,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,linear,0.1,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,linear,0.1,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,linear,0.1,0.3,0.1932059447983015,0.5026178010471204,1.0,0.005235602094240838,0.18976545842217485,1.0,0.31899641577060933,178,760,4,0
64,linear,0.2,4,linear,0.1,0.35,0.2091295116772824,0.5102800164715572,0.9943820224719101,0.02617801047120419,0.19218241042345277,0.9523809523809523,0.3221110100090992,177,744,20,1
64,linear,0.2,4,linear,0.1,0.4,0.29723991507430997,0.5559812341902465,0.9719101123595506,0.1400523560209424,0.20843373493975903,0.9553571428571429,0.34325396825396826,173,657,107,5
64,linear,0.2,4,linear,0.1,0.5,0.6358811040339702,0.6914965586210954,0.7808988764044944,0.6020942408376964,0.31376975169300225,0.9218436873747495,0.4476650563607085,139,304,460,39
64,linear,0.2,4,linear,0.05,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,linear,0.05,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,linear,0.05,0.25,0.20276008492569003,0.5085078534031413,1.0,0.017015706806282723,0.1916038751345533,1.0,0.3215898825654923,178,751,13,0
64,linear,0.2,4,linear,0.05,0.3,0.2611464968152866,0.5380390022942526,0.9831460674157303,0.09293193717277487,0.20161290322580644,0.9594594594594594,0.33460803059273425,175,693,71,3
64,linear,0.2,4,linear,0.05,0.35,0.3492569002123142,0.5751220660038826,0.9382022471910112,0.21204188481675393,0.21716514954486346,0.9364161849710982,0.3526927138331573,167,602,162,11
64,linear,0.2,4,linear,0.05,0.4,0.48089171974522293,0.636883051944232,0.8876404494382022,0.38612565445026176,0.25199362041467305,0.9365079365079365,0.39254658385093166,158,469,295,20
64,linear,0.2,4,linear,0.05,0.5,0.6751592356687898,0.6812386022707217,0.6910112359550562,0.6714659685863874,0.32887700534759357,0.903169014084507,0.44565217391304346,123,251,513,55
64,linear,0.2,4,linear,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,linear,0.0,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,linear,0.0,0.25,0.20382165605095542,0.5091623036649214,1.0,0.01832460732984293,0.19181034482758622,1.0,0.321880650994575,178,750,14,0
64,linear,0.2,4,linear,0.0,0.3,0.2367303609341826,0.5294502617801047,1.0,0.058900523560209424,0.19843924191750278,1.0,0.3311627906976744,178,719,45,0
64,linear,0.2,4,linear,0.0,0.35,0.30254777070063693,0.5570989469968822,0.9662921348314607,0.14790575916230367,0.20899149453219928,0.9495798319327731,0.3436563436563437,172,651,113,6
64,linear,0.2,4,linear,0.0,0.4,0.4256900212314225,0.6157788693452556,0.9213483146067416,0.3102094240837696,0.23733719247467439,0.9442231075697212,0.37744533947065595,164,527,237,14
64,linear,0.2,4,linear,0.0,0.5,0.6443736730360934,0.6816503911994823,0.7415730337078652,0.6217277486910995,0.31353919239904987,0.9117082533589251,0.44073455759599334,132,289,475,46
64,linear,0.2,4,tanh,0.1,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,tanh,0.1,0.2,0.1942675159235669,0.5032722513089005,1.0,0.006544502617801047,0.18996798292422626,1.0,0.31928251121076234,178,759,5,0
64,linear,0.2,4,tanh,0.1,0.25,0.2208067940552017,0.5196335078534031,1.0,0.03926701570680628,0.19517543859649122,1.0,0.326605504587156,178,734,30,0
64,linear,0.2,4,tanh,0.1,0.3,0.2781316348195329,0.5463556679804694,0.9775280898876404,0.11518324607329843,0.20470588235294118,0.9565217391304348,0.33852140077821014,174,676,88,4
64,linear,0.2,4,tanh,0.1,0.35,0.37261146496815284,0.5916745102653097,0.9438202247191011,0.2395287958115183,0.22429906542056074,0.9481865284974094,0.36245954692556637,168,581,183,10
64,linear,0.2,4,tanh,0.1,0.4,0.4830148619957537,0.6381919524677921,0.8876404494382022,0.3887434554973822,0.2528,0.9369085173501577,0.39352428393524286,158,467,297,20
64,linear,0.2,4,tanh,0.1,0.5,0.6868365180467091,0.6905920936525678,0.6966292134831461,0.6845549738219895,0.33972602739726027,0.9064124783362218,0.4567219152854512,124,241,523,54
64,linear,0.2,4,tanh,0.05,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,tanh,0.05,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,tanh,0.05,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,tanh,0.05,0.3,0.21337579617834396,0.5150523560209425,1.0,0.030104712041884817,0.19368879216539717,1.0,0.3245214220601641,178,741,23,0
64,linear,0.2,4,tanh,0.05,0.35,0.27282377919320594,0.5473924936760985,0.9887640449438202,0.10602094240837696,0.2048894062863795,0.9759036144578314,0.3394406943105111,176,683,81,2
64,linear,0.2,4,tanh,0.05,0.4,0.39065817409766457,0.6006456262133066,0.9382022471910112,0.2630890052356021,0.22876712328767124,0.9481132075471698,0.36784140969163,167,563,201,11
64,linear,0.2,4,tanh,0.05,0.5,0.6592356687898089,0.6929672333666687,0.7471910112359551,0.6387434554973822,0.3251833740831296,0.9155722326454033,0.45315161839863716,133,276,488,45
64,linear,0.2,4,tanh,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,tanh,0.0,0.2,0.26008492569002123,0.543848167539267,1.0,0.08769633507853403,0.20342857142857143,1.0,0.3380816714150047,178,697,67,0
64,linear,0.2,4,tanh,0.0,0.25,0.38004246284501064,0.6005647391023001,0.9550561797752809,0.24607329842931938,0.22788203753351208,0.9591836734693877,0.36796536796536794,170,576,188,8
64,linear,0.2,4,tanh,0.0,0.3,0.4745222929936306,0.6415745043826108,0.9101123595505618,0.3730366492146597,0.25273010920436817,0.946843853820598,0.3956043956043956,162,479,285,16
64,linear,0.2,4,tanh,0.0,0.35,0.529723991507431,0.6540605329725278,0.8539325842696629,0.45418848167539266,0.2671353251318102,0.9302949061662198,0.4069611780455154,152,417,347,26
64,linear,0.2,4,tanh,0.0,0.4,0.5923566878980892,0.6819004059062298,0.8258426966292135,0.5379581151832461,0.294,0.9298642533936652,0.4336283185840708,147,353,411,31
64,linear,0.2,4,tanh,0.0,0.5,0.692144373673036,0.7067915759750574,0.7303370786516854,0.6832460732984293,0.34946236559139787,0.9157894736842105,0.4727272727272727,130,242,522,48
64,linear,0.2,4,sigmoid,0.1,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.1,0.2,0.3174097664543524,0.5684157891640685,0.9719101123595506,0.1649214659685864,0.21331689272503082,0.9618320610687023,0.34984833164812945,173,638,126,5
64,linear,0.2,4,sigmoid,0.1,0.25,0.40445859872611467,0.6113080181187128,0.9438202247191011,0.2787958115183246,0.2336578581363004,0.9551569506726457,0.3745819397993311,168,551,213,10
64,linear,0.2,4,sigmoid,0.1,0.3,0.4543524416135881,0.6269854109065239,0.9044943820224719,0.3494764397905759,0.24468085106382978,0.9401408450704225,0.38516746411483255,161,497,267,17
64,linear,0.2,4,sigmoid,0.1,0.35,0.505307855626327,0.6454717924583799,0.8707865168539326,0.4201570680628272,0.2591973244147157,0.9331395348837209,0.39948453608247425,155,443,321,23
64,linear,0.2,4,sigmoid,0.1,0.4,0.5562632696390658,0.6704217895170304,0.8539325842696629,0.4869109947643979,0.27941176470588236,0.9346733668341709,0.42105263157894735,152,392,372,26
64,linear,0.2,4,sigmoid,0.1,0.5,0.648619957537155,0.6885772692511324,0.7528089887640449,0.6243455497382199,0.3182897862232779,0.9155470249520153,0.44741235392320533,134,287,477,44
64,linear,0.2,4,sigmoid,0.05,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.05,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.05,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.05,0.3,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.05,0.35,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.05,0.4,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.05,0.5,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.0,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.0,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.0,0.3,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.0,0.35,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.0,0.4,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.2,4,sigmoid,0.0,0.5,0.20276008492569003,0.5085078534031413,1.0,0.017015706806282723,0.1916038751345533,1.0,0.3215898825654923,178,751,13,0
64,linear,0.1,16,relu,0.1,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.1,16,relu,0.1,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.1,16,relu,0.1,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.1,16,relu,0.1,0.3,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.1,16,relu,0.1,0.35,0.20276008492569003,0.5063533149008765,0.9943820224719101,0.01832460732984293,0.19093851132686085,0.9333333333333333,0.32036199095022627,177,750,14,1
64,linear,0.1,16,relu,0.1,0.4,0.3067940552016985,0.5489440555326783,0.9382022471910112,0.15968586387434555,0.20642768850432633,0.9172932330827067,0.3383991894630192,167,642,122,11
64,linear,0.1,16,relu,0.1,0.5,0.6210191082802548,0.654325254426731,0.7078651685393258,0.6007853403141361,0.2923433874709977,0.898238747553816,0.41379310344827586,126,305,459,52
64,linear,0.1,16,relu,0.05,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.1,16,relu,0.05,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.1,16,relu,0.05,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.1,16,relu,0.05,0.3,0.19957537154989385,0.506544502617801,1.0,0.013089005235602094,0.19098712446351931,1.0,0.3207207207207207,178,754,10,0
64,linear,0.1,16,relu,0.05,0.35,0.22823779193205945,0.5177510441790694,0.9831460674157303,0.05235602094240838,0.1946607341490545,0.9302325581395349,0.32497678737233054,175,724,40,3
64,linear,0.1,16,relu,0.05,0.4,0.30254777070063693,0.5484807929878228,0.9438202247191011,0.1531413612565445,0.20613496932515338,0.9212598425196851,0.338368580060423,168,647,117,10
64,linear,0.1,16,relu,0.05,0.5,0.5987261146496815,0.6535090299429378,0.7415730337078652,0.5654450261780105,0.28448275862068967,0.9037656903765691,0.411214953271028,132,332,432,46
64,linear,0.1,16,relu,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
64,linear,0.1,16,relu,0.0,0.2,0.1921443736730361,0.5019633507853403,1.0,0.003926701570680628,0.18956336528221512,1.0,0.3187108325872874,178,761,3,0
64,linear,0.1,16,relu,0.0,0.25,0.208067940552017,0.5096255662097771,0.9943820224719101,0.024869109947643978,0.19197396963123645,0.95,0.32181818181818184,177,745,19,1
64,linear,0.1,16,relu,0.0,0.3,0.25796178343949044,0.540384728513442,0.9943820224719101,0.08638743455497382,0.2022857142857143,0.9850746268656716,0.33618233618233617,177,698,66,1
64,linear,0.1,16,relu,0.0,0.35,0.32590233545647557,0.5714968527560444,0.9662921348314607,0.17670157068062828,0.21473158551810237,0.9574468085106383,0.35137895812053116,172,629,135,6
64,linear,0.1,16,relu,0.0,0.4,0.4299363057324841,0.618396670392376,0.9213483146067416,0.31544502617801046,0.23871906841339155,0.9450980392156862,0.3791907514450867,164,523,241,14
64,linear,0.1,16,relu,0.0,0.5,0.6592356687898089,0.6800400023530796,0.7134831460674157,0.6465968586387435,0.3198992443324937,0.9064220183486239,0.44173913043478263,127,270,494,51
64,linear,0.1,16,linear,0.1,0.15,0.21337579617834396,0.5150523560209425,1.0,0.030104712041884817,0.19368879216539717,1.0,0.3245214220601641,178,741,23,0
64,linear,0.1,16,linear,0.1,0.2,0.25902335456475584,0.541039178775222,0.9943820224719101,0.08769633507853403,0.20251716247139587,0.9852941176470589,0.3365019011406844,177,697,67,1
64,linear,0.1,16,linear,0.1,0.25,0.3354564755838641,0.5795414436143302,0.9719101123595506,0.18717277486910994,0.21788413098236775,0.9662162162162162,0.3559670781893004,173,621,143,5
