,PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN.5,CONVIVEN.6,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO_BIN_0,GENERO_BIN_1,GENERO_BIN_2,ORIENTSEX.BN_1,ORIENTSEX.BN_2,ORIENTSEX.BN_3
1609,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.5,3.0,0.5,3.0,3.0,0.2857142857142857,4.4,0.24,1.0,0,1,0,1,0,0
1610,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.25,2.0,0.1875,2.857142857142857,3.0,1.5510204081632657,2.4,2.24,5.0,1,0,0,1,0,0
1611,1,0.0,17.0,1.0,4,4,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.5,2.5,0.75,4.0,4.0,0.0,3.8,0.5599999999999999,4.0,1,0,0,0,1,0
1612,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.0,2.0,1.0,3.5714285714285716,4.0,1.1020408163265307,3.8,2.56,1.0,0,1,0,1,0,0
1613,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.25,2.0,0.9375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
1614,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,3.4,0.24,3.125,3.0,0.609375,3.5714285714285716,4.0,0.5306122448979592,5.0,0.0,2.0,0,1,0,1,0,0
1615,1,0.0,17.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.25,2.5,0.6875,3.857142857142857,4.0,0.1224489795918367,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
1616,1,0.0,17.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.25,2.0,0.9375,3.7142857142857144,4.0,0.489795918367347,4.4,0.24,4.0,1,0,0,0,1,0
1617,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.875,3.0,0.359375,3.857142857142857,4.0,0.1224489795918367,3.8,0.5599999999999999,2.0,0,1,0,1,0,0
1618,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.8,0.1599999999999999,2.5,2.5,1.75,4.0,4.0,0.0,4.8,0.1599999999999999,2.0,0,1,0,1,0,0
1619,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.375,2.0,0.734375,4.0,4.0,0.0,5.0,0.0,2.0,0,1,0,1,0,0
1620,1,0.0,17.0,1.0,2,2,1.0,0.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.25,2.0,0.9375,2.857142857142857,4.0,1.8367346938775508,4.8,0.1599999999999999,3.0,1,0,0,1,0,0
1621,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.625,3.0,0.734375,3.7142857142857144,4.0,0.489795918367347,4.2,0.5599999999999999,5.0,1,0,0,1,0,0
1622,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.2,0.1599999999999999,2.25,2.0,1.6875,3.7142857142857144,4.0,0.489795918367347,4.2,0.5599999999999999,5.0,1,0,0,1,0,0
1623,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.8,1.36,2.5,2.5,0.75,3.0,3.0,0.8571428571428571,4.0,0.8,4.0,1,0,0,1,0,0
1624,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.875,3.0,0.859375,3.7142857142857144,4.0,0.2040816326530612,3.4,0.64,4.0,1,0,0,1,0,0
1625,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,3.4,0.24,2.5,3.0,0.5,3.142857142857143,4.0,1.2653061224489797,4.2,0.5599999999999999,3.0,1,0,0,1,0,0
1626,1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,0.64,2.375,3.0,0.734375,3.5714285714285716,4.0,0.5306122448979593,4.6,0.24,2.0,0,1,0,0,0,1
1627,1,1.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.64,2.375,2.5,0.984375,2.7142857142857144,4.0,2.2040816326530615,1.8,2.5600000000000005,1.0,1,0,0,1,0,0
1628,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.375,2.5,0.984375,3.4285714285714284,4.0,0.5306122448979592,4.6,0.24,3.0,0,0,1,0,1,0
1629,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,2.6,0.64,2.875,3.0,1.359375,3.2857142857142856,4.0,0.7755102040816327,4.2,0.5599999999999999,1.0,1,0,0,0,0,1
1630,1,0.0,15.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,3.8,0.1599999999999999,2.25,2.0,0.4375,3.0,4.0,1.4285714285714286,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
1631,1,0.0,15.0,0.0,0,1,0.0,0.0,0.0,1.0,1.0,0,2.4,1.8400000000000003,2.125,2.0,0.109375,2.5714285714285716,3.0,1.959183673469388,3.4,1.84,1.0,1,0,0,1,0,0
1632,1,0.0,15.0,1.0,4,3,1.0,1.0,0.0,0.0,1.0,0,2.7906218655967905,0.1566005438582548,2.25,2.0,0.9375,3.2857142857142856,3.0,0.489795918367347,3.2,0.5599999999999999,1.0,0,1,0,0,1,0
1633,1,0.0,15.0,1.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.6,0.24,2.375,2.0,1.984375,2.142857142857143,2.0,1.2653061224489794,3.0,1.6,4.0,1,0,0,0,1,0
1634,2,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.875,2.5,0.859375,2.7142857142857144,3.0,0.489795918367347,4.0,0.4,1.0,1,0,0,0,0,1
1635,1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,1.2,2.75,2.5,1.1875,3.4285714285714284,4.0,0.5306122448979592,1.8,0.9600000000000002,1.0,1,0,0,1,0,0
1636,2,0.0,17.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,0,3.4,0.24,2.375,2.5,0.984375,2.2857142857142856,2.0,0.2040816326530612,4.6,0.24,2.0,0,1,0,0,1,0
1637,1,0.0,17.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.375,2.0,0.234375,3.5714285714285716,4.0,0.5306122448979592,4.4,0.64,1.0,1,0,0,1,0,0
1638,1,0.0,17.0,1.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,1.04,2.625,3.0,0.734375,1.1428571428571428,1.0,0.1224489795918367,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
1639,1,0.0,17.0,1.0,4,4,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.5,2.5,1.25,2.5714285714285716,3.0,1.959183673469388,5.0,0.0,3.0,0,1,0,1,0,0
1640,1,1.0,17.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,1.36,1.75,1.5,0.6875,2.4285714285714284,3.0,1.673469387755102,3.6,1.44,1.0,1,0,0,1,0,0
1641,2,1.0,17.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0,3.4,0.64,2.25,2.0,1.4375,2.531062914500807,3.0,1.8536295426596057,4.6,0.6399999999999999,1.0,0,1,0,0,1,0
1642,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.625,2.5,1.484375,4.0,4.0,0.0,3.8,0.96,1.0,0,1,0,1,0,0
1643,1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,1.6,0.24,2.75,3.0,1.6875,3.5714285714285716,4.0,0.5306122448979592,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
1644,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.8,2.125,2.5,0.859375,2.531062914500807,3.0,1.8536295426596057,2.8,1.36,1.0,1,0,0,1,0,0
1645,2,1.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.5,2.5,1.25,3.0,3.0,0.5714285714285714,2.0,0.4,4.0,1,0,0,1,0,0
1646,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.0,1.2,2.75,3.0,1.4375,3.5714285714285716,4.0,0.5306122448979592,4.6,0.6399999999999999,2.0,0,1,0,1,0,0
1647,1,0.0,16.0,0.0,2,2,1.0,0.0,1.0,0.0,1.0,0,3.2,0.5599999999999999,2.25,2.0,0.9375,3.0,3.0,0.8571428571428571,3.8,0.1599999999999999,1.0,0,1,0,1,0,0
1648,1,0.0,16.0,0.0,1,2,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.25,2.5,0.6875,3.857142857142857,4.0,0.1224489795918367,4.6,0.24,2.0,1,0,0,1,0,0
1649,1,0.0,16.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.3991018454906787,2.4144439655172416,0.1341968291381966,3.261904393338928,3.344008006004503,0.1709657741508746,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
1650,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,1,3.2,0.1599999999999999,2.75,3.0,0.6875,3.67392005735795,4.0,0.4765061462495985,4.4,0.64,4.0,1,0,0,1,0,0
1651,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.25,2.5,1.1875,3.0,3.0,0.2857142857142857,4.0,0.0,5.0,1,0,0,1,0,0
1652,1,0.0,17.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.875,2.5,0.859375,3.7142857142857144,4.0,0.489795918367347,3.6,0.24,5.0,1,0,0,1,0,0
1653,1,0.0,16.0,0.0,0,1,0.0,0.0,0.0,0.0,1.0,0,4.0,0.0,2.625,3.0,1.734375,4.0,4.0,0.0,5.0,0.0,1.0,0,1,0,0,1,0
1654,1,0.0,16.0,1.0,3,3,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,2.875,3.0,0.359375,3.2857142857142856,3.0,0.489795918367347,3.8,0.1599999999999999,3.0,1,0,0,1,0,0
1655,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.25,2.0,0.9375,3.2857142857142856,4.0,0.7755102040816327,2.4,1.4400000000000002,5.0,1,0,0,1,0,0
1656,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,4.0,0.0,2.25,2.0,1.4375,2.9062868580006436,3.344008006004503,1.5795523481873504,3.0,0.0,4.0,1,0,0,1,0,0
1657,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.25,2.0,0.4375,3.388205771643664,3.7174404015056464,0.4942563831072024,4.0,1.2,1.0,0,1,0,1,0,0
1658,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.5,2.5,0.25,3.0,3.0,0.2857142857142857,3.6,0.24,1.0,0,0,1,1,0,0
1659,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.875,3.0,0.609375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.24,4.0,1,0,0,1,0,0
1660,1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.625,2.5,0.484375,3.2857142857142856,3.0,0.489795918367347,4.4,0.24,1.0,0,1,0,1,0,0
1661,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,1,3.4,0.64,2.0,2.0,1.0,3.4285714285714284,4.0,0.5306122448979592,3.6,0.64,4.0,1,0,0,1,0,0
1662,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.5,2.5,0.75,3.7142857142857144,4.0,0.489795918367347,5.0,0.0,4.0,1,0,0,1,0,0
1663,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.25,2.0,0.1875,2.4285714285714284,3.0,0.5306122448979592,4.0,0.0,2.0,0,1,0,0,1,0
1664,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,1.75,2.0,0.4375,3.7142857142857144,4.0,0.489795918367347,3.0,0.4,3.0,1,0,0,1,0,0
1665,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.625,3.0,1.734375,3.7142857142857144,4.0,0.2040816326530612,3.4,0.64,1.0,1,0,0,1,0,0
1666,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,0.64,2.25,2.5,1.1875,3.0,3.0,0.5714285714285714,4.0,0.8,1.0,0,1,0,1,0,0
1667,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.625,3.0,0.234375,3.906286858000643,4.0,0.0526929179003495,3.4,1.04,1.0,0,1,0,1,0,0
1668,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.125,2.0,0.609375,4.0,4.0,0.0,3.8,0.5599999999999999,2.0,0,1,0,1,0,0
1669,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.125,2.0,0.359375,2.5714285714285716,3.0,0.8163265306122449,3.4,0.64,1.0,1,0,0,1,0,0
1670,1,1.0,17.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0,0,1,0,1,0
1671,1,0.0,16.0,1.0,3,2,1.0,0.0,1.0,0.0,0.0,0,2.6,0.24,3.0,3.0,0.25,2.5714285714285716,3.0,0.816326530612245,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
1672,1,1.0,17.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.25,2.5,1.1875,3.7142857142857144,4.0,0.489795918367347,4.0,0.8,1.0,0,1,0,0,1,0
1673,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,1.0,0.0,0,3.8,0.1599999999999999,1.875,2.0,0.359375,3.4285714285714284,3.0,0.2448979591836734,2.6,1.04,5.0,1,0,0,1,0,0
1674,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.75,2.5,1.1875,3.857142857142857,4.0,0.1224489795918367,3.6,0.24,3.0,1,0,0,1,0,0
1675,1,0.0,16.0,1.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.8,2.75,3.0,1.4375,3.0,3.0,0.5714285714285714,4.0,0.4,1.0,1,0,0,1,0,0
1676,1,0.0,16.0,0.0,2,2,0.0,1.0,0.0,0.0,1.0,0,2.8,0.96,2.375,2.5,0.484375,3.7142857142857144,4.0,0.2040816326530612,3.4,0.24,3.0,1,0,0,1,0,0
1677,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,0.96,2.0,2.0,0.5,3.857142857142857,4.0,0.1224489795918367,3.0,0.0,1.0,0,1,0,1,0,0
1678,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,3.125,3.5,1.109375,4.0,4.0,0.0,5.0,0.0,2.0,1,0,0,1,0,0
1679,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.5,3.0,0.5,3.142857142857143,4.0,0.979591836734694,3.8,0.1599999999999999,1.0,0,1,0,1,0,0
1680,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,1.36,2.625,3.0,1.234375,2.7142857142857144,3.0,1.346938775510204,3.6,1.84,4.0,1,0,0,1,0,0
1681,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,2.5,3.0,0.5,3.4285714285714284,4.0,0.5306122448979592,3.8,0.1599999999999999,1.0,0,1,0,1,0,0
1682,1,0.0,16.0,1.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.0,2.0,0.5,4.0,4.0,0.0,4.4,0.6399999999999999,2.0,0,1,0,1,0,0
1683,1,0.0,16.0,0.0,3,2,1.0,0.0,0.0,0.0,0.0,0,3.2,0.1599999999999999,2.375,2.5,0.484375,3.7142857142857144,4.0,0.2040816326530612,4.0,0.4,5.0,1,0,0,1,0,0
1684,1,0.0,16.0,1.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,1.36,2.25,2.0,0.9375,2.7142857142857144,4.0,2.2040816326530615,4.4,0.64,2.0,0,1,0,1,0,0
1685,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.5,2.0,1.0,4.0,4.0,0.0,4.6,0.24,1.0,0,1,0,1,0,0
1686,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.5,2.5,0.25,3.4285714285714284,4.0,0.5306122448979592,3.0,0.0,1.0,1,0,0,1,0,0
1687,1,0.0,17.0,0.0,2,0,0.0,1.0,0.0,0.0,0.0,0,2.6,1.04,2.875,3.0,0.359375,3.5714285714285716,4.0,0.5306122448979592,3.8,0.1599999999999999,3.0,1,0,0,1,0,0
1688,1,0.0,16.0,0.0,2,0,1.0,0.0,0.0,0.0,1.0,0,3.0,0.4,2.875,3.0,0.359375,3.4285714285714284,4.0,0.5306122448979592,4.4,0.6399999999999999,3.0,1,0,0,1,0,0
1689,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,3.0,3.0,0.5,4.0,4.0,0.0,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
1690,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,1.36,2.125,2.0,1.359375,3.5714285714285716,4.0,1.1020408163265307,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
1691,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,1.04,2.875,3.0,0.609375,3.857142857142857,4.0,0.1224489795918367,3.8,2.16,4.0,1,0,0,1,0,0
1692,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.25,2.0,1.4375,2.7142857142857144,3.0,0.489795918367347,4.8,0.1599999999999999,1.0,0,1,0,0,0,1
1693,1,0.0,16.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,2.625,3.0,0.234375,1.8571428571428572,1.0,0.979591836734694,5.0,0.0,3.0,0,1,0,1,0,0
1694,1,0.0,16.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.375,2.0,0.734375,3.4285714285714284,4.0,0.5306122448979593,3.8,0.1599999999999999,3.0,0,1,0,0,1,0
1695,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,3.5,4.0,0.5,3.7142857142857144,4.0,0.2040816326530612,2.6,1.8400000000000003,5.0,1,0,0,1,0,0
1696,1,0.0,16.0,0.0,3,3,1.0,1.0,1.0,0.0,1.0,1,2.8,0.5599999999999999,2.625,3.0,1.234375,2.857142857142857,2.0,0.979591836734694,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
1697,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.4,0.64,2.375,2.5,1.484375,3.7142857142857144,4.0,0.2040816326530612,5.0,0.0,3.0,1,0,0,1,0,0
1698,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.375,2.5,0.984375,3.857142857142857,4.0,0.1224489795918367,3.4,0.64,2.0,1,0,0,0,0,1
1699,1,0.0,17.0,0.0,4,4,0.0,1.0,0.0,1.0,1.0,0,3.2,0.1599999999999999,2.375,2.0,0.234375,4.0,4.0,0.0,4.0,0.0,2.0,0,1,0,1,0,0
1700,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,1.36,3.375,3.5,0.484375,2.857142857142857,3.0,0.6938775510204082,4.6,0.6399999999999999,1.0,0,1,0,0,0,1
1701,1,0.0,16.0,1.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.5,2.5,0.25,2.857142857142857,3.0,0.4081632653061225,4.6,0.24,5.0,1,0,0,1,0,0
1702,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,1.875,2.0,0.359375,3.142857142857143,4.0,1.8367346938775508,4.2,0.5599999999999999,3.0,1,0,0,1,0,0
1703,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,1.4,0.24,2.125,2.0,0.859375,3.5714285714285716,4.0,0.2448979591836734,4.8,0.1599999999999999,4.0,1,0,0,1,0,0
1704,1,0.0,16.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0,1.6,0.64,3.25,3.5,0.9375,3.142857142857143,3.0,0.979591836734694,4.6,0.24,1.0,0,1,0,1,0,0
1705,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.6,1.04,2.125,2.0,1.109375,3.142857142857143,4.0,1.8367346938775508,3.8,0.1599999999999999,1.0,0,1,0,1,0,0
1706,1,0.0,17.0,0.0,4,4,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.625,2.5,0.484375,3.4285714285714284,4.0,0.5306122448979592,4.6,0.24,2.0,0,1,0,1,0,0
1707,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,1.875,2.0,0.609375,3.5714285714285716,4.0,0.2448979591836734,4.0,0.4,1.0,1,0,0,1,0,0
1708,1,0.0,17.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0,3.2,0.1599999999999999,2.125,2.0,0.609375,4.0,4.0,0.0,3.802447552447553,2.161002983030955,2.0,0,1,0,1,0,0
1709,1,0.0,17.0,0.0,4,3,1.0,1.0,0.0,0.0,0.0,0,3.2,0.1599999999999999,2.375,2.5,0.984375,3.4285714285714284,4.0,0.816326530612245,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
1710,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,1,3.2,0.1599999999999999,2.0,2.0,0.5,3.4285714285714284,4.0,1.1020408163265307,4.8,0.1599999999999999,2.0,0,1,0,1,0,0
1711,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.75,3.0,0.4375,3.2857142857142856,3.0,0.489795918367347,4.4,0.24,1.0,0,1,0,1,0,0
1712,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.125,2.5,0.859375,3.4285714285714284,4.0,0.5306122448979592,5.0,0.0,1.0,0,1,0,1,0,0
1713,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.875,3.0,0.359375,2.5714285714285716,2.0,0.5306122448979592,3.8,1.36,2.0,0,1,0,1,0,0
1714,1,0.0,17.0,0.0,4,4,1.0,1.0,0.0,0.0,1.0,0,1.6,0.24,2.5,2.5,0.25,3.3278301042151632,4.0,0.7620864750891244,2.0,0.4,1.0,0,1,0,1,0,0
1715,1,0.0,17.0,0.0,4,2,1.0,1.0,0.0,0.0,0.0,0,3.2,0.96,2.75,3.0,0.9375,3.142857142857143,3.0,0.4081632653061224,3.6,1.04,1.0,0,1,0,0,1,0
1716,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.875,3.0,1.359375,3.857142857142857,4.0,0.1224489795918367,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
1717,1,0.0,17.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.5,3.0,0.5,3.2857142857142856,4.0,0.7755102040816327,3.6,0.24,3.0,1,0,0,1,0,0
1718,1,0.0,17.0,0.0,3,0,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.625,3.0,1.234375,2.5714285714285716,3.0,0.8163265306122449,5.0,0.0,1.0,0,1,0,1,0,0
1719,1,0.0,17.0,0.0,3,3,1.0,0.0,0.0,0.0,1.0,0,3.6,0.24,2.875,3.0,0.359375,3.0,3.0,0.2857142857142857,3.6,0.24,1.0,1,0,0,1,0,0
1720,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.125,2.0,0.359375,3.7142857142857144,4.0,0.489795918367347,4.4,0.24,2.0,1,0,0,0,1,0
1721,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.2,0.96,2.75,3.0,0.4375,3.142857142857143,3.0,0.1224489795918367,4.0,0.0,1.0,1,0,0,0,1,0
1722,1,0.0,17.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,3.0,0.0,2.75,3.0,1.4375,4.0,4.0,0.0,3.89670494258612,0.0426794755445464,1.0,1,0,0,1,0,0
1723,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.0,1.0,1.75,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,1.0,0,1,0,1,0,0
1724,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,1.875,1.0,1.609375,4.0,4.0,0.0,4.2,2.56,5.0,1,0,0,1,0,0
1725,1,0.0,17.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.125,2.0,1.109375,4.0,4.0,0.0,3.8,0.1599999999999999,1.0,0,1,0,0,1,0
1726,1,0.0,17.0,1.0,4,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.25,2.0,0.9375,2.4285714285714284,2.0,1.3877551020408163,3.6,0.24,2.0,0,1,0,1,0,0
1727,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.64,2.75,3.0,0.9375,2.5714285714285716,3.0,0.816326530612245,4.6,0.6399999999999999,1.0,0,1,0,0,1,0
1728,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.5,2.5,0.75,3.857142857142857,4.0,0.1224489795918367,4.4,0.24,1.0,0,1,0,1,0,0
1729,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,2.8,0.96,2.125,2.0,0.359375,4.0,4.0,0.0,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
1730,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.6,0.64,2.625,3.0,0.734375,3.7142857142857144,4.0,0.489795918367347,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
