outcome,fold_id,ccp_alpha,selected_threshold,threshold_status,tune_TP,tune_FP,tune_TN,tune_FN,tune_recall_sensitivity,tune_specificity,tune_precision_ppv,tune_npv,tune_balanced_accuracy,tune_f1_positive,tune_accuracy,tune_roc_auc,tune_pr_auc_average_precision,tune_positive_support,tune_negative_support,tune_support
victimization,4,0.001804200865823595,0.2,target_met,272.0,262.0,43.0,26.0,0.912751677852349,0.14098360655737704,0.5093632958801498,0.6231884057971014,0.526867642204863,0.653846153846154,0.5223880597014925,0.6515623280888987,0.638562119998336,298.0,305.0,603.0
victimization,4,0.0018890080748057486,0.2,target_met,286.0,287.0,18.0,12.0,0.959731543624161,0.05901639344262295,0.49912739965095987,0.6,0.509373968533392,0.6567164179104478,0.5041459369817579,0.656700407085488,0.646737495305594,298.0,305.0,603.0
victimization,4,0.002048337337074727,0.218,target_met,259.0,217.0,88.0,39.0,0.8691275167785235,0.28852459016393445,0.5441176470588235,0.6929133858267716,0.578826053471229,0.669250645994832,0.5754560530679934,0.6611013312795687,0.6437163904419262,298.0,305.0,603.0
victimization,4,0.002116537518996003,0.254,target_met,261.0,219.0,86.0,37.0,0.8758389261744967,0.2819672131147541,0.54375,0.6991869918699187,0.5789030696446253,0.6709511568123393,0.5754560530679934,0.6797832544834416,0.6648440293041383,298.0,305.0,603.0
victimization,4,0.002275111001783638,0.254,target_met,264.0,222.0,83.0,34.0,0.8859060402684564,0.2721311475409836,0.5432098765432098,0.7094017094017094,0.57901859390472,0.673469387755102,0.5754560530679934,0.6822147651006711,0.6508425261293994,298.0,305.0,603.0
victimization,4,0.0037992355230024623,0.327,target_met,264.0,222.0,83.0,34.0,0.8859060402684564,0.2721311475409836,0.5432098765432098,0.7094017094017094,0.57901859390472,0.673469387755102,0.5754560530679934,0.6808614809109913,0.6466739937678766,298.0,305.0,603.0
victimization,4,0.005238187504396768,0.327,target_met,266.0,227.0,78.0,32.0,0.8926174496644296,0.25573770491803277,0.539553752535497,0.7090909090909091,0.5741775772912312,0.6725663716814161,0.5704809286898839,0.6543349103311695,0.6046626005285907,298.0,305.0,603.0
victimization,4,0.025885131044433074,0.494,target_not_met_nonzero_specificity,0.0,0.0,305.0,298.0,0.0,1.0,,0.5058043117744611,0.5,,0.5058043117744611,0.5,0.494195688225539,298.0,305.0,603.0
victimization,5,0.0,0.001,target_not_met_nonzero_specificity,165.0,135.0,170.0,133.0,0.5536912751677853,0.5573770491803278,0.55,0.5610561056105611,0.5555341621740566,0.5518394648829431,0.5555555555555556,0.5555341621740565,0.525094048771801,298.0,305.0,603.0
victimization,5,0.0003862493918663031,0.001,target_not_met_nonzero_specificity,167.0,139.0,166.0,131.0,0.5604026845637584,0.5442622950819672,0.545751633986928,0.5589225589225589,0.5523324898228628,0.5529801324503312,0.5522388059701493,0.5544999449884476,0.5254593349266572,298.0,305.0,603.0
victimization,5,0.00039647947981222753,0.001,target_not_met_nonzero_specificity,176.0,144.0,161.0,122.0,0.5906040268456376,0.5278688524590164,0.55,0.568904593639576,0.559236439652327,0.56957928802589,0.5588723051409619,0.5585542964022445,0.5264841314337736,298.0,305.0,603.0
victimization,5,0.0004000028119705585,0.001,target_not_met_nonzero_specificity,185.0,159.0,146.0,113.0,0.6208053691275168,0.4786885245901639,0.5377906976744186,0.5637065637065637,0.5497469468588404,0.5763239875389409,0.548922056384743,0.5541973814501046,0.5252874770226164,298.0,305.0,603.0
victimization,5,0.0004045722641283943,0.001,target_not_met_nonzero_specificity,190.0,169.0,136.0,108.0,0.6375838926174496,0.4459016393442623,0.5292479108635098,0.5573770491803278,0.541742765980856,0.5783866057838661,0.5406301824212272,0.546649796457256,0.5193874781727791,298.0,305.0,603.0
victimization,5,0.0004913436661156868,0.001,target_not_met_nonzero_specificity,195.0,173.0,132.0,103.0,0.6543624161073825,0.43278688524590164,0.529891304347826,0.5617021276595745,0.5435746506766421,0.5855855855855856,0.5422885572139303,0.5500055011552427,0.5225150918117923,298.0,305.0,603.0
victimization,5,0.0005506316205078484,0.001,target_not_met_nonzero_specificity,195.0,175.0,130.0,103.0,0.6543624161073825,0.4262295081967213,0.527027027027027,0.5579399141630901,0.5402959621520519,0.5838323353293413,0.538971807628524,0.5422653757289031,0.5146401079674308,298.0,305.0,603.0
victimization,5,0.0006221484861053505,0.001,target_not_met_nonzero_specificity,204.0,183.0,122.0,94.0,0.6845637583892618,0.4,0.5271317829457365,0.5648148148148148,0.5422818791946309,0.5956204379562043,0.5406301824212272,0.5547860050610629,0.5259224851640024,298.0,305.0,603.0
victimization,5,0.0006683139700271609,0.001,target_not_met_nonzero_specificity,209.0,186.0,119.0,89.0,0.7013422818791947,0.3901639344262295,0.529113924050633,0.5721153846153846,0.545753108152712,0.6031746031746033,0.5439469320066335,0.566321927604797,0.5375218856142413,298.0,305.0,603.0
victimization,5,0.000680837720113919,0.001,target_not_met_nonzero_specificity,210.0,186.0,119.0,88.0,0.7046979865771812,0.3901639344262295,0.5303030303030303,0.5748792270531401,0.5474309605017054,0.6051873198847263,0.5456053067993366,0.5658763340301464,0.5357132573952644,298.0,305.0,603.0
victimization,5,0.000692031574188091,0.001,target_not_met_nonzero_specificity,212.0,192.0,113.0,86.0,0.7114093959731543,0.3704918032786885,0.5247524752475248,0.5678391959798995,0.5409505996259214,0.603988603988604,0.538971807628524,0.5661843987237319,0.5395751341160527,298.0,305.0,603.0
victimization,5,0.0007130206229093723,0.001,target_not_met_nonzero_specificity,217.0,207.0,98.0,81.0,0.7281879194630873,0.32131147540983607,0.5117924528301887,0.547486033519553,0.5247496974364616,0.6011080332409974,0.5223880597014925,0.562641654747497,0.5414788189730579,298.0,305.0,603.0
victimization,5,0.0007181960995344564,0.001,target_not_met_nonzero_specificity,219.0,208.0,97.0,79.0,0.7348993288590604,0.3180327868852459,0.5128805620608899,0.5511363636363636,0.5264660578721532,0.6041379310344829,0.5240464344941956,0.565012652657058,0.5421540628447781,298.0,305.0,603.0
victimization,5,0.0007211093088972336,0.001,target_not_met_nonzero_specificity,220.0,211.0,94.0,78.0,0.738255033557047,0.3081967213114754,0.5104408352668214,0.5465116279069767,0.5232258774342612,0.6035665294924554,0.5207296849087893,0.5639399273847507,0.5418864254927335,298.0,305.0,603.0
victimization,5,0.0007314569494888756,0.001,target_not_met_nonzero_specificity,222.0,213.0,92.0,76.0,0.7449664429530202,0.3016393442622951,0.5103448275862069,0.5476190476190477,0.5233028936076576,0.6057298772169167,0.5207296849087893,0.5600121025415338,0.5360842465557747,298.0,305.0,603.0
victimization,5,0.0007372147119175218,0.001,target_not_met_nonzero_specificity,226.0,218.0,87.0,72.0,0.7583892617449665,0.28524590163934427,0.509009009009009,0.5471698113207547,0.5218175816921553,0.6091644204851753,0.5190713101160862,0.5594069754648476,0.5351880993939022,298.0,305.0,603.0
victimization,5,0.0007522300209770773,0.001,target_not_met_nonzero_specificity,230.0,221.0,84.0,68.0,0.7718120805369127,0.2754098360655738,0.5099778270509978,0.5526315789473685,0.5236109583012433,0.6141522029372497,0.5207296849087893,0.5630982506326329,0.5378412953971423,298.0,305.0,603.0
victimization,5,0.0007627604043747572,0.001,target_not_met_nonzero_specificity,235.0,226.0,79.0,63.0,0.7885906040268457,0.25901639344262295,0.5097613882863341,0.5563380281690141,0.5238034987347343,0.6192358366271409,0.5207296849087893,0.5644350313565849,0.5393383815131914,298.0,305.0,603.0
victimization,5,0.0007682251759923312,0.001,target_not_met_nonzero_specificity,240.0,230.0,75.0,58.0,0.8053691275167785,0.2459016393442623,0.5106382978723404,0.5639097744360902,0.5256353834305204,0.6249999999999999,0.5223880597014925,0.5703102651556826,0.5436011458349574,298.0,305.0,603.0
victimization,5,0.0007742292271533249,0.001,target_not_met_nonzero_specificity,244.0,230.0,75.0,54.0,0.8187919463087249,0.2459016393442623,0.5147679324894515,0.5813953488372093,0.5323467928264936,0.6321243523316062,0.5290215588723052,0.5764715590273957,0.5456412443317704,298.0,305.0,603.0
victimization,5,0.0007776856076316882,0.001,target_not_met_nonzero_specificity,246.0,233.0,72.0,52.0,0.825503355704698,0.2360655737704918,0.5135699373695198,0.5806451612903226,0.5307844647375949,0.6332046332046333,0.527363184079602,0.5786115084167675,0.5487533298625122,298.0,305.0,603.0
victimization,5,0.0007887710776101778,0.001,target_not_met_nonzero_specificity,246.0,233.0,72.0,52.0,0.825503355704698,0.2360655737704918,0.5135699373695198,0.5806451612903226,0.5307844647375949,0.6332046332046333,0.527363184079602,0.5760919793156563,0.5434080300350151,298.0,305.0,603.0
victimization,5,0.000802263721510957,0.037,target_met,255.0,239.0,66.0,43.0,0.8557046979865772,0.21639344262295082,0.5161943319838057,0.6055045871559633,0.536049070304764,0.6439393939393939,0.5323383084577115,0.5833535042358895,0.550851985482931,298.0,305.0,603.0
victimization,5,0.0008575410847800277,0.037,target_met,256.0,240.0,65.0,42.0,0.8590604026845637,0.21311475409836064,0.5161290322580645,0.6074766355140186,0.5360875783914621,0.6448362720403022,0.5323383084577115,0.5875343822202663,0.5525404587648945,298.0,305.0,603.0
victimization,5,0.0008698349386157388,0.056,target_met,255.0,235.0,70.0,43.0,0.8557046979865772,0.22950819672131148,0.5204081632653061,0.6194690265486725,0.5426064473539444,0.6472081218274112,0.538971807628524,0.5864506546374739,0.5515562908684557,298.0,305.0,603.0
victimization,5,0.0009379679294757784,0.061,target_met,254.0,229.0,76.0,44.0,0.8523489932885906,0.24918032786885247,0.525879917184265,0.6333333333333333,0.5507646605787215,0.6504481434058899,0.5472636815920398,0.5899053801298273,0.5465783333196691,298.0,305.0,603.0
victimization,5,0.0009475415792396652,0.061,target_met,255.0,230.0,75.0,43.0,0.8557046979865772,0.2459016393442623,0.5257731958762887,0.635593220338983,0.5508031686654198,0.6513409961685824,0.5472636815920398,0.5886896248212123,0.5460299180353332,298.0,305.0,603.0
victimization,5,0.0009593137381352151,0.066,target_met,259.0,237.0,68.0,39.0,0.8691275167785235,0.22295081967213115,0.5221774193548387,0.6355140186915887,0.5460391682253274,0.6523929471032746,0.5422885572139303,0.5844977445263505,0.5450997314588636,298.0,305.0,603.0
victimization,5,0.000988783965986884,0.066,target_met,265.0,241.0,64.0,33.0,0.889261744966443,0.2098360655737705,0.5237154150197628,0.6597938144329897,0.5495489052701067,0.6592039800995024,0.5456053067993366,0.5875453845307514,0.5464318103688854,298.0,305.0,603.0
victimization,5,0.0010254871151477807,0.066,target_met,265.0,241.0,64.0,33.0,0.889261744966443,0.2098360655737705,0.5237154150197628,0.6597938144329897,0.5495489052701067,0.6592039800995024,0.5456053067993366,0.5909671030916492,0.5500006930263396,298.0,305.0,603.0
victimization,5,0.001057460701113732,0.066,target_met,265.0,241.0,64.0,33.0,0.889261744966443,0.2098360655737705,0.5237154150197628,0.6597938144329897,0.5495489052701067,0.6592039800995024,0.5456053067993366,0.5899823963032237,0.548435671482015,298.0,305.0,603.0
victimization,5,0.0010862650113670615,0.066,target_met,267.0,242.0,63.0,31.0,0.8959731543624161,0.20655737704918034,0.5245579567779961,0.6702127659574468,0.5512652657057983,0.6617100371747212,0.5472636815920398,0.5875728903069645,0.5436533878379219,298.0,305.0,603.0
victimization,5,0.0011027335524189216,0.066,target_met,269.0,244.0,61.0,29.0,0.9026845637583892,0.2,0.5243664717348928,0.6777777777777778,0.5513422818791947,0.6633785450061652,0.5472636815920398,0.5901199251842888,0.5433648939253518,298.0,305.0,603.0
victimization,5,0.0011200691483379968,0.066,target_met,274.0,250.0,55.0,24.0,0.9194630872483222,0.18032786885245902,0.5229007633587787,0.6962025316455697,0.5498954780503906,0.6666666666666667,0.5456053067993366,0.5968643415117176,0.5478222350480528,298.0,305.0,603.0
victimization,5,0.0011268111111045135,0.066,target_met,278.0,270.0,35.0,20.0,0.9328859060402684,0.11475409836065574,0.5072992700729927,0.6363636363636364,0.5238200022004621,0.6572104018912529,0.5190713101160862,0.6011992518428869,0.5554401201619604,298.0,305.0,603.0
victimization,5,0.0011413955220445338,0.066,target_met,280.0,273.0,32.0,18.0,0.9395973154362416,0.10491803278688525,0.5063291139240507,0.64,0.5222576741115634,0.6580493537015276,0.5174129353233831,0.6051820882385301,0.562389156435636,298.0,305.0,603.0
victimization,5,0.0011702155256212252,0.066,target_met,283.0,284.0,21.0,15.0,0.9496644295302014,0.06885245901639345,0.4991181657848324,0.5833333333333334,0.5092584442732974,0.6543352601156069,0.5041459369817579,0.6038233028936075,0.5626942574246608,298.0,305.0,603.0
victimization,5,0.001207616581362618,0.066,target_met,283.0,284.0,21.0,15.0,0.9496644295302014,0.06885245901639345,0.4991181657848324,0.5833333333333334,0.5092584442732974,0.6543352601156069,0.5041459369817579,0.6120915392232369,0.5703532845520034,298.0,305.0,603.0
victimization,5,0.0012389624986508744,0.066,target_met,283.0,284.0,21.0,15.0,0.9496644295302014,0.06885245901639345,0.4991181657848324,0.5833333333333334,0.5092584442732974,0.6543352601156069,0.5041459369817579,0.613686874243591,0.5717042717786824,298.0,305.0,603.0
victimization,5,0.0012571905699336268,0.066,target_met,284.0,286.0,19.0,14.0,0.9530201342281879,0.06229508196721312,0.4982456140350877,0.5757575757575758,0.5076576080977004,0.6543778801843319,0.5024875621890548,0.6095445043459127,0.5675589137038763,298.0,305.0,603.0
victimization,5,0.0012990735906186982,0.066,target_met,287.0,286.0,19.0,11.0,0.9630872483221476,0.06229508196721312,0.5008726003490401,0.6333333333333333,0.5126911651446804,0.6590126291618829,0.5074626865671642,0.6198096600286059,0.5771996290640387,298.0,305.0,603.0
victimization,5,0.0013204154530279844,0.066,target_met,290.0,290.0,15.0,8.0,0.9731543624161074,0.04918032786885246,0.5,0.6521739130434783,0.51116734514248,0.6605922551252847,0.5058043117744611,0.6276102981626142,0.5938805121314175,298.0,305.0,603.0
victimization,5,0.0013512382427045692,0.189,target_met,257.0,236.0,69.0,41.0,0.8624161073825504,0.2262295081967213,0.5212981744421906,0.6272727272727273,0.5443228077896358,0.649810366624526,0.5406301824212272,0.6284739795357026,0.5936433472602938,298.0,305.0,603.0
victimization,5,0.0013637143708140013,0.189,target_met,257.0,236.0,69.0,41.0,0.8624161073825504,0.2262295081967213,0.5212981744421906,0.6272727272727273,0.5443228077896358,0.649810366624526,0.5406301824212272,0.6275277808339752,0.5932294768076555,298.0,305.0,603.0
victimization,5,0.001397058762267794,0.189,target_met,258.0,237.0,68.0,40.0,0.8657718120805369,0.22295081967213115,0.5212121212121212,0.6296296296296297,0.5443613158763341,0.6506935687263556,0.5406301824212272,0.6269941687754429,0.5960894542608026,298.0,305.0,603.0
victimization,5,0.0014446057025184018,0.189,target_met,258.0,237.0,68.0,40.0,0.8657718120805369,0.22295081967213115,0.5212121212121212,0.6296296296296297,0.5443613158763341,0.6506935687263556,0.5406301824212272,0.6291286170095722,0.5896596601964131,298.0,305.0,603.0
victimization,5,0.001481949639303883,0.189,target_met,261.0,239.0,66.0,37.0,0.8758389261744967,0.21639344262295082,0.522,0.6407766990291263,0.5461161843987238,0.6541353383458647,0.5422885572139303,0.6393057542083836,0.5993957284021509,298.0,305.0,603.0
victimization,5,0.001510311750061187,0.189,target_met,262.0,241.0,64.0,36.0,0.8791946308724832,0.2098360655737705,0.5208747514910537,0.64,0.5445153482231269,0.6541822721598003,0.5406301824212272,0.6421003410716251,0.6023580436008673,298.0,305.0,603.0
victimization,5,0.0015536549532344348,0.189,target_met,264.0,246.0,59.0,34.0,0.8859060402684564,0.19344262295081968,0.5176470588235295,0.6344086021505376,0.5396743316096381,0.6534653465346536,0.5356550580431177,0.6480745956650897,0.6137905668748866,298.0,305.0,603.0
victimization,5,0.0015731788549647734,0.189,target_met,265.0,251.0,54.0,33.0,0.889261744966443,0.17704918032786884,0.5135658914728682,0.6206896551724138,0.5331554626471559,0.6511056511056511,0.5290215588723052,0.6393717680712949,0.6112342801513952,298.0,305.0,603.0
victimization,5,0.0015804356066853515,0.189,target_met,268.0,254.0,51.0,30.0,0.8993288590604027,0.16721311475409836,0.5134099616858238,0.6296296296296297,0.5332709869072505,0.6536585365853658,0.5290215588723052,0.6402189459786555,0.6092714228021094,298.0,305.0,603.0
victimization,5,0.0016446595924244868,0.189,target_met,273.0,256.0,49.0,25.0,0.9161073825503355,0.16065573770491803,0.5160680529300568,0.6621621621621622,0.5383815601276267,0.660217654171705,0.5339966832504146,0.6580041808779843,0.6253807324700872,298.0,305.0,603.0
victimization,5,0.0017473465740463952,0.20800000000000002,target_met,264.0,229.0,76.0,34.0,0.8859060402684564,0.24918032786885247,0.5354969574036511,0.6909090909090909,0.5675431840686544,0.6675094816687737,0.5638474295190713,0.6683683573550445,0.6537713153900192,298.0,305.0,603.0
victimization,5,0.0018999354963340576,0.20800000000000002,target_met,272.0,236.0,69.0,26.0,0.912751677852349,0.2262295081967213,0.5354330708661418,0.7263157894736842,0.5694905930245352,0.674937965260546,0.5655058043117744,0.6757068984486743,0.6519279911221608,298.0,305.0,603.0
victimization,5,0.002008069183143705,0.20800000000000002,target_met,272.0,236.0,69.0,26.0,0.912751677852349,0.2262295081967213,0.5354330708661418,0.7263157894736842,0.5694905930245352,0.674937965260546,0.5655058043117744,0.6769171526020464,0.6539383517041549,298.0,305.0,603.0
victimization,5,0.0023306593449381767,0.20800000000000002,target_met,272.0,236.0,69.0,26.0,0.912751677852349,0.2262295081967213,0.5354330708661418,0.7263157894736842,0.5694905930245352,0.674937965260546,0.5655058043117744,0.6675321817581692,0.6479542773095427,298.0,305.0,603.0
victimization,5,0.002554364175939318,0.28300000000000003,target_met,271.0,233.0,72.0,27.0,0.9093959731543624,0.2360655737704918,0.5376984126984127,0.7272727272727273,0.5727307734624271,0.6758104738154613,0.5688225538971807,0.6771647045879635,0.6570659522295216,298.0,305.0,603.0
victimization,5,0.00327019051514035,0.279,target_not_met_nonzero_specificity,247.0,202.0,103.0,51.0,0.8288590604026845,0.3377049180327869,0.5501113585746102,0.6688311688311688,0.5832819892177357,0.6613119143239624,0.5804311774461028,0.6675211794476841,0.6461137804561115,298.0,305.0,603.0
victimization,5,0.008156419343131088,0.279,target_not_met_nonzero_specificity,247.0,202.0,103.0,51.0,0.8288590604026845,0.3377049180327869,0.5501113585746102,0.6688311688311688,0.5832819892177357,0.6613119143239624,0.5804311774461028,0.6463142259874575,0.6021129981744161,298.0,305.0,603.0
victimization,5,0.0289520767214152,0.494,target_not_met_nonzero_specificity,0.0,0.0,305.0,298.0,0.0,1.0,,0.5058043117744611,0.5,,0.5058043117744611,0.5,0.494195688225539,298.0,305.0,603.0
victimization,6,0.0,0.001,target_not_met_nonzero_specificity,182.0,134.0,171.0,116.0,0.610738255033557,0.5606557377049181,0.5759493670886076,0.5958188153310104,0.5856969963692376,0.5928338762214984,0.5854063018242123,0.5856969963692376,0.5441257873969433,298.0,305.0,603.0
victimization,6,0.00039056087823587885,0.001,target_not_met_nonzero_specificity,192.0,136.0,169.0,106.0,0.6442953020134228,0.5540983606557377,0.5853658536585366,0.6145454545454545,0.5991968313345802,0.6134185303514376,0.5986733001658375,0.6019199031796677,0.5562899934157586,298.0,305.0,603.0
victimization,6,0.0003976955716529529,0.001,target_not_met_nonzero_specificity,202.0,148.0,157.0,96.0,0.6778523489932886,0.5147540983606558,0.5771428571428572,0.6205533596837944,0.5963032236769722,0.6234567901234568,0.5953565505804311,0.5962592144350314,0.54982349781972,298.0,305.0,603.0
victimization,6,0.00040100265587774986,0.001,target_not_met_nonzero_specificity,203.0,148.0,157.0,95.0,0.6812080536912751,0.5147540983606558,0.5783475783475783,0.623015873015873,0.5979810760259654,0.6255778120184899,0.5970149253731343,0.5969523599955991,0.5496386811581397,298.0,305.0,603.0
victimization,6,0.00040694885695910054,0.001,target_not_met_nonzero_specificity,212.0,160.0,145.0,86.0,0.7114093959731543,0.47540983606557374,0.5698924731182796,0.6277056277056277,0.593409616019364,0.6328358208955224,0.5920398009950248,0.5920398283639564,0.5417383407407572,298.0,305.0,603.0
victimization,6,0.0004919864656836314,0.001,target_not_met_nonzero_specificity,220.0,178.0,127.0,78.0,0.738255033557047,0.4163934426229508,0.5527638190954773,0.6195121951219512,0.5773242380899989,0.632183908045977,0.5754560530679934,0.590571019914182,0.5437241157385871,298.0,305.0,603.0
victimization,6,0.000598796379090352,0.001,target_not_met_nonzero_specificity,225.0,184.0,121.0,73.0,0.7550335570469798,0.39672131147540984,0.5501222493887531,0.6237113402061856,0.5758774342611949,0.6364922206506365,0.5737976782752903,0.6030476400044009,0.5565207923112034,298.0,305.0,603.0
victimization,6,0.0006324138427310241,0.001,target_not_met_nonzero_specificity,225.0,189.0,116.0,73.0,0.7550335570469798,0.380327868852459,0.5434782608695652,0.6137566137566137,0.5676807129497194,0.6320224719101123,0.5655058043117744,0.599295852128947,0.5551275380664322,298.0,305.0,603.0
victimization,6,0.0006571100789154012,0.001,target_not_met_nonzero_specificity,229.0,199.0,106.0,69.0,0.7684563758389261,0.3475409836065574,0.5350467289719626,0.6057142857142858,0.5579986797227418,0.6308539944903581,0.5555555555555556,0.59699636923754,0.5553161825399672,298.0,305.0,603.0
victimization,6,0.0006759204425981183,0.001,target_not_met_nonzero_specificity,236.0,201.0,104.0,62.0,0.7919463087248322,0.34098360655737703,0.540045766590389,0.6265060240963856,0.5664649576411046,0.6421768707482993,0.5638474295190713,0.604274397623501,0.557912746585969,298.0,305.0,603.0
victimization,6,0.0006921915193616178,0.001,target_not_met_nonzero_specificity,240.0,205.0,100.0,58.0,0.8053691275167785,0.32786885245901637,0.5393258426966292,0.6329113924050633,0.5666189899878974,0.6460296096904441,0.5638474295190713,0.6067554186379139,0.5584553516110369,298.0,305.0,603.0
victimization,6,0.000700274355886744,0.001,target_not_met_nonzero_specificity,242.0,209.0,96.0,56.0,0.8120805369127517,0.31475409836065577,0.5365853658536586,0.631578947368421,0.5634173176367038,0.6461949265687583,0.560530679933665,0.6057487072285179,0.5584834003276486,298.0,305.0,603.0
victimization,6,0.0007051780329659076,0.001,target_not_met_nonzero_specificity,242.0,213.0,92.0,56.0,0.8120805369127517,0.3016393442622951,0.5318681318681319,0.6216216216216216,0.5568599405875234,0.6427622841965471,0.5538971807628524,0.6025030256353835,0.5576540922610604,298.0,305.0,603.0
victimization,6,0.000713696599483223,0.001,target_not_met_nonzero_specificity,244.0,218.0,87.0,54.0,0.8187919463087249,0.28524590163934427,0.5281385281385281,0.6170212765957447,0.5520189239740345,0.6421052631578947,0.548922056384743,0.59972494223787,0.555147043478188,298.0,305.0,603.0
victimization,6,0.0007313231739592318,0.001,target_not_met_nonzero_specificity,253.0,225.0,80.0,45.0,0.8489932885906041,0.26229508196721313,0.5292887029288703,0.64,0.5556441852789086,0.6520618556701031,0.5522388059701493,0.608284739795357,0.5605150991074397,298.0,305.0,603.0
victimization,6,0.0007401347920519821,0.014,target_met,255.0,231.0,74.0,43.0,0.8557046979865772,0.24262295081967214,0.5246913580246914,0.6324786324786325,0.5491638244031247,0.6505102040816326,0.5456053067993366,0.6119430080316866,0.5655634296348734,298.0,305.0,603.0
victimization,6,0.0007514687794900739,0.02,target_met,255.0,225.0,80.0,43.0,0.8557046979865772,0.26229508196721313,0.53125,0.6504065040650406,0.5589998899768952,0.6555269922879178,0.5555555555555556,0.6110628231928705,0.5661922199918834,298.0,305.0,603.0
victimization,6,0.0007619343864172432,0.02,target_met,259.0,225.0,80.0,39.0,0.8691275167785235,0.26229508196721313,0.5351239669421488,0.6722689075630253,0.5657112993728683,0.6624040920716113,0.5621890547263682,0.613730883485532,0.5653683507106704,298.0,305.0,603.0
victimization,6,0.000777521501602961,0.083,target_met,254.0,221.0,84.0,44.0,0.8523489932885906,0.2754098360655738,0.5347368421052632,0.65625,0.5638794146770822,0.6571798188874515,0.560530679933665,0.6122455715700298,0.5625846292598974,298.0,305.0,603.0
victimization,6,0.0007821108610826004,0.083,target_met,257.0,224.0,81.0,41.0,0.8624161073825504,0.26557377049180325,0.5343035343035343,0.6639344262295082,0.5639949389371768,0.6598202824133504,0.560530679933665,0.6124161073825503,0.5620226912211669,298.0,305.0,603.0
victimization,6,0.0007876784584007314,0.083,target_met,258.0,223.0,82.0,40.0,0.8657718120805369,0.26885245901639343,0.5363825363825364,0.6721311475409836,0.5673121355484652,0.662387676508344,0.5638474295190713,0.6205578171415997,0.5704662524613924,298.0,305.0,603.0
victimization,6,0.0007988137937501466,0.083,target_met,259.0,223.0,82.0,39.0,0.8691275167785235,0.26885245901639343,0.5373443983402489,0.6776859504132231,0.5689899878974585,0.6641025641025641,0.5655058043117744,0.6264660578721531,0.5798665978445245,298.0,305.0,603.0
victimization,6,0.0008052793712412365,0.083,target_met,259.0,224.0,81.0,39.0,0.8691275167785235,0.26557377049180325,0.5362318840579711,0.675,0.5673506436351634,0.6632522407170295,0.5638474295190713,0.6257619100011002,0.5795579967939545,298.0,305.0,603.0
victimization,6,0.0008204894208425432,0.083,target_met,262.0,228.0,77.0,36.0,0.8791946308724832,0.25245901639344265,0.5346938775510204,0.6814159292035398,0.5658268236329629,0.6649746192893401,0.5621890547263682,0.6248597205413137,0.5723407535285925,298.0,305.0,603.0
victimization,6,0.0008813324893921277,0.083,target_met,262.0,228.0,77.0,36.0,0.8791946308724832,0.25245901639344265,0.5346938775510204,0.6814159292035398,0.5658268236329629,0.6649746192893401,0.5621890547263682,0.627681813180768,0.5753781868217441,298.0,305.0,603.0
victimization,6,0.0009197192687479424,0.083,target_met,262.0,228.0,77.0,36.0,0.8791946308724832,0.25245901639344265,0.5346938775510204,0.6814159292035398,0.5658268236329629,0.6649746192893401,0.5621890547263682,0.6241775772912311,0.5704622168119844,298.0,305.0,603.0
victimization,6,0.0009357564006918849,0.083,target_met,263.0,229.0,76.0,35.0,0.8825503355704698,0.24918032786885247,0.5345528455284553,0.6846846846846847,0.5658653317196611,0.6658227848101265,0.5621890547263682,0.6247221916602486,0.5706298467780793,298.0,305.0,603.0
victimization,6,0.0009400970650003635,0.083,target_met,263.0,229.0,76.0,35.0,0.8825503355704698,0.24918032786885247,0.5345528455284553,0.6846846846846847,0.5658653317196611,0.6658227848101265,0.5621890547263682,0.6244031246561778,0.5718650308791395,298.0,305.0,603.0
victimization,6,0.0009934393618196982,0.083,target_met,263.0,230.0,75.0,35.0,0.8825503355704698,0.2459016393442623,0.5334685598377282,0.6818181818181818,0.5642259874573661,0.6649810366624526,0.560530679933665,0.6209483991638244,0.5693269126428894,298.0,305.0,603.0
victimization,6,0.0010139287995303,0.083,target_met,263.0,231.0,74.0,35.0,0.8825503355704698,0.24262295081967214,0.5323886639676113,0.6788990825688074,0.562586643195071,0.6641414141414141,0.5588723051409619,0.6243096050170536,0.5749584512702306,298.0,305.0,603.0
victimization,6,0.001026008697082611,0.083,target_met,264.0,232.0,73.0,34.0,0.8859060402684564,0.23934426229508196,0.532258064516129,0.6822429906542056,0.5626251512817692,0.6649874055415617,0.5588723051409619,0.6240675541863792,0.5764422647828639,298.0,305.0,603.0
victimization,6,0.0010394161733574628,0.083,target_met,264.0,238.0,67.0,34.0,0.8859060402684564,0.21967213114754097,0.5258964143426295,0.6633663366336634,0.5527890857079987,0.66,0.548922056384743,0.6209098910771261,0.580747547233314,298.0,305.0,603.0
victimization,6,0.0011000664255745108,0.09,target_met,257.0,226.0,79.0,41.0,0.8624161073825504,0.25901639344262295,0.5320910973084886,0.6583333333333333,0.5607162504125867,0.6581306017925737,0.5572139303482587,0.6250412586643194,0.5832247674082585,298.0,305.0,603.0
victimization,6,0.0011301401556275713,0.13,target_met,254.0,220.0,85.0,44.0,0.8523489932885906,0.2786885245901639,0.5358649789029536,0.6589147286821705,0.5655187589393773,0.6580310880829016,0.5621890547263682,0.6241720761359886,0.5835814279801099,298.0,305.0,603.0
