idx_original,y_pred,y_prob,V.SUM.TOTAL,P.SUM.TOTAL
1311,0,0.2979397781299525,0.0,0.0
2171,1,0.509393451422437,0.0,0.0
409,1,0.509393451422437,0.0,0.0
1689,1,0.509393451422437,2.0,0.0
2647,1,0.7824773413897281,2.0,0.0
1364,1,0.509393451422437,0.0,0.0
2663,1,0.509393451422437,6.0,4.0
862,1,0.509393451422437,0.0,0.0
2004,1,0.509393451422437,0.0,0.0
479,1,0.509393451422437,0.0,0.0
859,1,0.509393451422437,0.0,0.0
3667,0,0.2979397781299525,1.0,1.0
27,1,0.509393451422437,0.0,0.0
2582,1,0.509393451422437,0.0,0.0
3517,1,0.509393451422437,1.0,0.0
3542,0,0.2979397781299525,1.0,0.0
1007,1,0.509393451422437,0.0,0.0
3290,1,0.509393451422437,4.0,6.0
2065,1,0.509393451422437,0.0,1.0
3486,1,0.509393451422437,3.0,0.0
2747,1,0.509393451422437,1.0,0.0
2733,1,0.7824773413897281,0.0,0.0
810,1,0.509393451422437,0.0,0.0
1560,1,0.509393451422437,1.0,1.0
1844,1,0.509393451422437,2.0,0.0
1893,0,0.2979397781299525,0.0,0.0
2641,1,0.509393451422437,1.0,0.0
848,1,0.509393451422437,0.0,0.0
980,1,0.509393451422437,6.0,1.0
611,0,0.2979397781299525,0.0,0.0
1141,0,0.2979397781299525,1.0,0.0
2354,0,0.2979397781299525,2.0,0.0
3437,0,0.2979397781299525,0.0,0.0
1309,1,0.509393451422437,1.0,0.0
1031,1,0.509393451422437,0.0,0.0
1312,1,0.509393451422437,1.0,0.0
3296,1,0.509393451422437,0.0,0.0
1214,1,0.509393451422437,0.0,0.0
652,1,0.509393451422437,0.0,0.0
2494,1,0.509393451422437,2.0,0.0
132,1,0.509393451422437,0.0,0.0
457,1,0.509393451422437,4.0,1.0
47,0,0.2979397781299525,0.0,0.0
1935,1,0.7824773413897281,0.0,0.0
2535,0,0.2979397781299525,0.0,0.0
2081,1,0.7824773413897281,0.0,0.0
1022,1,0.509393451422437,0.0,0.0
2184,1,0.509393451422437,0.0,0.0
280,1,0.509393451422437,5.0,1.0
580,1,0.509393451422437,0.0,0.0
1800,1,0.509393451422437,17.0,17.0
1392,1,0.509393451422437,0.0,0.0
37,1,0.509393451422437,0.0,0.0
3701,0,0.2979397781299525,1.0,0.0
36,1,0.509393451422437,3.0,1.0
1161,1,0.509393451422437,0.0,0.0
746,1,0.509393451422437,0.0,1.0
254,1,0.509393451422437,4.0,1.0
256,1,0.509393451422437,0.0,0.0
1559,0,0.2979397781299525,0.0,0.0
2770,0,0.2979397781299525,0.0,0.0
418,1,0.509393451422437,0.0,0.0
1304,1,0.509393451422437,0.0,0.0
2637,1,0.509393451422437,6.0,7.0
353,1,0.7824773413897281,4.0,0.0
454,1,0.509393451422437,4.0,0.0
1095,1,0.509393451422437,1.0,0.0
3133,1,0.509393451422437,0.0,0.0
30,1,0.509393451422437,4.0,0.0
616,1,0.7824773413897281,1.0,0.0
1136,1,0.509393451422437,0.0,0.0
846,1,0.509393451422437,0.0,0.0
1777,1,0.509393451422437,0.0,0.0
2754,0,0.2979397781299525,1.0,0.0
3623,1,0.509393451422437,0.0,0.0
408,0,0.2979397781299525,3.0,0.0
2060,1,0.509393451422437,3.0,3.0
265,1,0.7824773413897281,0.0,0.0
3348,1,0.509393451422437,1.0,0.0
2151,0,0.2979397781299525,3.0,0.0
104,1,0.509393451422437,1.0,0.0
2561,1,0.509393451422437,0.0,0.0
1324,0,0.2979397781299525,3.0,0.0
3107,0,0.2979397781299525,1.0,0.0
3675,1,0.509393451422437,0.0,1.0
2324,1,0.509393451422437,0.0,0.0
708,1,0.509393451422437,3.0,2.0
1960,1,0.509393451422437,0.0,0.0
3021,1,0.509393451422437,1.0,0.0
2817,1,0.509393451422437,3.0,1.0
2003,0,0.2979397781299525,0.0,0.0
2759,1,0.509393451422437,1.0,0.0
3218,1,0.509393451422437,1.0,0.0
267,1,0.509393451422437,5.0,0.0
615,1,0.509393451422437,0.0,0.0
984,0,0.2979397781299525,0.0,0.0
1897,0,0.2979397781299525,0.0,0.0
1275,1,0.509393451422437,0.0,1.0
537,0,0.2979397781299525,0.0,0.0
95,1,0.509393451422437,2.0,0.0
2142,0,0.2979397781299525,2.0,0.0
2485,1,0.509393451422437,0.0,0.0
2969,1,0.509393451422437,0.0,0.0
3471,1,0.509393451422437,0.0,0.0
3665,0,0.2979397781299525,1.0,0.0
3294,1,0.509393451422437,0.0,1.0
2111,1,0.7824773413897281,0.0,0.0
2957,1,0.509393451422437,0.0,0.0
2399,1,0.509393451422437,0.0,0.0
241,1,0.7824773413897281,0.0,0.0
447,1,0.509393451422437,6.0,2.0
2654,1,0.509393451422437,3.0,0.0
2691,1,0.509393451422437,0.0,0.0
2729,0,0.2979397781299525,5.0,0.0
1355,1,0.509393451422437,0.0,0.0
2873,1,0.509393451422437,1.0,0.0
1155,1,0.509393451422437,0.0,0.0
2920,1,0.7824773413897281,0.0,0.0
2812,1,0.509393451422437,0.0,0.0
2301,0,0.2979397781299525,4.0,0.0
1725,1,0.509393451422437,2.0,0.0
1457,1,0.7824773413897281,1.0,0.0
536,1,0.509393451422437,0.0,0.0
2714,1,0.509393451422437,3.0,1.0
2027,1,0.509393451422437,0.0,0.0
3311,1,0.509393451422437,5.0,0.0
2126,1,0.509393451422437,1.0,0.0
2996,0,0.2979397781299525,0.0,0.0
2700,1,0.7824773413897281,6.0,2.0
1521,1,0.509393451422437,4.0,2.0
3393,1,0.7824773413897281,0.0,0.0
1491,0,0.2979397781299525,2.0,0.0
1389,1,0.509393451422437,0.0,0.0
2099,1,0.7824773413897281,0.0,0.0
2217,0,0.2979397781299525,1.0,0.0
1716,1,0.509393451422437,0.0,0.0
2448,1,0.509393451422437,6.0,3.0
2838,1,0.509393451422437,4.0,1.0
3103,1,0.509393451422437,1.0,0.0
697,1,0.509393451422437,0.0,0.0
706,1,0.509393451422437,3.0,2.0
2422,1,0.7824773413897281,0.0,0.0
2547,0,0.2979397781299525,13.0,3.0
3606,0,0.2979397781299525,7.0,2.0
2581,1,0.509393451422437,1.0,0.0
2786,1,0.509393451422437,2.0,0.0
2012,1,0.509393451422437,0.0,0.0
977,1,0.509393451422437,4.0,0.0
2302,0,0.2979397781299525,0.0,0.0
3760,0,0.2979397781299525,0.0,0.0
