idx_original,y_pred,y_prob,V.SUM.TOTAL,P.SUM.TOTAL
1973,0,0.4300040006637573,0.0,1.0
1974,1,0.5341829061508179,0.0,0.0
1976,1,0.516136109828949,3.0,1.0
1980,0,0.4338487088680267,5.0,2.0
1989,1,0.6296131610870361,0.0,0.0
1991,1,0.6052491664886475,0.0,0.0
1992,1,0.7107762098312378,0.0,0.0
1999,1,0.680876612663269,1.0,0.0
2001,1,0.542802095413208,0.0,0.0
2007,1,0.5819639563560486,0.0,0.0
2021,1,0.5677354335784912,1.0,0.0
2023,1,0.5274659395217896,1.0,0.0
2025,1,0.5101085901260376,0.0,0.0
2026,1,0.7143159508705139,1.0,1.0
2029,1,0.8994351029396057,0.0,0.0
2035,1,0.5309327840805054,0.0,0.0
2037,1,0.7167465090751648,1.0,0.0
2038,1,0.6926319599151611,0.0,1.0
2042,1,0.6151942014694214,1.0,0.0
2048,0,0.4430104792118072,2.0,0.0
2051,1,0.5082449913024902,1.0,1.0
2056,0,0.4447357058525085,2.0,1.0
2061,1,0.7371329665184021,0.0,0.0
2067,1,0.5009301900863647,0.0,1.0
2068,0,0.4887795746326446,0.0,0.0
2081,1,0.6829732656478882,0.0,0.0
2082,0,0.4594224989414215,1.0,0.0
2087,1,0.5427485704421997,1.0,0.0
2096,1,0.6358846426010132,0.0,0.0
2102,1,0.5442230701446533,5.0,0.0
2103,0,0.427433580160141,0.0,0.0
2106,1,0.6763817667961121,1.0,1.0
2108,1,0.5745031237602234,0.0,1.0
2109,1,0.5490291118621826,0.0,0.0
2110,1,0.5489704012870789,2.0,0.0
2112,1,0.5558156371116638,0.0,0.0
2118,0,0.4928047657012939,1.0,0.0
2123,1,0.5007407665252686,0.0,0.0
2124,1,0.5844377279281616,1.0,0.0
2126,1,0.6589586734771729,1.0,0.0
2130,1,0.6245151162147522,0.0,0.0
2140,1,0.5659916400909424,0.0,0.0
2142,1,0.5206673741340637,2.0,0.0
2145,0,0.4435645341873169,1.0,1.0
2149,1,0.5341957807540894,1.0,0.0
2155,1,0.5719508528709412,0.0,0.0
