idx_original,y_pred,y_prob,V.SUM.TOTAL,P.SUM.TOTAL
2555,0,0.4290231506459666,9.0,2.0
2562,1,0.6613375360045638,0.0,0.0
2569,1,0.90661031354693,0.0,0.0
2570,0,0.214978729833461,1.0,0.0
2574,0,0.4022867287471861,0.0,0.0
2580,1,0.865904739485531,1.0,0.0
2594,1,0.5227086017267653,0.0,0.0
2601,0,0.3804581488731455,0.0,0.0
2609,1,0.909172958124119,0.0,0.0
2613,0,0.3245695559585244,1.0,0.0
2615,1,0.6926163998893743,0.0,0.0
2616,1,0.670659084999856,4.0,0.0
2617,1,0.5211621877742083,1.0,0.0
2618,0,0.3689998215390654,1.0,0.0
2620,0,0.2863731463998565,0.0,1.0
2621,0,0.1559128747661719,0.0,0.0
2625,0,0.2163177706766586,0.0,0.0
2627,1,0.5115857095419077,0.0,0.0
2634,0,0.2911604457712231,3.0,2.0
2636,0,0.4483533620317144,1.0,0.0
2638,1,0.6037391029680181,1.0,0.0
2643,0,0.3286299550813565,0.0,0.0
2645,1,0.6596308715599349,0.0,0.0
2648,0,0.4471838152061542,1.0,0.0
2654,0,0.1691807213011648,3.0,0.0
2664,0,0.434432052709875,0.0,0.0
2666,0,0.3354912100837355,1.0,0.0
2668,1,0.9264786670379954,4.0,0.0
2681,0,0.43727860868412,0.0,1.0
2683,0,0.3167425588700966,0.0,0.0
2688,0,0.4989090711297489,5.0,5.0
2689,0,0.16111284324646,0.0,0.0
2690,0,0.4073224339501963,0.0,0.0
2691,0,0.4241091900787379,0.0,0.0
2692,0,0.3895539679675744,0.0,0.0
2694,1,0.6181501284043135,0.0,2.0
2695,1,0.934622820904653,0.0,0.0
2700,1,0.9843401441438944,6.0,2.0
2702,0,0.3438106267730608,0.0,0.0
2711,1,0.7628172043483461,0.0,0.0
2715,1,0.551307331086744,0.0,0.0
2718,0,0.2569114101740578,3.0,0.0
2722,1,0.5919587294734953,0.0,0.0
2729,0,0.2128411233639701,5.0,0.0
2734,1,0.6233838268047405,0.0,0.0
2737,1,0.5864457843688132,0.0,0.0
2739,0,0.212561692214227,0.0,0.0
2754,0,0.3149135286663401,1.0,0.0
2756,0,0.4996461746821404,0.0,0.0
2765,1,0.9121371423669306,3.0,1.0
2770,0,0.1753877982048929,0.0,0.0
2771,1,0.6098523196372205,0.0,0.0
2773,0,0.3580684708954245,0.0,0.0
2783,1,0.5449585828212012,0.0,0.0
2784,1,0.5650474908098228,0.0,1.0
2803,0,0.3020400248860886,0.0,0.0
2809,1,0.5703146860130613,1.0,0.0
2811,0,0.3611884552756798,0.0,0.0
2817,0,0.314978543645294,3.0,1.0
2823,1,0.6535151956258967,0.0,0.0
2825,1,0.66203726757501,0.0,0.0
2831,1,0.5849994929466352,2.0,0.0
2842,1,0.8107649811959503,2.0,0.0
2844,0,0.3479831975312416,0.0,0.0
2847,1,0.7576558128219609,2.0,2.0
2848,0,0.2890334261417281,2.0,1.0
2850,0,0.2662539860424174,8.0,1.0
2852,1,0.7780948906291782,2.0,1.0
2857,1,0.6504829877246386,0.0,0.0
2864,1,0.5919681729712923,0.0,0.0
2877,1,0.7320620121876386,8.0,6.0
2878,1,0.686392784168475,1.0,3.0
2886,0,0.3835068911209157,0.0,0.0
2888,1,0.681829220039203,1.0,0.0
2891,1,0.9020154407877252,1.0,1.0
2892,1,0.8124677023106464,2.0,0.0
2899,1,0.8539309843448397,0.0,1.0
2907,0,0.4924928098654961,4.0,0.0
2919,1,0.8581151362715417,1.0,3.0
2921,1,0.5377737318971325,0.0,0.0
2924,1,0.7671124858109116,0.0,0.0
2929,1,0.7572834179705615,7.0,0.0
2930,0,0.4572384076098654,0.0,0.0
2931,1,0.6459779169524167,0.0,0.0
2933,1,0.5405259787809671,0.0,0.0
2956,1,0.7292827710254906,0.0,0.0
2963,0,0.175096999502428,4.0,0.0
2972,0,0.4407037432801791,2.0,0.0
2979,1,0.758993371171767,0.0,0.0
2980,0,0.2819095807562063,8.0,1.0
2981,1,0.683608802986497,1.0,0.0
2982,0,0.4992697121367652,3.0,0.0
2987,0,0.3373762822274248,0.0,1.0
2988,1,0.5002826147357636,8.0,4.0
2990,0,0.4642797479250015,1.0,0.0
2994,0,0.4046135189637869,0.0,0.0
2995,0,0.34637631041849,0.0,3.0
2996,1,0.5497615703733238,0.0,0.0
2997,1,0.6350231089845163,0.0,0.0
2998,0,0.289872487135201,2.0,0.0
3002,0,0.4624123241805762,0.0,0.0
3003,1,0.7458518155762464,10.0,6.0
3005,1,0.7326056831265666,13.0,3.0
3009,1,0.550356467142183,0.0,0.0
3010,0,0.4349286407263457,1.0,0.0
3021,1,0.5460026982413235,1.0,0.0
3030,1,0.5164250754500449,2.0,1.0
3035,1,0.7515144415573822,4.0,3.0
3040,1,0.5567352527478505,0.0,0.0
3042,1,0.6152536554237891,0.0,0.0
3044,1,0.9170454296885237,0.0,0.0
3047,1,0.8411111158123287,0.0,0.0
3048,1,0.716372138069985,0.0,0.0
3050,1,0.5942769707766697,1.0,0.0
3052,1,0.656852933258186,0.0,0.0
3062,1,0.794805216941121,2.0,0.0
3067,1,0.6867414182739343,3.0,1.0
3069,1,0.5769996943449307,3.0,0.0
3076,1,0.8514455779307941,0.0,0.0
3084,0,0.3869901316254052,12.0,1.0
3086,0,0.2632401472165563,6.0,4.0
3088,0,0.4288851740150085,0.0,1.0
3091,0,0.4293621912432906,1.0,0.0
3092,0,0.3362278073449583,1.0,0.0
3098,0,0.4379364184697326,0.0,0.0
3104,1,0.7645204227727272,1.0,0.0
3105,1,0.722974330717196,3.0,1.0
3106,0,0.2895961303856865,2.0,0.0
3111,0,0.4716068812932876,0.0,0.0
3120,1,0.6544949365477216,4.0,2.0
3121,1,0.9661130958002336,0.0,0.0
3122,0,0.3558993634062063,1.0,0.0
3132,0,0.4605050179658896,3.0,1.0
3133,1,0.5012702834904627,0.0,0.0
3134,1,0.968578740827311,0.0,0.0
3135,0,0.3997884161142402,1.0,0.0
3136,1,0.7619915529862995,0.0,0.0
3138,0,0.3215568319659871,5.0,0.0
3141,1,0.522768763203456,2.0,0.0
3142,1,0.6552860795778884,0.0,0.0
3145,1,0.5696333354229708,0.0,0.0
3146,1,0.5711625577555922,1.0,0.0
3149,0,0.1867270306029852,0.0,0.0
3157,1,0.88852317363584,0.0,0.0
3161,1,0.8291366870285342,2.0,0.0
3171,0,0.3027250186938329,0.0,0.0
3178,1,0.5110449499810438,1.0,0.0
3184,1,0.5755191696648733,2.0,1.0
3185,0,0.2972309565170721,0.0,0.0
3186,1,0.7322256862028296,1.0,1.0
3192,1,0.6468725813000769,6.0,4.0
3198,1,0.8066009880144387,0.0,0.0
3199,0,0.1748936768604843,4.0,0.0
3201,0,0.3825269464542761,6.0,1.0
3203,0,0.2438078959314037,0.0,1.0
3204,1,0.7693529279007363,0.0,0.0
3206,1,0.9316970985364084,0.0,0.0
3209,1,0.6145836695469424,0.0,0.0
3210,0,0.3177646589882242,0.0,0.0
3215,1,0.5654985218077593,0.0,0.0
3216,1,0.9595736094956054,0.0,0.0
3223,1,0.5366214811251993,1.0,0.0
3225,0,0.3793759126264885,3.0,0.0
3226,1,0.5275949764089108,1.0,0.0
3231,0,0.2516968540205535,5.0,0.0
3235,1,0.7415196806794475,2.0,0.0
3239,0,0.4914594188652402,3.0,0.0
3251,1,0.9402040045681986,0.0,0.0
3252,1,0.7292130081997815,0.0,0.0
3261,1,0.7729509079505527,1.0,1.0
3263,0,0.3689558704427675,2.0,2.0
3265,1,0.7571865340505894,2.0,0.0
3269,0,0.4501506627579592,6.0,0.0
3271,1,0.6362383198825493,2.0,0.0
3274,1,0.7953516910599118,2.0,0.0
3275,1,0.5996736194586945,0.0,0.0
3276,1,0.5884726511579943,0.0,2.0
3277,0,0.499712639678347,0.0,0.0
3282,0,0.2898977951112297,5.0,0.0
3283,0,0.2573433436937143,4.0,0.0
3287,1,0.5841768521531704,1.0,0.0
3300,1,0.9345582813783572,2.0,1.0
3301,1,0.720929505933944,2.0,1.0
3305,1,0.6062973923171996,2.0,0.0
3308,1,0.5878675241648438,0.0,0.0
3311,0,0.336394147277771,5.0,0.0
3314,1,0.7035327087002952,0.0,0.0
3331,1,0.7703935207023135,0.0,1.0
3332,1,0.6689649817784109,0.0,0.0
3346,0,0.2783017091767389,1.0,0.0
3354,1,0.502424035895229,0.0,0.0
3357,0,0.241004749056751,0.0,0.0
3359,0,0.2347602098259432,1.0,0.0
3360,0,0.3992354285636136,0.0,0.0
3362,1,0.6311873286177027,4.0,1.0
3363,0,0.2375062145951246,0.0,0.0
3365,1,0.8021002050950928,0.0,0.0
3369,0,0.3016875042940918,0.0,0.0
3376,1,0.7275924882075397,2.0,0.0
3383,0,0.2881459139424536,0.0,0.0
3390,1,0.8336530490553815,0.0,0.0
3397,0,0.2078769711947325,3.0,1.0
3401,0,0.2824286154549769,0.0,0.0
3406,0,0.4704203761193239,0.0,0.0
3409,1,0.7559547025513561,0.0,0.0
3410,0,0.4196253913185959,2.0,0.0
3414,0,0.1179217855584641,0.0,0.0
3419,0,0.4574068551956577,0.0,0.0
3423,1,0.5254029660099279,1.0,1.0
3426,0,0.3667775496272804,1.0,0.0
3431,1,0.6642491631135126,2.0,0.0
3432,1,0.5108333317732656,2.0,1.0
3433,1,0.7718110985290636,0.0,0.0
3435,0,0.2522909228084229,2.0,1.0
3442,1,0.8750790854267934,0.0,0.0
3444,0,0.3793472887088597,1.0,0.0
3446,0,0.2593177503112613,0.0,0.0
3447,0,0.4524817595920406,0.0,1.0
3448,0,0.323887352419986,1.0,0.0
3462,0,0.3816634112377468,12.0,0.0
3464,1,0.8505567830700677,1.0,2.0
3468,0,0.3782214895536944,5.0,0.0
3471,1,0.5759973773993003,0.0,0.0
3478,1,0.6083020551045373,2.0,0.0
3480,1,0.5068151489804413,8.0,0.0
3481,1,0.5424012736199442,6.0,1.0
3482,0,0.3731295829534973,1.0,0.0
3484,0,0.4668867471259532,1.0,0.0
3487,0,0.1956400174722742,6.0,1.0
3489,1,0.7632510783811726,4.0,0.0
3491,0,0.3518348563575564,1.0,0.0
3500,1,0.5141071068660784,6.0,0.0
3508,0,0.4613208121482016,14.0,0.0
3509,1,0.7138352047815208,1.0,0.0
3510,1,0.57626512301472,5.0,2.0
3511,1,0.8104569490842242,1.0,0.0
3512,1,0.5590778016197762,0.0,0.0
3513,0,0.2582290626304123,7.0,1.0
3516,1,0.5895316112333745,0.0,0.0
3519,1,0.6088217958816258,8.0,3.0
3532,1,0.5060631530990837,11.0,4.0
3541,1,0.7218461474590716,0.0,0.0
3542,0,0.3620229443342826,1.0,0.0
3543,1,0.8557886240147563,0.0,0.0
3544,1,0.5178831984056986,5.0,0.0
3547,1,0.6699312031045647,0.0,0.0
3551,0,0.3620928225866263,0.0,0.0
3553,0,0.3252864261914464,2.0,1.0
3559,1,0.5552329537466824,1.0,1.0
3561,0,0.3064019063888424,0.0,0.0
3562,0,0.2603894656974105,1.0,2.0
3570,0,0.2480273368049406,0.0,0.0
3571,0,0.4738477462019195,0.0,0.0
3574,0,0.1739493800319708,1.0,0.0
3575,0,0.4082370946760063,2.0,0.0
3577,0,0.2321559526284282,3.0,1.0
3578,0,0.302946656252277,1.0,1.0
3583,1,0.5569248264821014,0.0,0.0
3585,0,0.4556232708185869,0.0,0.0
3587,0,0.4360082573103482,0.0,0.0
3588,0,0.2882011474865055,0.0,0.0
3592,1,0.7628289047403279,0.0,0.0
3596,1,0.6923454366959566,0.0,0.0
3598,1,0.714028527456755,4.0,0.0
3603,1,0.7836355725723951,0.0,0.0
3613,0,0.4126508403197729,3.0,2.0
3619,0,0.2688209413669095,0.0,0.0
3620,0,0.2581840618781167,0.0,0.0
3626,1,0.5001377881388169,1.0,0.0
3643,0,0.3605432743223632,0.0,0.0
3644,1,0.9059027965959088,1.0,0.0
3645,1,0.7954224596850806,6.0,3.0
3648,1,0.5596211613729337,1.0,0.0
3649,0,0.3846973915910117,3.0,0.0
3651,0,0.3239032558041828,5.0,0.0
3652,1,0.7200744440061657,0.0,0.0
3654,0,0.3254502222854433,1.0,0.0
3656,0,0.4743687750738508,0.0,0.0
3657,0,0.2345757323761799,6.0,1.0
3660,1,0.9011375454451926,3.0,1.0
3667,0,0.3636916728551266,1.0,1.0
3673,0,0.4373592302372285,0.0,0.0
3675,0,0.2787466141905936,0.0,1.0
3676,0,0.1621157739119376,0.0,0.0
3679,0,0.3803822619389647,4.0,0.0
3682,1,0.9222204191268466,0.0,0.0
3684,1,0.6883669974243195,0.0,0.0
3687,0,0.4115029159384681,0.0,1.0
3689,0,0.3191820295883792,6.0,0.0
3701,0,0.3609822934458804,1.0,0.0
3702,0,0.2409736768702156,0.0,0.0
3706,1,0.9665657520228688,0.0,0.0
3715,0,0.4846964525171397,0.0,0.0
3718,1,0.7452815041637147,0.0,0.0
3719,1,0.5008081100561396,1.0,0.0
3730,1,0.6441064679851675,2.0,0.0
3733,1,0.5476413845098216,0.0,2.0
3734,1,0.8646089082865752,0.0,0.0
3735,1,0.8147191047522084,1.0,0.0
3736,1,0.682393788670448,0.0,0.0
3742,1,0.607556329976477,0.0,0.0
3749,1,0.9226291085095522,0.0,0.0
3754,1,0.5017742733861276,0.0,0.0
3755,1,0.6002083181109205,1.0,0.0
3759,1,0.8259431764479634,2.0,1.0
