,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
2586,0.7051579975105254,0.016979463983644433,-0.08366770256810252,0.1457142531553027,0.6628795587366443,-0.5593022795717436,-0.52461810522061,-0.08357505105483848,-0.21319520385600144,-0.37839287542573263,0.13045962908607553,-0.00020334585270863605,0.169171114595161,-0.1675526239099532,0.052869610512493226,0.16644050658902682,0.09317423424726132,-0.045690007254438635
1907,-0.5750304326586692,0.06643465897503514,-0.4987030698302388,-0.6757909476499345,-0.5124207084987316,-0.06298784130288403,0.021033862571019055,0.3616725724094116,-0.09999467316580153,0.2707597293543003,0.12640940788903104,-0.13688469396106137,-0.08323124310826605,0.02276884474079151,-0.09017796334942556,0.030190265508027912,0.10223470206957698,0.024498619775148618
627,0.9306650745997077,0.11615970384037894,-0.009218528605901766,0.6953403592484597,0.25704971279482164,0.20225408985789894,-0.7561087278565757,0.4330289949133574,0.6626512877789171,0.30617780445080633,-0.5403917034646268,-0.14411267843938014,-0.0634674435393489,1.2724241020935778,-0.15715824738517878,0.1667147078721779,0.2553285175887466,-0.023172774467778486
1835,0.38193373761600635,-0.5317812075278971,1.0616928287802556,0.3073409978084439,-0.14766008386280735,-0.9252172589761593,-0.08646505275369946,0.08566966979723654,0.12688663117666588,-0.39225178436939,-0.5367431746980376,0.04421420823243281,0.42013052599154294,-0.7826357685349259,-0.3375890221604137,-0.03955820915445557,-0.05435413337762202,0.21134972709763875
296,0.8827933694688287,0.09733009230110784,0.02103603747907577,0.8304481561886885,0.007801376128366253,0.7738754795091343,-0.31012191876976436,0.08807594126491568,-0.06836653691291764,0.42754661592786264,0.10437110740702517,0.646077000294764,-0.277424933468404,-0.3995362195488149,-0.25640688358128266,-0.22305001160775453,0.07586720764648083,-0.09969586988258744
1400,-0.6363493270494684,-0.9751921840862057,-0.5842185955988518,-0.2837121716295488,0.4060919172155098,-0.26636724314017013,-0.07588452874199557,-0.024499585224089637,1.0933377401384625,-0.12520883802531305,-0.1565702904412816,0.11792151583089705,0.28640030410874573,-0.34650788989532955,-0.02714065843398148,0.05428729314212175,-0.220466364823168,0.43366043880963556
991,0.8381275423978616,-0.3317572154691586,-0.08930081329854697,0.6158499204424449,0.12216852682265433,-1.0153747223139942,0.5743099951481425,-0.16127126087763521,0.24099978350115814,0.48319621825138553,-0.8650254353510802,-0.22983853380123231,-0.04410148556384305,-0.11116194091063136,0.21422115099284564,0.031602739181435156,-0.017336960075367037,0.34302425233697087
1542,-0.6153548766763655,-0.3667865880364385,-0.4185890040218294,-0.5703384070598457,0.03608453462525978,0.45615340000630306,0.41884291401580853,0.41854148646884426,0.11288665862602927,-0.47686494911478283,-0.6563010366486545,-0.6555910873540348,0.020589498612603615,-0.3076954133992814,-0.2686262348804167,0.11380547919842093,0.16679127516345005,0.2013293991933722
752,-0.6442583364910576,0.39342718302641516,0.034928048951280474,-0.08298598316866987,0.6302645302057004,0.32557043169553235,-0.13625100123037406,-0.4218520384490689,0.0731100015409512,0.07946040629376701,-0.02799649692573076,0.13504258130399366,0.04074722323722301,-0.051364259791409,-0.0735719737623891,-0.07584272094916322,0.24182463580521726,-0.03464622747796637
2160,0.8978073564588188,0.5629596549038733,0.18896928719204992,-0.013723725238514745,0.1154157387987554,-0.10117387437489628,-0.014263885502694619,0.12073327035633438,0.04215939874878534,0.502859831015118,-0.21564890861353478,-0.20339135646276363,-0.13132391796077114,0.11433180635768855,0.056496130192786764,0.37712983962410007,0.06518528527067743,0.14807209382263578
3166,-0.6648291656423403,0.5924804131091966,-0.19381438028171447,-0.0710173409690359,0.11274482410502797,-0.024114588763545827,-0.0049225628668742435,0.14604801695646277,-0.005258364670134611,0.0075289528746420665,0.03944888148467417,0.19717163553024267,0.14483945072293605,-0.20866842151329273,-0.09307483554968468,-0.5290726230326745,0.3078084923088931,0.15848352924857326
