umap_1,umap_2,umap_3,cluster
16.478971,6.5731826,3.8079715,3
10.074293,-6.1435714,-6.565346,1
-8.931613,3.7564692,3.3446963,0
-8.919867,3.7525172,3.3600624,0
17.207096,6.170592,4.7409816,3
-8.970974,3.7731588,3.2952783,0
10.060156,-6.145657,-6.5734553,1
18.966085,6.6494493,4.5275855,3
-8.977185,3.7763686,3.2909243,0
19.073141,-0.0005990875,24.132671,7
-8.964283,3.772845,3.3058212,0
-8.965211,3.7669501,3.3068364,0
25.760792,6.97095,-15.192552,4
16.474691,6.569085,3.808327,3
-8.964955,3.7713099,3.3096452,0
-8.987856,3.7809722,3.2805834,0
-9.029319,3.7919812,3.2369273,0
-9.007493,3.780103,3.2612653,0
-9.021549,3.7909102,3.2414436,0
16.271988,6.4044657,3.7427533,3
14.885871,7.2564807,5.720417,3
-9.040826,3.8033266,3.2204103,0
-9.015636,3.789146,3.249538,0
19.06934,-0.004514979,24.134052,7
-9.001673,3.783642,3.2602038,0
13.52377,-6.436004,0.7259783,1
15.092863,7.2210016,5.5333495,3
-9.048166,3.812918,3.2086496,0
17.663988,6.123507,4.8813844,3
-9.065845,3.815824,3.1803763,0
-9.026641,3.793189,3.2351937,0
17.295223,6.2008653,4.528617,3
-9.061627,3.8104005,3.1952507,0
-9.050489,3.8014698,3.2079697,0
14.298653,3.8208225,2.7504835,3
-9.068004,3.8224094,3.1742327,0
-9.084823,3.827162,3.1533184,0
-9.103237,3.8476942,3.1344392,0
18.96705,6.6506653,4.5261574,3
18.174765,6.4337325,4.674753,3
-9.046294,3.8015473,3.213588,0
19.073248,-0.00044785984,24.133345,7
14.241069,3.6731775,2.587605,3
17.20278,6.150275,4.9510684,3
16.566004,5.4616585,6.6433682,3
18.179111,6.402507,4.708561,3
-9.052676,3.8194017,3.1818635,0
17.645128,6.133137,4.8747506,3
-9.093125,3.8354814,3.1427884,0
14.237909,3.6667004,2.5800529,3
16.580805,5.5193644,6.5739307,3
18.967398,6.6508393,4.5259666,3
-9.092851,3.837712,3.1435187,0
16.632727,6.2806563,4.2099404,3
14.290511,3.806937,2.73056,3
16.805477,6.002197,4.693461,3
-9.091239,3.8404546,3.1510313,0
18.966682,6.649811,4.5268908,3
18.967354,6.6503525,4.526375,3
18.221111,6.4497485,4.6657863,3
-9.102349,3.845504,3.1304393,0
23.696001,-14.861322,1.2579542,2
17.086369,5.6293445,4.6778827,3
26.05108,7.2678995,-15.361702,4
-9.091875,3.8419135,3.141916,0
14.237754,3.6665285,2.5798116,3
17.998781,6.284554,4.790766,3
16.47262,5.508963,6.769029,3
22.916994,-13.888195,0.7384272,2
-9.098027,3.8387144,3.1442912,0
-9.103321,3.8473454,3.1256893,0
-9.0775585,3.8268607,3.1678364,0
15.985109,18.45883,7.548503,5
12.583608,15.0072975,-9.14519,6
16.3545,5.633549,5.24381,3
-9.107432,3.8519518,3.1245985,0
-9.106798,3.8532853,3.1207945,0
14.240868,3.6701546,2.586167,3
-9.135965,3.887414,3.0694146,0
-9.13493,3.8699965,3.0882957,0
-9.133345,3.884981,3.0737324,0
-9.135673,3.8897147,3.0653083,0
16.471342,5.5098524,6.7700524,3
18.96738,6.650401,4.52623,3
-9.131871,3.8859763,3.079569,0
-9.1403055,3.8807538,3.066708,0
15.984393,18.458689,7.5493097,5
-9.157833,3.9194798,3.0266492,0
15.094205,7.223566,5.531826,3
-9.138999,3.8947625,3.0652335,0
-9.149288,3.9000552,3.0444107,0
-9.133815,3.8767195,3.0792348,0
-9.166961,3.9356465,3.0043237,0
23.695637,-14.860666,1.2572542,2
18.215656,6.4405932,4.67393,3
16.269974,6.405247,3.739544,3
-9.148597,3.9073243,3.044481,0
-9.147022,3.8911595,3.0595288,0
-9.155089,3.907993,3.0331097,0
14.241249,3.6703053,2.586354,3
18.144632,6.3189764,4.7911158,3
12.58207,15.008174,-9.143831,6
-9.154498,3.91786,3.0254636,0
-9.162197,3.929486,3.008647,0
15.2335,7.902454,5.4898767,3
16.202723,6.4385276,3.6426427,3
18.160084,6.380861,4.7284617,3
-9.172702,3.946755,2.975948,0
-9.1663065,3.9494457,2.9780164,0
-9.153787,3.903619,3.0405996,0
12.589443,15.001321,-9.155019,6
-9.1766205,3.951062,2.963873,0
22.916342,-13.88846,0.737946,2
-9.165051,3.937946,2.997501,0
-9.170493,3.9368386,2.9988632,0
14.858137,7.8881044,5.482713,3
-9.1591425,3.9145246,3.0229223,0
-9.168923,3.926815,3.008342,0
16.211823,6.3568087,4.4900193,3
-9.16775,3.9384432,2.9800289,0
16.344389,5.029811,8.742868,3
-9.167166,3.91989,3.0070772,0
23.695505,-14.860154,1.2567348,2
-9.173537,3.9571009,2.967197,0
-9.179551,3.9752626,2.9332497,0
-9.1805,3.990938,2.910471,0
-9.176466,3.9588687,2.9535458,0
-9.1796,3.967535,2.935287,0
-9.182267,3.9640446,2.9417734,0
16.477137,6.571335,3.8075674,3
22.916319,-13.88826,0.73793,2
10.072383,-6.164563,-6.5788174,1
16.643448,6.2766333,4.2156067,3
15.985395,18.459269,7.548395,5
16.576075,6.2994065,4.168924,3
15.985181,18.45902,7.5485063,5
-9.190623,4.0003524,2.905464,0
16.589848,5.5420284,6.557862,3
-9.178967,3.9668612,2.943166,0
-9.186488,3.9834325,2.912949,0
13.303383,-6.6267476,0.7296974,1
10.07344,-6.1652365,-6.5790277,1
13.293933,-6.6327834,0.72335935,1
16.269163,6.4055805,3.7383072,3
-9.185004,3.980581,2.91154,0
-9.188219,3.9886668,2.9032645,0
16.344126,5.029926,8.743063,3
-9.185483,3.9776933,2.9195092,0
16.654976,5.9714084,4.7192736,3
-9.18591,3.9811916,2.904139,0
12.602802,14.993163,-9.167808,6
-9.184588,3.995336,2.8911245,0
-9.184828,3.9788835,2.9123726,0
-9.188022,3.9795885,2.9191637,0
16.663855,6.265521,4.2258573,3
16.405539,6.335255,4.036664,3
-9.1831455,3.986065,2.9007986,0
4.3249,-4.1278653,18.68415,8
-9.184185,3.9947014,2.8945649,0
-9.197678,3.9924176,2.8785493,0
16.661963,6.280699,4.213128,3
-9.191637,4.001917,2.873721,0
-9.190097,3.9902627,2.8826194,0
-9.1849165,3.996573,2.866534,0
-9.184975,3.9979253,2.8608084,0
16.647087,6.2804446,4.215963,3
14.89402,7.882402,5.4847636,3
16.534218,5.7892013,5.15908,3
17.338345,6.2166953,4.531583,3
16.264431,6.401216,3.7404866,3
18.147793,6.3218036,4.7894206,3
16.781666,6.1626163,5.0716624,3
15.982172,18.460535,7.5513268,5
-9.187684,3.998722,2.8739486,0
-9.191213,4.0052843,2.8555057,0
-9.184359,4.0111766,2.8416252,0
-9.189681,4.005133,2.8501496,0
23.695358,-14.861296,1.2578381,2
-9.192077,3.9955027,2.8673697,0
16.841448,4.706368,4.584974,3
-9.188367,4.008825,2.843863,0
18.988865,-0.08319083,24.168013,7
4.3237967,-4.1281686,18.685247,8
16.915272,6.1079035,4.9524827,3
17.191725,6.143566,4.910298,3
16.668888,5.9842315,4.704556,3
17.258188,6.1830115,4.5458236,3
-9.191132,4.009469,2.8438385,0
-9.193308,4.003711,2.8490057,0
15.072815,7.2284193,5.5504193,3
-9.195531,3.9978476,2.8585804,0
17.154503,6.1457276,4.956145,3
23.132723,-13.758269,0.8920883,2
-9.194298,4.005831,2.8438568,0
-9.192474,4.007445,2.8368514,0
-9.190394,4.025725,2.801685,0
-9.190814,4.0302935,2.790125,0
10.667757,-6.6073785,-5.7517314,1
-9.196367,4.014923,2.8187783,0
-9.197436,4.0138206,2.8150077,0
-9.19761,4.0146165,2.8145514,0
-9.19542,4.016821,2.7951121,0
15.986528,18.45917,7.546974,5
-9.19857,4.018294,2.8044713,0
-9.197849,4.0186763,2.7987366,0
-9.198565,4.0211644,2.7924194,0
-9.197606,4.0252023,2.7756443,0
-9.201242,4.021542,2.7896335,0
16.58059,5.536167,6.562278,3
23.696808,-14.862794,1.2583492,2
-9.202276,4.0300074,2.7735207,0
19.076067,0.0023550198,24.133839,7
16.20624,6.3585525,4.488798,3
15.985662,18.459557,7.5476613,5
-9.202099,4.028695,2.7697773,0
-9.201756,4.030322,2.766965,0
-9.203017,4.0337896,2.7570033,0
16.343971,5.0299654,8.743269,3
-9.207351,4.032047,2.762657,0
-9.204342,4.0350094,2.7599535,0
15.178593,7.2076507,5.4604173,3
-9.200752,4.0392246,2.7428567,0
-9.201941,4.037757,2.7461114,0
-9.204107,4.0367785,2.745385,0
-9.203849,4.035842,2.7361174,0
14.696833,7.964296,5.4030023,3
19.067366,-0.0063559823,24.1363,7
-9.199296,4.039487,2.7259939,0
-9.202577,4.037069,2.7283218,0
-9.202427,4.037418,2.7270875,0
13.293714,-6.6329546,0.72330755,1
-9.200841,4.0332913,2.7070265,0
-9.2040615,4.035281,2.7094312,0
12.620674,-7.6288085,-1.2490803,1
10.077148,-6.1471987,-6.567934,1
19.076193,0.0024058663,24.133223,7
23.136072,-13.756447,0.89462423,2
19.077316,0.0035054865,24.131765,7
10.066737,-6.1496325,-6.5673585,1
16.394121,6.4999547,3.7698665,3
16.371391,5.6470675,5.230276,3
-9.201112,4.035982,2.6995418,0
16.214802,6.3628745,4.4829288,3
-9.203671,4.037352,2.7056513,0
-9.204216,4.0371575,2.6977212,0
18.193945,6.4278164,4.685013,3
18.144045,6.329651,4.777483,3
19.0736,-0.0011377577,24.131842,7
-9.202444,4.035825,2.6872935,0
-9.205011,4.0378323,2.6786418,0
10.067055,-6.1500344,-6.566881,1
-9.206884,4.0374875,2.6752117,0
15.986175,18.460335,7.54718,5
10.076597,-6.168143,-6.5820727,1
-9.204959,4.0379267,2.6650853,0
-9.207031,4.040404,2.6713536,0
-9.20893,4.040557,2.6622548,0
14.261358,3.726381,2.6336412,3
-9.208273,4.038728,2.6532898,0
-9.209262,4.034625,2.635545,0
12.620524,-7.6285257,-1.2488761,1
15.231357,7.902702,5.489972,3
16.562208,5.42,6.727088,3
-9.210043,4.0395513,2.645908,0
-9.208433,4.0384974,2.639322,0
23.696787,-14.862259,1.2577939,2
-9.210739,4.0387893,2.625634,0
15.947061,18.457134,7.5786943,5
17.721434,6.152869,4.872587,3
-9.211086,4.0408754,2.6318054,0
18.967285,6.65053,4.5261292,3
-9.20981,4.0377316,2.6176748,0
-9.209439,4.0388083,2.618476,0
15.093883,7.2234406,5.5321274,3
14.243382,3.671909,2.5881345,3
-9.208359,4.038114,2.6142077,0
16.601402,5.5225434,6.533663,3
-9.209595,4.037718,2.6046987,0
16.495308,5.6786485,5.278656,3
-9.212993,4.0371547,2.598965,0
4.3295283,-4.1256566,18.68011,8
-9.2121725,4.034947,2.5881999,0
25.650234,6.8613014,-15.134183,4
-9.213921,4.034938,2.5815237,0
17.181341,5.729037,4.592934,3
-9.213918,4.0371165,2.5838547,0
-9.213952,4.03418,2.576975,0
-9.214865,4.034555,2.5705938,0
16.862915,5.0134206,4.641152,3
16.841219,4.702238,4.5837603,3
18.141493,6.376804,4.726908,3
16.864004,5.016199,4.640298,3
-9.216643,4.035312,2.568896,0
10.058956,-6.1419945,-6.5683475,1
16.573648,5.756805,5.2343817,3
-9.215442,4.0316653,2.5603144,0
-9.214924,4.02535,2.5485096,0
15.101505,7.2244782,5.525019,3
-9.2155285,4.024897,2.5436718,0
25.576529,6.7883863,-15.076395,4
17.980797,6.2654786,4.810386,3
25.736084,6.9461827,-15.206144,4
-9.215901,4.0220037,2.536886,0
-9.217669,4.0230412,2.5347703,0
-9.215303,4.0152674,2.5259764,0
-9.217204,4.0124545,2.5188541,0
-9.217298,4.0174747,2.5191226,0
-9.216571,4.013814,2.5137827,0
-9.217512,4.0103087,2.5079174,0
-9.220303,4.001678,2.4922452,0
18.96677,6.6490326,4.5276117,3
10.0599,-6.149097,-6.5620584,1
-9.2176485,4.007143,2.4995666,0
-9.217332,4.004544,2.4967508,0
-9.217049,3.9993703,2.4926476,0
-9.217206,3.9998426,2.49035,0
-9.218245,3.9908195,2.480797,0
16.798609,6.1813164,5.0768166,3
-9.218518,3.992897,2.480358,0
15.985426,18.460789,7.547737,5
12.579169,15.012276,-9.141404,6
17.29235,6.195367,4.5392165,3
-9.218473,3.990477,2.4780328,0
-9.218566,3.985381,2.4736867,0
-9.219518,3.9819076,2.469387,0
-9.222758,3.9793155,2.4652996,0
23.696205,-14.860987,1.2562917,2
-9.223573,3.9659166,2.4579139,0
19.076109,0.0015126538,24.129976,7
18.101831,0.043626357,22.754501,7
-9.224942,3.9652724,2.4506652,0
17.492334,6.1474814,4.836604,3
16.55896,5.413549,6.7441435,3
14.292619,3.8306377,2.751631,3
12.579212,15.010158,-9.142054,6
10.6681795,-6.6077743,-5.7512274,1
-9.224158,3.9590163,2.4487708,0
4.3314657,-4.1241474,18.677992,8
12.578097,15.012134,-9.139207,6
12.620478,-7.628377,-1.2487489,1
15.259084,7.1820197,5.389944,3
15.233427,7.902937,5.490273,3
-9.224982,3.960179,2.447147,0
23.136042,-13.755743,0.8946627,2
-9.225941,3.954862,2.441917,0
15.171242,7.210068,5.465938,3
-9.226422,3.9537299,2.4396312,0
26.051224,7.2677383,-15.361775,4
-9.226888,3.9462998,2.4339058,0
-9.228004,3.9410367,2.4307895,0
-9.228628,3.9377286,2.428219,0
16.274557,6.4049754,3.746002,3
18.1015,0.043581206,22.753832,7
-9.228571,3.9315674,2.4260201,0
-9.230094,3.9278698,2.4236836,0
18.194563,6.4953775,4.612422,3
-9.229871,3.921522,2.4223735,0
-9.231432,3.9199164,2.418941,0
-9.231074,3.9109533,2.417816,0
10.055039,-6.1409354,-6.564944,1
19.07648,0.0018383551,24.130438,7
-9.232368,3.9119446,2.4152763,0
23.697777,-14.862125,1.2575719,2
-9.232955,3.9083192,2.4134831,0
-9.233883,3.897983,2.4100726,0
-9.234744,3.8888988,2.4070075,0
-9.235352,3.888518,2.404755,0
-9.234361,3.872937,2.4031863,0
-9.235829,3.875378,2.4009519,0
23.699974,-14.863367,1.2589008,2
-9.235984,3.867784,2.3988914,0
-9.236499,3.8624423,2.3972895,0
-9.235974,3.8554633,2.397289,0
15.985134,18.46252,7.5476365,5
-9.237795,3.8517344,2.3947282,0
16.343857,5.0299954,8.743418,3
12.582775,15.005148,-9.145352,6
-9.23971,3.8424442,2.3903031,0
-9.239842,3.8377583,2.3890507,0
-9.242194,3.831496,2.384746,0
-9.241523,3.8260934,2.3850718,0
-9.241889,3.8187258,2.384835,0
-9.241682,3.812405,2.3839936,0
-9.243431,3.8131602,2.3819368,0
-9.243363,3.8070273,2.3811538,0
-9.241783,3.7916167,2.3820522,0
17.190195,6.1714616,4.9006176,3
-9.241775,3.7866046,2.3814802,0
19.075573,0.0009183289,24.129318,7
26.03836,7.2519536,-15.354316,4
-9.243401,3.783087,2.3778708,0
15.983811,18.463005,7.548685,5
15.800862,6.5866847,3.1362936,3
-9.244656,3.779647,2.3761714,0
-9.244261,3.7730806,2.3761687,0
-9.245098,3.767937,2.3753533,0
15.939788,18.460918,7.5843554,5
16.345074,5.0286417,8.74489,3
-9.247115,3.758268,2.372927,0
-9.248174,3.7570162,2.371254,0
-9.243856,3.7357552,2.3732536,0
-9.2475195,3.7378445,2.3695452,0
10.055378,-6.141822,-6.5659027,1
-9.248557,3.7338667,2.368378,0
-9.237746,3.6998777,2.3761926,0
23.700127,-14.862932,1.2585932,2
12.581326,15.00643,-9.144635,6
12.577505,15.005226,-9.141915,6
16.3624,5.636247,5.244537,3
15.94008,18.46268,7.5837893,5
16.570278,5.4149237,6.7263474,3
-9.243727,3.7102737,2.3717892,0
15.984062,18.462719,7.5481567,5
-9.2455845,3.7109065,2.369867,0
-9.24536,3.705867,2.369815,0
-9.243681,3.6936612,2.3709095,0
-9.240932,3.6806877,2.3732238,0
-9.244534,3.6856554,2.369575,0
4.3139706,-4.1337523,18.693644,8
-9.239048,3.6632278,2.373442,0
-9.243355,3.6702857,2.3692498,0
16.953325,5.7612095,4.829194,3
15.982675,18.462616,7.5493655,5
-9.242469,3.6626837,2.369798,0
14.909422,7.8800645,5.4887223,3
17.186792,5.781523,4.584491,3
-9.242749,3.658769,2.369197,0
-9.24158,3.6501667,2.3699715,0
17.110773,5.6573,4.664393,3
-9.237869,3.6360767,2.3724566,0
-9.2394495,3.630415,2.3700826,0
-9.241897,3.6295917,2.3677726,0
16.557093,5.4238777,6.731757,3
26.047403,7.2603955,-15.355521,4
-9.23723,3.6155055,2.3707929,0
19.073528,-0.0014015734,24.131105,7
16.66355,5.4201913,6.408833,3
12.621303,-7.630281,-1.2505276,1
16.862198,6.1177163,4.963296,3
18.967173,6.649398,4.527224,3
-9.232668,3.6037917,2.3718877,0
-9.236614,3.6046941,2.3702083,0
-9.237721,3.600419,2.368854,0
-9.236202,3.589682,2.36886,0
-9.230807,3.5751963,2.3717148,0
19.046349,-0.027267542,24.147366,7
-9.23555,3.5802834,2.3692212,0
-9.227272,3.561757,2.372185,0
-9.22679,3.5566409,2.3726892,0
-9.2231455,3.548337,2.3741035,0
-9.226327,3.5483823,2.3710675,0
-9.222526,3.5388315,2.3733592,0
-9.221414,3.535485,2.3734808,0
15.231852,7.902661,5.4904327,3
23.584185,-14.663455,1.160939,2
26.048317,7.263496,-15.359242,4
-9.220006,3.529456,2.3738606,0
12.573747,15.0099125,-9.133737,6
25.57459,6.7864394,-15.0751505,4
-9.218241,3.5238254,2.3748922,0
-9.217211,3.5188615,2.375343,0
12.590493,14.993753,-9.154148,6
10.075668,-6.166246,-6.581322,1
15.092872,7.221191,5.533343,3
-9.206954,3.5004292,2.3795755,0
-9.211939,3.5053127,2.37684,0
19.06999,-0.0048288903,24.137192,7
-9.20916,3.4976673,2.3765323,0
-9.206564,3.4899616,2.3771734,0
-9.201269,3.4794357,2.3786342,0
19.072906,-0.0019509596,24.134201,7
12.621391,-7.630273,-1.2504965,1
-9.1984415,3.4721682,2.3794956,0
-9.196118,3.4668477,2.3805687,0
14.696148,7.9646573,5.402847,3
-9.189295,3.4545817,2.382174,0
-9.186524,3.4480097,2.3829172,0
-9.188421,3.4481206,2.3819013,0
-9.181612,3.43777,2.3841553,0
-9.171151,3.4230824,2.3873737,0
-9.173414,3.4225068,2.3861575,0
-9.172773,3.419564,2.3862798,0
17.295097,6.2008348,4.5335426,3
17.781832,6.3051744,4.7232614,3
-9.164372,3.4098938,2.3870025,0
-9.158944,3.4026918,2.3883562,0
-9.158301,3.399779,2.3882415,0
19.075106,0.00028509027,24.13703,7
23.700792,-14.863132,1.2589086,2
-9.148202,3.3877327,2.3895788,0
12.59994,14.992919,-9.165141,6
-9.150112,3.3860238,2.388924,0
-9.14614,3.381652,2.3893633,0
10.076029,-6.167349,-6.5815935,1
17.463842,6.1276565,4.864392,3
16.282722,6.4080887,3.7479737,3
-9.144302,3.3765054,2.3888402,0
16.820038,5.9961634,4.690695,3
16.566603,5.452186,6.6536093,3
-9.135991,3.3677206,2.3900664,0
19.07458,-0.00015041998,24.137789,7
-9.13354,3.3639505,2.390615,0
16.596687,5.5506907,6.5358214,3
18.966923,6.649097,4.527527,3
-9.119981,3.3528202,2.3915489,0
14.350775,3.918744,2.8676717,3
23.701277,-14.863355,1.259128,2
25.77719,6.987344,-15.20699,4
-9.125664,3.3540978,2.3910213,0
-9.11527,3.3444378,2.3929183,0
15.980433,18.461838,7.5514827,5
23.139729,-13.749332,0.89936686,2
14.286866,3.829178,2.7466843,3
17.31631,6.1954684,4.5338073,3
18.968649,6.6505675,4.526037,3
-9.103701,3.335869,2.3921237,0
16.556166,5.7377934,5.247826,3
16.343666,5.0295157,8.743296,3
-9.102675,3.3328276,2.392865,0
10.076409,-6.1679397,-6.58128,1
17.140245,5.881808,4.739077,3
-9.105464,3.3314152,2.3917308,0
19.038885,-0.034690756,24.152655,7
17.189295,6.162166,4.98994,3
16.404234,6.337472,4.033913,3
12.599156,14.994529,-9.16631,6
17.16177,6.118179,4.909731,3
17.522617,6.173678,4.8264437,3
15.800572,6.587006,3.1358144,3
19.07251,-0.001635249,24.142706,7
-9.092491,3.3215559,2.3935578,0
16.841091,4.701623,4.5836835,3
10.079427,-6.168102,-6.582846,1
12.5986,14.994878,-9.165595,6
17.17964,5.7072487,4.593101,3
18.969519,6.6512656,4.525421,3
23.702093,-14.863525,1.2595729,2
-9.092763,3.3200333,2.392688,0
10.080443,-6.1687746,-6.5835023,1
-9.088939,3.3152268,2.392459,0
-9.074473,3.3049774,2.3937387,0
16.78341,6.031494,5.0470905,3
17.798746,6.2795234,4.7609034,3
-9.075562,3.3030288,2.3940516,0
16.807142,6.113493,4.968521,3
17.473547,6.1265955,4.864066,3
-9.071457,3.2990441,2.3943665,0
-9.052689,3.2885196,2.3944998,0
-9.04769,3.285441,2.3940527,0
-9.041133,3.2787359,2.3946059,0
16.831573,4.752754,4.6065793,3
19.072533,-0.0015666687,24.143478,7
14.907395,7.8818183,5.486539,3
-9.03049,3.2721403,2.39529,0
-9.033308,3.2720902,2.3948545,0
15.259064,7.181454,5.3896255,3
-9.019543,3.2669528,2.3948781,0
18.968033,6.650601,4.526278,3
-8.992153,3.2569902,2.3958178,0
16.644285,6.278226,4.2164707,3
-9.006793,3.2594771,2.3943307,0
26.048632,7.263623,-15.359429,4
16.320433,5.603503,5.2791395,3
-8.996228,3.255237,2.3944468,0
-9.005231,3.2560265,2.3936331,0
17.471714,6.119725,4.876704,3
16.171803,6.450771,3.6003425,3
-8.977716,3.2465305,2.3960128,0
-8.980294,3.2455354,2.395024,0
-8.97002,3.2412913,2.394866,0
-8.960405,3.2367675,2.3936636,0
-8.930814,3.2316039,2.391605,0
-8.940468,3.2302265,2.3924506,0
-8.920895,3.2264698,2.3912268,0
23.702503,-14.863469,1.2597166,2
-8.922873,3.2250445,2.3907638,0
-8.913553,3.221764,2.3905635,0
19.075708,0.00037553292,24.135014,7
-8.908124,3.2192824,2.3899648,0
-8.864522,3.2170265,2.3866885,0
-8.891598,3.2142992,2.3879368,0
-8.871952,3.2129033,2.3868465,0
-8.874546,3.2106323,2.3862245,0
-8.864207,3.2082963,2.3858132,0
-8.846196,3.2068584,2.3848138,0
-8.841483,3.2046335,2.3838055,0
12.598935,14.994285,-9.165681,6
-8.839815,3.2035992,2.383584,0
-8.805592,3.2055182,2.379959,0
15.236393,7.9024215,5.4887915,3
15.261236,7.180242,5.387846,3
-8.804418,3.2037241,2.3809934,0
-8.769643,3.2091093,2.3768184,0
-8.779483,3.2059922,2.377415,0
15.800644,6.5870433,3.1359189,3
-8.774239,3.2042687,2.3766248,0
-8.736494,3.2113404,2.370905,0
-8.761592,3.203378,2.3737624,0
14.886553,7.2562475,5.719889,3
-8.733394,3.2090905,2.3692985,0
-8.7311735,3.208518,2.3713598,0
12.597512,14.994214,-9.166755,6
-8.71871,3.2100477,2.3688767,0
-8.684989,3.2190967,2.364506,0
10.6685505,-6.608102,-5.750776,1
15.982641,18.464638,7.5489244,5
25.639706,6.8510714,-15.1253,4
17.74206,6.2963824,4.7219696,3
18.923117,6.613197,4.55022,3
16.876549,6.115711,5.0113273,3
16.207384,6.361428,4.484004,3
-8.704004,3.2112334,2.365938,0
16.841265,4.7048087,4.5845385,3
-8.610011,3.24792,2.3519454,0
23.702915,-14.862518,1.2595372,2
15.231389,7.9020376,5.4907556,3
-8.673636,3.2194362,2.3598733,0
16.27952,6.408443,3.7392457,3
16.777897,6.186312,5.1157804,3
-8.630273,3.2360156,2.353658,0
-8.664246,3.220333,2.3565917,0
17.532007,6.144849,4.8505464,3
-8.672019,3.216735,2.3564491,0
-8.649435,3.2240992,2.3541837,0
19.073797,-0.0015889163,24.13534,7
-8.563098,3.2655299,2.3402886,0
-8.600315,3.2436657,2.34613,0
-8.615542,3.2363746,2.3486536,0
12.622224,-7.6292477,-1.2493545,1
-8.570225,3.258798,2.340374,0
14.242804,3.6706703,2.5866203,3
-8.579517,3.2504163,2.3400412,0
15.803724,6.588072,3.1390243,3
16.650352,6.2783647,4.219898,3
-8.560791,3.2612782,2.3385022,0
16.964912,5.7770696,4.8159356,3
17.434807,6.1216917,4.863779,3
-8.526094,3.2806163,2.3310733,0
17.747637,6.294885,4.7190166,3
26.048729,7.263366,-15.359227,4
19.067137,-0.0072213556,24.139713,7
17.58815,6.1433053,4.852296,3
-8.520442,3.2869947,2.328783,0
16.35707,5.6254945,5.272743,3
12.584454,15.004471,-9.1410475,6
16.664665,5.420137,6.3956337,3
-8.489015,3.3049989,2.3235347,0
-8.539805,3.2707512,2.33152,0
17.093134,5.636723,4.67484,3
16.841024,4.700988,4.58348,3
19.06593,-0.008285942,24.142828,7
17.297401,6.202652,4.5269375,3
-8.506692,3.2916257,2.322185,0
16.477097,6.571287,3.8073964,3
-8.481072,3.309714,2.3174229,0
15.980026,18.463202,7.5512915,5
17.314005,6.19768,4.535172,3
-8.505408,3.2918215,2.3237016,0
-8.486598,3.3045683,2.319721,0
10.068017,-6.156711,-6.5718923,1
-8.469356,3.3177633,2.3147922,0
-8.47785,3.3085892,2.3144233,0
17.295753,6.1969414,4.5351357,3
19.06451,-0.00953879,24.145758,7
12.590156,15.007139,-9.146983,6
17.495813,6.154744,4.841682,3
16.664623,5.4184995,6.39676,3
-8.4422035,3.3360143,2.3085496,0
-8.385316,3.3952417,2.2954824,0
-8.448655,3.3291829,2.3040009,0
17.194344,5.712009,4.5753775,3
-8.392934,3.3810155,2.2953124,0
-8.376286,3.3998363,2.2916267,0
12.577611,15.007459,-9.137714,6
-8.407938,3.3697238,2.2956507,0
17.097713,5.6449676,4.675886,3
-8.372567,3.3974574,2.288258,0
-8.404137,3.3687065,2.2899919,0
-8.332034,3.4479415,2.2759008,0
-8.391671,3.3829873,2.2882624,0
-8.323148,3.4579191,2.2692227,0
-8.305997,3.4699738,2.2605484,0
14.261985,3.7306194,2.6402621,3
17.463343,6.136658,4.8538723,3
-8.283804,3.5061834,2.2646601,0
19.069162,-0.004656582,24.150028,7
15.094843,7.222888,5.5312867,3
16.664547,5.9746976,4.7071247,3
14.738149,7.948037,5.419809,3
-8.303476,3.4827867,2.2671967,0
-8.243541,3.5907776,2.2531838,0
-8.231105,3.6073902,2.2492726,0
-8.300951,3.4849133,2.2628973,0
14.309257,3.852615,2.7825062,3
17.75798,6.2905755,4.7322845,3
16.474539,6.5566974,3.8160698,3
18.932955,6.6199365,4.5489774,3
13.523359,-6.436376,0.7259201,1
26.049778,7.2638054,-15.359298,4
19.074095,-0.0008288796,24.13672,7
12.575744,15.00559,-9.134822,6
18.967354,6.6494303,4.527147,3
23.70339,-14.862699,1.2598795,2
25.750076,6.9601464,-15.191886,4
-8.278768,3.5154068,2.2547872,0
16.171007,6.4514275,3.5998821,3
15.08451,7.231766,5.5389476,3
16.63064,6.2875085,4.1966414,3
-8.314684,3.4702995,2.2662585,0
-8.227601,3.5925715,2.2411575,0
-8.2747965,3.5253754,2.2537177,0
19.072214,-0.0014314853,24.149809,7
-8.200457,3.635199,2.2309701,0
15.978285,18.462807,7.552581,5
-8.203601,3.6269782,2.2351525,0
-8.2222185,3.6034954,2.2386997,0
-8.246084,3.5662751,2.2410035,0
-8.244652,3.573016,2.2427673,0
-8.184069,3.6820862,2.228442,0
18.964893,6.646808,4.5300136,3
-8.207165,3.6365201,2.2344835,0
13.293225,-6.633138,0.7227472,1
4.325488,-4.1274333,18.681467,8
-8.208522,3.640184,2.2339852,0
15.977642,18.462498,7.552851,5
16.954636,6.13616,4.9217415,3
-8.158269,3.768675,2.2256262,0
-8.172658,3.7183533,2.2213666,0
10.071733,-6.1490793,-6.5673704,1
-8.175896,3.7109284,2.2254698,0
4.32752,-4.1239634,18.67897,8
16.655428,5.988795,4.713687,3
-8.125758,3.8584042,2.216591,0
15.799527,6.5872226,3.1348424,3
-8.121454,3.8545594,2.215671,0
-8.1531725,3.76433,2.2151728,0
