outcome,component,component_number,feature,loading,abs_loading,explained_variance_ratio_component,explained_variance_percent_component,cumulative_variance_percent_at_component,domain
victimization,PC9,9,APOYO.MEDIAN,-0.0242142540338449,0.0242142540338449,0.0334028381096086,3.340283810960861,75.4143842813954,Social support
victimization,PC10,10,PORNO.T,0.2177609679025054,0.2177609679025054,0.0315710013076126,3.157100130761269,78.57148441215666,Other
victimization,PC10,10,EDAD,-0.0934468495630398,0.0934468495630398,0.0315710013076126,3.157100130761269,78.57148441215666,Sociodemographic indicators
victimization,PC10,10,FUGAS.BN,-0.0869960877640028,0.0869960877640028,0.0315710013076126,3.157100130761269,78.57148441215666,Running away
victimization,PC10,10,CONVIVEN.1,0.0675730456515215,0.0675730456515215,0.0315710013076126,3.157100130761269,78.57148441215666,Household composition
victimization,PC10,10,CONVIVEN_0,-0.0547618190431876,0.0547618190431876,0.0315710013076126,3.157100130761269,78.57148441215666,Household composition
victimization,PC10,10,GENERO.BN0,-0.0463234371436501,0.0463234371436501,0.0315710013076126,3.157100130761269,78.57148441215666,Sociodemographic indicators
victimization,PC10,10,GENERO.BN1,0.0463234371436494,0.0463234371436494,0.0315710013076126,3.157100130761269,78.57148441215666,Sociodemographic indicators
victimization,PC10,10,ABUSOSUBS1,0.0322924863420243,0.0322924863420243,0.0315710013076126,3.157100130761269,78.57148441215666,Substance use
victimization,PC11,11,CONVIVEN.1,0.1925225801598677,0.1925225801598677,0.0294840559837929,2.9484055983792965,81.51989001053596,Household composition
victimization,PC11,11,CONVIVEN.3,-0.1300472689686107,0.1300472689686107,0.0294840559837929,2.9484055983792965,81.51989001053596,Household composition
victimization,PC11,11,CONVIVEN_0,0.0902792770640182,0.0902792770640182,0.0294840559837929,2.9484055983792965,81.51989001053596,Household composition
victimization,PC11,11,CONVIVEN.4,-0.080022886554919,0.080022886554919,0.0294840559837929,2.9484055983792965,81.51989001053596,Household composition
victimization,PC11,11,CONVIVEN.2,-0.0585608793446057,0.0585608793446057,0.0294840559837929,2.9484055983792965,81.51989001053596,Household composition
victimization,PC11,11,PORNO.T,-0.0297466882832304,0.0297466882832304,0.0294840559837929,2.9484055983792965,81.51989001053596,Other
victimization,PC11,11,FUGAS.BN,0.0296608914804269,0.0296608914804269,0.0294840559837929,2.9484055983792965,81.51989001053596,Running away
victimization,PC11,11,IMPULS.MEDIAN,0.0096824793785796,0.0096824793785796,0.0294840559837929,2.9484055983792965,81.51989001053596,Impulsivity
victimization,PC12,12,ABUSOSUBS1,0.141431937077237,0.141431937077237,0.0246075509486223,2.460755094862238,83.9806451053982,Substance use
victimization,PC12,12,ABUSOSUBS2,0.1082594546174438,0.1082594546174438,0.0246075509486223,2.460755094862238,83.9806451053982,Substance use
victimization,PC12,12,PORNO.T,-0.0919901173617608,0.0919901173617608,0.0246075509486223,2.460755094862238,83.9806451053982,Other
victimization,PC12,12,EDAD,-0.0864094641087334,0.0864094641087334,0.0246075509486223,2.460755094862238,83.9806451053982,Sociodemographic indicators
victimization,PC12,12,FUGAS.BN,-0.0744328707012233,0.0744328707012233,0.0246075509486223,2.460755094862238,83.9806451053982,Running away
victimization,PC12,12,PAÍS,-0.0475117489108257,0.0475117489108257,0.0246075509486223,2.460755094862238,83.9806451053982,Sociodemographic indicators
victimization,PC12,12,CONVIVEN.3,0.0424757044376871,0.0424757044376871,0.0246075509486223,2.460755094862238,83.9806451053982,Household composition
victimization,PC12,12,CONVIVEN.1,0.0401137197251864,0.0401137197251864,0.0246075509486223,2.460755094862238,83.9806451053982,Household composition
victimization,PC13,13,PAÍS,0.187635035589796,0.187635035589796,0.0228402714114577,2.2840271411457747,86.26467224654397,Sociodemographic indicators
victimization,PC13,13,ETNIA.BN,0.0903818774416474,0.0903818774416474,0.0228402714114577,2.2840271411457747,86.26467224654397,Sociodemographic indicators
victimization,PC13,13,CONVIVEN.3,-0.0636660163712163,0.0636660163712163,0.0228402714114577,2.2840271411457747,86.26467224654397,Household composition
victimization,PC13,13,CONVIVEN.1,-0.0441967607758484,0.0441967607758484,0.0228402714114577,2.2840271411457747,86.26467224654397,Household composition
victimization,PC13,13,ABUSOSUBS2,0.0415092708169052,0.0415092708169052,0.0228402714114577,2.2840271411457747,86.26467224654397,Substance use
victimization,PC13,13,APOYO.VAR,-0.0341318963580208,0.0341318963580208,0.0228402714114577,2.2840271411457747,86.26467224654397,Social support
victimization,PC13,13,IMPULS.VAR,-0.0341243064607573,0.0341243064607573,0.0228402714114577,2.2840271411457747,86.26467224654397,Impulsivity
victimization,PC13,13,CONVIVEN.2,-0.0300397635036882,0.0300397635036882,0.0228402714114577,2.2840271411457747,86.26467224654397,Household composition
victimization,PC14,14,CONVIVEN.3,0.1519503192581302,0.1519503192581302,0.0207591430553942,2.075914305539429,88.3405865520834,Household composition
victimization,PC14,14,CONVIVEN.1,0.0988908397604036,0.0988908397604036,0.0207591430553942,2.075914305539429,88.3405865520834,Household composition
victimization,PC14,14,PAÍS,0.0794885875200177,0.0794885875200177,0.0207591430553942,2.075914305539429,88.3405865520834,Sociodemographic indicators
victimization,PC14,14,CONVIVEN_0,0.0599179086507122,0.0599179086507122,0.0207591430553942,2.075914305539429,88.3405865520834,Household composition
victimization,PC14,14,ETNIA.BN,0.0467420154684642,0.0467420154684642,0.0207591430553942,2.075914305539429,88.3405865520834,Sociodemographic indicators
victimization,PC14,14,CONVIVEN.2,0.0438359331305743,0.0438359331305743,0.0207591430553942,2.075914305539429,88.3405865520834,Household composition
victimization,PC14,14,MORAL.MEAN,0.0372072550784593,0.0372072550784593,0.0207591430553942,2.075914305539429,88.3405865520834,Moral domain
victimization,PC14,14,EDAD,0.0308717865330365,0.0308717865330365,0.0207591430553942,2.075914305539429,88.3405865520834,Sociodemographic indicators
