pc,operador,umbral,constante,target,β_PAÍS,β_ETNIA.BN,β_EDAD,β_FUGAS.BN,β_ABUSOSUBS1,β_ABUSOSUBS2,β_CONVIVEN.1,β_CONVIVEN.2,β_CONVIVEN.3,β_CONVIVEN.4,β_CONVIVEN_H,β_CONVIVEN_0,β_AUTOEFIC.MEAN,β_AUTOEFIC.VAR,β_IMPULS.MEAN,β_IMPULS.MEDIAN,β_IMPULS.VAR,β_APOYO.MEAN,β_APOYO.MEDIAN,β_APOYO.VAR,β_MORAL.MEAN,β_MORAL.VAR,β_PORNO.T,β_GENERO.BN0,β_ORIENTSEX.BN0,β_GENERO.BN1,β_ORIENTSEX.BN1
PC2,<=,0.54,1.4071497617659583,1,0.13042199002714122,-0.21418497504984435,-0.03184934871318016,-0.17259675982014622,-0.017070112417100273,-0.013710509393817353,0.1566612514303632,0.5461520615288856,-0.12265964763067637,-0.013151398547031018,0.6374780562796171,-0.10670223415972242,0.018166017666069522,-0.02105166303966101,-6.149320165679409e-06,0.0004629201710854798,-0.005534768253852621,0.03407096223808076,0.04020543060367045,-0.04549520254473249,0.010997761841035996,-0.008597135538309845,-0.01656941936448926,0.008369147562535442,0.2032257135724291,-0.008369147562535484,-0.2032257135724291
PC2,>,0.54,-1.4071497617659583,0,-0.13042199002714122,0.21418497504984435,0.03184934871318016,0.17259675982014622,0.017070112417100273,0.013710509393817353,-0.1566612514303632,-0.5461520615288856,0.12265964763067637,0.013151398547031018,-0.6374780562796171,0.10670223415972242,-0.018166017666069522,0.02105166303966101,6.149320165679409e-06,-0.0004629201710854798,0.005534768253852621,-0.03407096223808076,-0.04020543060367045,0.04549520254473249,-0.010997761841035996,0.008597135538309845,0.01656941936448926,-0.008369147562535442,-0.2032257135724291,0.008369147562535484,0.2032257135724291
