0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.8298268135283065,0.5844416335566212,-0.16180198051297445,-0.10516612091123431,0.20074536149805067,-0.05958756572228334,-0.2657139565895164,0.034579840299634304,-0.0009845413978033935,0.0949698906461438,0.03795914004046896,-0.23452745751763518,-0.05706522367448851,0.006287028386897049,-0.15626804915816844,-0.13111579266344908,-0.0400905702954911,0.06488184336637555,0.10133592730987333,-0.27905363508582093,-0.035823871354042774,-0.014553807863242653
0.9498294504484601,0.012446191012590558,0.13683675588910998,-0.6362250522456422,-0.4787009526638914,-0.07385791292660562,0.08334790211263479,0.27695683284945677,-0.05465526588655002,0.5129707216105923,0.18718743474302862,-0.26925552834947625,-0.13128556807817315,0.06420208925132154,-0.18195324124275974,0.028721992558891348,-0.1079781037791216,0.05018481636051568,0.2162354962878813,0.08282216761864769,0.004809584872557938,-0.03212031623382355
0.7435292891540843,-0.10495689968349024,0.10974666478552439,-0.6740478054379011,-0.10532101945214906,0.16923743444687653,-0.07631239009469341,-0.2460667226271643,-0.06611139086410404,-0.18525580610757658,-0.029697362017874273,0.21315013504701072,0.022444363742313712,0.05909942453903122,-0.5116411334579195,-0.04610900606689687,0.04000303973672582,0.07275286229187557,-0.014951420910634181,0.015328922879925967,-0.00824353282441825,0.014113335661638023
0.6259297854699265,0.7520563213682401,0.09576032056266444,-0.049880121054244116,-0.38799337761197805,-0.4060090973210419,-0.005908178434765444,0.3674487401026487,-0.15616898999242187,-0.2789531062921843,-0.03526512301794367,0.16176709254894472,0.04326042050111528,-0.07957833531979323,-0.023188128878526736,0.30185397256663604,0.10927013532435502,-0.02347690865765976,0.17833623995850778,0.04628154631552625,-0.025414184366210422,0.03786306798308853
0.9403793976656301,-0.0867554158141838,0.07925118953641279,0.34571422806175695,0.6383143432233545,-0.8624943967257832,0.009485125263098184,0.5349050057900413,-0.22372673508211827,0.7443851802135485,-0.11567888499476583,0.37940778212410436,-0.026303513494492513,0.19444258692558364,0.019805793773247295,-0.15493485350335615,0.5101211886316894,0.05062364659790092,0.08211274433774611,0.08634825848514446,-0.2315301518794948,0.019210235529821457
-0.8930487226875811,-1.03259448314258,-0.6510973734352091,-0.5034097441401987,0.10478709131981931,-0.442885136710821,-0.7519417567588587,0.13808034988099463,-0.31105441486613494,-0.27429201387880686,0.16365649379398206,-0.012143444220804364,0.1458114851262854,-0.1034064997225626,0.0701427075342023,0.02708860694177043,0.12077943145584759,-0.08894356651256667,0.009265408234663536,0.09321956289146935,0.08110238281362714,0.03516155909694168
-0.7044534020253507,0.7082296901224597,0.25768253291272397,-0.1079069015167402,-0.12286203630297005,-0.2146086055001763,-0.17434242754374574,0.22890472111176285,-0.07528419658661932,-0.09553426779207341,0.008581740747021192,-0.1855531623315504,-0.05210941562742003,-0.02445983001210994,-0.12513876819570155,0.13827209278857006,0.015938332651317454,0.05667065816149711,0.4740204498457776,0.10819665338600111,-0.01549371568216205,0.08892462572579143
0.6966959766365686,0.5149624719374406,-0.10305133184610818,0.02483585017341014,0.0059003733028195286,-0.08257798538982689,0.1642220711861398,-0.11701103967408044,-0.0034266287695206513,-0.11397433552235253,-0.013576677879830003,0.2878551165141729,0.1142678218674021,-0.14576019276251811,0.14747164170392096,-0.1937383655699893,0.1606881916698103,-0.2119542718755568,0.14620097103688035,0.02272693597697175,-0.04005994947454052,0.1117564434511599
0.805112753746825,0.4301056206436509,0.11178859557367625,0.561319117642179,-0.42678082967838316,0.23000811054792836,-0.31936848489401015,0.24670113541843378,-0.18530150258210604,0.07144718251450019,0.018403994688732925,-0.11672026837464572,0.39940994890862747,0.12054321828360516,-0.1197018219662168,-0.16812039879356375,0.05822834138091712,0.07205926006645968,-0.014435140293688148,0.026062739341797328,-0.0348475235720347,0.0036422745255594332
-0.7227106321208818,0.3067758561602129,0.3106204529372349,0.6644679800185047,-0.5071169813784235,0.28420545648645446,0.1936674104216857,-0.035983656834577445,-0.04495744304139507,0.17981356384707298,0.07694057707779631,0.09577953652583293,0.39397023821124766,-0.003266036964380513,0.13280915927658607,-0.765107207354833,-0.3377839697829989,-0.4740991231779288,0.43126391169248857,-0.3353868741787074,-0.07223754363963177,0.02571106458759609
