u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,relu,0.3,16,relu,0.1,0.6426701570680629,0.6629213483146067
64,relu,0.3,16,relu,0.05,0.4476439790575916,0.7415730337078652
64,relu,0.3,16,relu,0.0,0.6845549738219895,0.6853932584269663
64,relu,0.3,16,linear,0.1,0.5222513089005235,0.7415730337078652
64,relu,0.3,16,linear,0.05,0.556282722513089,0.7640449438202247
64,relu,0.3,16,linear,0.0,0.6583769633507853,0.6966292134831461
64,relu,0.3,16,tanh,0.1,0.6020942408376964,0.6797752808988764
64,relu,0.3,16,tanh,0.05,0.6989528795811518,0.6797752808988764
64,relu,0.3,16,tanh,0.0,0.6662303664921466,0.7303370786516854
64,relu,0.3,16,sigmoid,0.1,0.0,1.0
64,relu,0.3,16,sigmoid,0.05,0.24476439790575916,0.848314606741573
64,relu,0.3,16,sigmoid,0.0,0.5366492146596858,0.7359550561797753
64,relu,0.3,8,relu,0.1,0.6047120418848168,0.7191011235955056
64,relu,0.3,8,relu,0.05,0.6151832460732984,0.7415730337078652
64,relu,0.3,8,relu,0.0,0.5405759162303665,0.7921348314606742
64,relu,0.3,8,linear,0.1,0.6007853403141361,0.6966292134831461
64,relu,0.3,8,linear,0.05,0.6609947643979057,0.702247191011236
64,relu,0.3,8,linear,0.0,0.5,0.7191011235955056
64,relu,0.3,8,tanh,0.1,0.6609947643979057,0.6460674157303371
64,relu,0.3,8,tanh,0.05,0.6793193717277487,0.6966292134831461
64,relu,0.3,8,tanh,0.0,0.5850785340314136,0.7303370786516854
64,relu,0.3,8,sigmoid,0.1,0.6701570680628273,0.7078651685393258
64,relu,0.3,8,sigmoid,0.05,0.680628272251309,0.6910112359550562
64,relu,0.3,8,sigmoid,0.0,0.6793193717277487,0.6966292134831461
64,relu,0.3,4,relu,0.1,0.6531413612565445,0.6348314606741573
64,relu,0.3,4,relu,0.05,0.38089005235602097,0.8707865168539326
64,relu,0.3,4,relu,0.0,0.3416230366492147,0.8033707865168539
64,relu,0.3,4,linear,0.1,0.5117801047120419,0.7134831460674157
64,relu,0.3,4,linear,0.05,0.6531413612565445,0.7134831460674157
64,relu,0.3,4,linear,0.0,0.5759162303664922,0.7134831460674157
64,relu,0.3,4,tanh,0.1,0.6518324607329843,0.6910112359550562
64,relu,0.3,4,tanh,0.05,0.6269633507853403,0.6853932584269663
64,relu,0.3,4,tanh,0.0,0.6020942408376964,0.7191011235955056
64,relu,0.3,4,sigmoid,0.1,0.9947643979057592,0.011235955056179775
64,relu,0.3,4,sigmoid,0.05,0.0,1.0
64,relu,0.3,4,sigmoid,0.0,0.01963350785340314,0.9887640449438202
64,relu,0.2,16,relu,0.1,0.6518324607329843,0.7134831460674157
64,relu,0.2,16,relu,0.05,0.5301047120418848,0.7359550561797753
64,relu,0.2,16,relu,0.0,0.7094240837696335,0.6853932584269663
64,relu,0.2,16,linear,0.1,0.5968586387434555,0.7696629213483146
64,relu,0.2,16,linear,0.05,0.41361256544502617,0.7528089887640449
64,relu,0.2,16,linear,0.0,0.4607329842931937,0.7808988764044944
64,relu,0.2,16,tanh,0.1,0.569371727748691,0.702247191011236
64,relu,0.2,16,tanh,0.05,0.5471204188481675,0.7865168539325843
64,relu,0.2,16,tanh,0.0,0.7212041884816754,0.6797752808988764
64,relu,0.2,16,sigmoid,0.1,0.46335078534031415,0.7696629213483146
64,relu,0.2,16,sigmoid,0.05,0.0,1.0
64,relu,0.2,16,sigmoid,0.0,0.5458115183246073,0.7247191011235955
64,relu,0.2,8,relu,0.1,0.26570680628272253,0.9213483146067416
64,relu,0.2,8,relu,0.05,0.6767015706806283,0.6853932584269663
64,relu,0.2,8,relu,0.0,0.5719895287958116,0.7528089887640449
64,relu,0.2,8,linear,0.1,0.6662303664921466,0.7303370786516854
64,relu,0.2,8,linear,0.05,0.5772251308900523,0.702247191011236
64,relu,0.2,8,linear,0.0,0.675392670157068,0.702247191011236
64,relu,0.2,8,tanh,0.1,0.6243455497382199,0.6910112359550562
64,relu,0.2,8,tanh,0.05,0.6897905759162304,0.7078651685393258
64,relu,0.2,8,tanh,0.0,0.6007853403141361,0.7303370786516854
64,relu,0.2,8,sigmoid,0.1,0.0,0.9943820224719101
64,relu,0.2,8,sigmoid,0.05,0.0,1.0
64,relu,0.2,8,sigmoid,0.0,0.5431937172774869,0.7584269662921348
64,relu,0.2,4,relu,0.1,0.34424083769633507,0.6966292134831461
64,relu,0.2,4,relu,0.05,0.31544502617801046,0.8764044943820225
64,relu,0.2,4,relu,0.0,0.6701570680628273,0.7191011235955056
64,relu,0.2,4,linear,0.1,0.6780104712041884,0.7191011235955056
64,relu,0.2,4,linear,0.05,0.5798429319371727,0.6966292134831461
64,relu,0.2,4,linear,0.0,0.637434554973822,0.6741573033707865
64,relu,0.2,4,tanh,0.1,0.6609947643979057,0.702247191011236
64,relu,0.2,4,tanh,0.05,0.49476439790575916,0.7415730337078652
64,relu,0.2,4,tanh,0.0,0.5418848167539267,0.7247191011235955
64,relu,0.2,4,sigmoid,0.1,0.22643979057591623,0.8258426966292135
64,relu,0.2,4,sigmoid,0.05,0.0,1.0
64,relu,0.2,4,sigmoid,0.0,0.0,1.0
